record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,route_id,qty out 
INV_501837,2025-05-08 20:13:53,Willowvale_Plant,,Whole Wheat,0,193,-986,-1179,waste,Return from Store,2025-05-14,,193
INV_516883,2025-04-10 12:24:59,Shepperton_Plant,,High Energy White,0,35,46457,46422,stock_adjustment,Manual Correction,2025-04-15,,35
INV_516536,2025-03-29 08:59:04,Willowvale_Plant,,High Energy Brown,0,25,78125,78100,waste,Sale,2025-04-03,,25
INV_516379,2025-05-13 05:24:02,Shepperton_Plant,,Seed Loaf,1669,0,37293,38962,production,Production,2025-05-19,,0
INV_505710,2025-03-26 20:13:15,Shepperton_Plant,,Soft White,0,144,28677,28533,waste,Sale,2025-03-31,,144
INV_508799,2025-07-12 18:13:09,Willowvale_Plant,,High Energy White,9,0,29887,29896,stock_adjustment,Manual Correction,2025-07-17,,0
INV_504500,2025-03-03 03:37:02,Shepperton_Plant,,Family Loaf,0,560,3456,2896,dispatch,Return from Store,2025-03-10,RT_078,560
INV_501093,2025-07-18 13:23:01,Shepperton_Plant,,Wholegrain Brown,0,948,-816,-1764,dispatch,Shrinkage,2025-07-23,RT_057,948
INV_515643,2025-01-20 19:27:18,,STORE_031,Wholegrain Brown,57,0,-395,-338,return_from_store,Shrinkage,2025-01-25,,0
INV_506718,2025-03-08 15:40:51,,STORE_196,High Energy White,24,0,26,50,return_from_store,Manual Correction,2025-03-13,,0
INV_514416,2025-04-29 13:52:48,,STORE_064,Whole Wheat,26,0,232,258,return_from_store,,2025-05-05,,0
INV_508960,2025-03-31 08:05:42,Shepperton_Plant,,Wholegrain Brown,41,0,31906,31947,stock_adjustment,Manual Correction,2025-04-05,,0
INV_512679,2025-02-12 20:06:30,,STORE_077,High Energy White,0,273,-182,-455,store_sale,Shrinkage,2025-02-17,,273
INV_500160,2025-03-31 12:21:42,Willowvale_Plant,,High Energy Brown,0,474,-3784,-4258,dispatch,Expired Waste,2025-04-05,RT_016,474
INV_500203,2025-07-05 14:53:47,Willowvale_Plant,,High Energy Brown,705,0,-665,40,production,Return from Store,2025-07-10,,0
INV_506483,2025-06-12 12:29:07,Willowvale_Plant,,Soft White,0,147,42756,42609,waste,Shrinkage,2025-06-17,,147
INV_503940,2025-02-02 11:31:24,Shepperton_Plant,,Whole Wheat,0,37,11498,11461,stock_adjustment,Return from Store,2025-02-08,,37
INV_509555,2025-06-09 01:47:25,Shepperton_Plant,,Soft White,0,1149,26630,25481,dispatch,Dispatch to Store,2025-06-14,RT_002,1149
INV_504933,2025-06-08 06:21:26,,STORE_020,High Energy Brown,71,0,0,71,return_from_store,Return from Store,2025-06-13,,0
INV_511126,2025-02-03 09:26:41,Shepperton_Plant,,High Energy Brown,0,502,46685,46183,dispatch,Production,2025-02-08,RT_039,502
INV_517067,2025-01-21 10:08:19,,STORE_117,Whole Wheat,111,0,-270,-159,return_from_store,Expired Waste,2025-01-27,,0
INV_507647,2025-03-09 01:06:59,,STORE_028,Wholegrain Brown,0,115,-297,-412,store_sale,Manual Correction,2025-03-14,,115
INV_510012,2025-02-11 15:00:36,Shepperton_Plant,,Wholegrain Brown,0,12,31570,31558,waste,Production,2025-02-16,,12
INV_501230,2025-05-12 00:06:32,Willowvale_Plant,,High Energy Brown,0,992,5195,4203,dispatch,Return from Store,2025-05-17,RT_061,992
INV_509166,2025-03-17 14:28:54,,STORE_003,Seed Loaf,0,90,-378,-468,store_sale,Expired Waste,2025-03-23,,90
INV_503046,2025-07-04 23:25:57,Willowvale_Plant,,Whole Wheat,0,389,-9616,-10005,dispatch,Sale,2025-07-10,RT_020,389
INV_507957,2025-07-12 13:08:18,,STORE_175,Wholegrain Brown,0,170,99,-71,store_sale,Damaged,2025-07-17,,170
INV_511142,2025-01-31 00:18:23,,STORE_142,Family Loaf,0,226,-150,-376,store_sale,Sale,2025-02-07,,226
INV_502915,2025-06-01 04:48:40,Shepperton_Plant,,Family Loaf,0,334,-6899,-7233,dispatch,Expired Waste,2025-06-08,RT_046,334
INV_517283,2025-06-12 10:59:10,,STORE_099,Wholegrain Brown,10,0,-691,-681,return_from_store,Production,2025-06-17,,0
INV_514505,2025-05-05 14:32:39,,STORE_152,Whole Wheat,65,0,-131,-66,return_from_store,Sale,2025-05-11,,0
INV_504251,2025-06-08 16:20:25,Shepperton_Plant,,High Energy White,0,1194,21889,20695,dispatch,Shrinkage,2025-06-13,RT_073,1194
INV_506111,2025-07-23 04:59:33,Willowvale_Plant,,Seed Loaf,0,136,8551,8415,waste,Damaged,2025-07-29,,136
INV_506204,2025-05-25 13:47:10,Willowvale_Plant,,Seed Loaf,42,0,5812,5854,stock_adjustment,Sale,2025-05-31,,0
INV_517166,2025-02-09 13:04:58,Willowvale_Plant,,Family Loaf,41,0,45565,45606,stock_adjustment,Manual Correction,2025-02-16,,0
INV_512226,2025-02-19 12:44:50,Shepperton_Plant,,Family Loaf,0,143,85950,85807,waste,Manual Correction,2025-02-26,,143
INV_502725,2025-02-23 02:38:47,,STORE_010,Whole Wheat,0,202,35,-167,store_sale,Dispatch to Store,2025-03-01,,202
INV_504290,2025-06-27 13:08:30,Shepperton_Plant,,High Energy Brown,0,1206,5300,4094,dispatch,Expired Waste,2025-07-02,RT_079,1206
INV_504334,2025-02-23 01:41:55,Willowvale_Plant,,Whole Wheat,43,0,-12054,-12011,stock_adjustment,Dispatch to Store,2025-03-01,,0
INV_513971,2025-05-31 11:26:29,Willowvale_Plant,,High Energy Brown,0,335,65139,64804,dispatch,Sale,2025-06-05,RT_011,335
INV_512069,2025-06-09 20:42:21,Willowvale_Plant,,Family Loaf,0,79,22468,22389,waste,Return from Store,2025-06-16,,79
INV_500383,2025-03-31 04:39:18,Willowvale_Plant,,Family Loaf,1867,0,-970,897,production,Shrinkage,2025-04-07,,0
INV_507485,2025-02-03 18:09:56,,STORE_161,High Energy White,0,257,-302,-559,store_sale,Expired Waste,2025-02-08,,257
INV_512945,2025-04-30 21:47:31,,STORE_004,High Energy Brown,104,0,-184,-80,return_from_store,Dispatch to Store,2025-05-05,,0
INV_504886,2025-01-23 04:26:36,Willowvale_Plant,,Seed Loaf,0,533,10489,9956,dispatch,Damaged,2025-01-29,RT_035,533
INV_500857,2025-06-10 22:20:21,,STORE_127,Family Loaf,31,0,0,31,return_from_store,Dispatch to Store,2025-06-17,,0
INV_500370,2025-01-04 08:13:10,Willowvale_Plant,,Family Loaf,0,32,-938,-970,stock_adjustment,Damaged,2025-01-11,,32
INV_506539,2025-06-08 20:59:58,Shepperton_Plant,,High Energy Brown,770,0,17169,17939,production,Shrinkage,2025-06-13,,0
INV_511441,2025-01-19 11:10:28,Shepperton_Plant,,High Energy White,0,15,29497,29482,stock_adjustment,Production,2025-01-24,,15
INV_502561,2025-03-19 19:14:15,Shepperton_Plant,,Family Loaf,0,10,-9744,-9754,waste,Manual Correction,2025-03-26,,10
INV_503801,2025-01-15 15:08:54,Willowvale_Plant,,High Energy White,5,0,16390,16395,stock_adjustment,Production,2025-01-20,,0
INV_510832,2025-02-16 21:05:38,Willowvale_Plant,,Wholegrain Brown,1466,0,66926,68392,production,Manual Correction,2025-02-21,,0
INV_505455,2025-02-18 19:33:55,Willowvale_Plant,,Whole Wheat,0,6,-9065,-9071,stock_adjustment,Shrinkage,2025-02-24,,6
INV_513574,2025-02-26 15:05:12,Willowvale_Plant,,Whole Wheat,0,1291,31170,29879,dispatch,Sale,2025-03-04,RT_044,1291
INV_512682,2025-06-08 06:47:26,Shepperton_Plant,,Family Loaf,0,27,90437,90410,waste,Damaged,2025-06-15,,27
INV_510539,2025-01-20 22:17:21,,STORE_174,Wholegrain Brown,0,264,-116,-380,store_sale,Manual Correction,2025-01-25,,264
INV_508841,2025-01-01 13:51:32,,STORE_171,Seed Loaf,0,245,-245,-490,store_sale,Dispatch to Store,2025-01-07,,245
INV_506859,2025-05-18 19:49:35,Willowvale_Plant,,High Energy Brown,0,5,24639,24634,stock_adjustment,Manual Correction,2025-05-23,,5
INV_510973,2025-01-12 11:57:57,Shepperton_Plant,,Wholegrain Brown,0,134,39554,39420,waste,Dispatch to Store,2025-01-17,,134
INV_513643,2025-07-30 08:39:04,,STORE_046,High Energy White,27,0,-329,-302,return_from_store,Dispatch to Store,2025-08-04,,0
INV_510625,2025-02-15 08:22:19,Willowvale_Plant,,High Energy White,1696,0,36757,38453,production,Dispatch to Store,2025-02-20,,0
INV_500954,2025-04-11 03:33:51,,STORE_057,Soft White,0,244,0,-244,store_sale,Return from Store,2025-04-16,,244
INV_507404,2025-04-26 12:16:18,,STORE_182,High Energy White,0,168,-132,-300,store_sale,Damaged,2025-05-01,,168
INV_505944,2025-05-02 06:44:21,,STORE_048,Wholegrain Brown,15,0,-243,-228,return_from_store,Sale,2025-05-07,,0
INV_500615,2025-06-23 03:56:46,Shepperton_Plant,,High Energy White,1936,0,-56,1880,production,Production,2025-06-28,,0
INV_511783,2025-01-17 02:18:08,Shepperton_Plant,,Soft White,0,1071,27041,25970,dispatch,Damaged,2025-01-22,RT_077,1071
INV_502575,2025-05-15 15:32:55,,STORE_103,Wholegrain Brown,43,0,0,43,return_from_store,Sale,2025-05-20,,0
INV_500053,2025-02-05 06:27:42,Willowvale_Plant,,Seed Loaf,1529,0,-21,1508,production,Production,2025-02-11,,0
INV_514303,2025-05-12 00:58:56,Willowvale_Plant,,Seed Loaf,0,537,24960,24423,dispatch,Production,2025-05-18,RT_014,537
INV_503340,2025-05-16 18:31:51,Willowvale_Plant,,High Energy White,0,832,14831,13999,dispatch,Return from Store,2025-05-21,RT_021,832
INV_517770,2025-04-18 09:02:55,Shepperton_Plant,,Whole Wheat,0,477,65521,65044,dispatch,Production,2025-04-24,RT_057,477
INV_509897,2025-01-17 01:51:08,Willowvale_Plant,,High Energy Brown,1285,0,50058,51343,production,Production,2025-01-22,,0
INV_517266,2025-02-22 20:56:01,Willowvale_Plant,,Family Loaf,0,27,47231,47204,waste,Dispatch to Store,2025-03-01,,27
INV_513487,2025-05-08 10:42:27,Willowvale_Plant,,Seed Loaf,0,81,25088,25007,waste,Sale,2025-05-14,,81
INV_515035,2025-07-05 15:34:38,Willowvale_Plant,,Wholegrain Brown,0,11,72520,72509,stock_adjustment,Damaged,2025-07-10,,11
INV_509685,2025-07-20 22:13:23,,STORE_074,Family Loaf,119,0,-585,-466,return_from_store,Manual Correction,2025-07-27,,0
INV_505876,2025-06-01 11:37:42,Willowvale_Plant,,Soft White,0,52,36894,36842,waste,Manual Correction,2025-06-06,,52
INV_511748,2025-05-21 21:10:07,Shepperton_Plant,,Whole Wheat,35,0,50416,50451,stock_adjustment,Sale,2025-05-27,,0
INV_513622,2025-04-23 07:06:29,,STORE_159,Wholegrain Brown,0,152,217,65,store_sale,Shrinkage,2025-04-28,,152
INV_508995,2025-03-17 20:30:55,,STORE_117,Soft White,0,225,-154,-379,store_sale,Production,2025-03-22,,225
INV_513145,2025-05-25 09:41:40,,STORE_141,Seed Loaf,0,165,-296,-461,store_sale,Dispatch to Store,2025-05-31,,165
INV_501812,2025-05-26 11:23:41,Shepperton_Plant,,Family Loaf,0,118,-13812,-13930,waste,Shrinkage,2025-06-02,,118
INV_516273,2025-04-12 18:00:36,Shepperton_Plant,,High Energy White,834,0,47678,48512,production,Dispatch to Store,2025-04-17,,0
INV_500990,2025-03-06 13:44:39,Willowvale_Plant,,High Energy White,0,819,4778,3959,dispatch,Damaged,2025-03-11,RT_074,819
INV_517785,2025-06-05 22:37:59,Shepperton_Plant,,Family Loaf,0,171,108841,108670,waste,Manual Correction,2025-06-12,,171
INV_515664,2025-05-24 18:31:58,,STORE_160,Soft White,33,0,-404,-371,return_from_store,Sale,2025-05-29,,0
INV_514518,2025-05-04 13:39:26,,STORE_108,High Energy Brown,0,166,-560,-726,store_sale,Expired Waste,2025-05-09,,166
INV_511705,2025-05-07 07:24:30,Willowvale_Plant,,Whole Wheat,0,129,8670,8541,waste,Return from Store,2025-05-13,,129
INV_514103,2025-06-09 09:30:01,Willowvale_Plant,,Wholegrain Brown,1095,0,72716,73811,production,Dispatch to Store,2025-06-14,,0
INV_516742,2025-07-25 18:23:44,Shepperton_Plant,,Wholegrain Brown,1912,0,46651,48563,production,Damaged,2025-07-30,,0
INV_508411,2025-05-30 10:29:49,Willowvale_Plant,,High Energy Brown,0,42,35804,35762,stock_adjustment,Shrinkage,2025-06-04,,42
INV_502942,2025-05-05 14:13:47,Willowvale_Plant,,Seed Loaf,0,165,7249,7084,waste,Manual Correction,2025-05-11,,165
INV_509480,2025-05-08 01:27:21,,STORE_181,Wholegrain Brown,119,0,143,262,return_from_store,Production,2025-05-13,,0
INV_503163,2025-06-13 06:34:54,,STORE_008,Soft White,0,216,21,-195,store_sale,Manual Correction,2025-06-18,,216
INV_504678,2025-01-10 16:13:08,Willowvale_Plant,,Wholegrain Brown,0,577,26703,26126,dispatch,Dispatch to Store,2025-01-15,RT_074,577
INV_502618,2025-02-26 17:40:59,,STORE_085,High Energy Brown,105,0,0,105,return_from_store,Production,2025-03-03,,0
INV_503612,2025-04-16 04:35:03,Shepperton_Plant,,Family Loaf,0,473,6893,6420,dispatch,Return from Store,2025-04-23,RT_049,473
INV_508235,2025-04-04 21:42:04,Willowvale_Plant,,Whole Wheat,0,6,-6495,-6501,stock_adjustment,Shrinkage,2025-04-10,,6
INV_507871,2025-03-05 00:13:23,,STORE_126,Soft White,0,110,271,161,store_sale,Return from Store,2025-03-10,,110
INV_516044,2025-02-17 20:40:14,,STORE_134,High Energy White,20,0,-352,-332,return_from_store,Expired Waste,2025-02-22,,0
INV_511618,2025-05-30 04:07:17,,STORE_158,Wholegrain Brown,85,0,-278,-193,return_from_store,Dispatch to Store,2025-06-04,,0
INV_503792,2025-07-20 05:07:40,Willowvale_Plant,,Wholegrain Brown,5,0,20445,20450,stock_adjustment,Sale,2025-07-25,,0
INV_511763,2025-06-20 21:38:18,Shepperton_Plant,,Soft White,0,755,26774,26019,dispatch,Production,2025-06-25,RT_020,755
INV_511577,2025-04-12 02:46:34,Willowvale_Plant,,Soft White,43,0,57461,57504,stock_adjustment,Return from Store,2025-04-17,,0
INV_509695,2025-04-06 14:12:30,Shepperton_Plant,,Wholegrain Brown,823,0,27279,28102,production,Dispatch to Store,2025-04-11,,0
INV_513532,2025-04-29 14:26:06,,STORE_179,Soft White,62,0,-89,-27,return_from_store,Shrinkage,2025-05-04,,0
INV_510045,2025-04-25 18:58:03,Willowvale_Plant,,High Energy White,0,544,34660,34116,dispatch,Manual Correction,2025-04-30,RT_072,544
INV_503439,2025-03-04 16:55:55,Shepperton_Plant,,High Energy Brown,0,47,3258,3211,waste,Shrinkage,2025-03-09,,47
INV_501892,2025-04-30 07:51:25,,STORE_022,Soft White,80,0,63,143,return_from_store,Expired Waste,2025-05-05,,0
INV_506457,2025-03-25 14:00:26,Shepperton_Plant,,Family Loaf,0,1409,16868,15459,dispatch,Sale,2025-04-01,RT_061,1409
INV_500249,2025-05-12 02:10:37,Shepperton_Plant,,High Energy Brown,0,151,2792,2641,waste,Expired Waste,2025-05-17,,151
INV_505255,2025-04-05 05:16:34,,STORE_009,Family Loaf,52,0,-165,-113,return_from_store,Shrinkage,2025-04-12,,0
INV_517383,2025-07-10 05:32:12,Willowvale_Plant,,Seed Loaf,38,0,41695,41733,stock_adjustment,Production,2025-07-16,,0
INV_505167,2025-03-28 17:58:15,Willowvale_Plant,,Family Loaf,0,66,1482,1416,waste,Dispatch to Store,2025-04-04,,66
INV_513006,2025-07-15 10:02:44,Willowvale_Plant,,Family Loaf,26,0,32301,32327,stock_adjustment,Return from Store,2025-07-22,,0
INV_514346,2025-07-07 01:57:33,,STORE_025,Soft White,51,0,0,51,return_from_store,Shrinkage,2025-07-12,,0
INV_506460,2025-04-22 18:13:31,Shepperton_Plant,,Soft White,0,626,29202,28576,dispatch,Sale,2025-04-27,RT_011,626
INV_501505,2025-07-11 10:43:55,,STORE_178,Wholegrain Brown,85,0,-260,-175,return_from_store,Dispatch to Store,2025-07-16,,0
INV_513844,2025-04-02 10:24:19,Shepperton_Plant,,Wholegrain Brown,0,125,51495,51370,waste,Sale,2025-04-07,,125
INV_500670,2025-07-06 08:00:48,Shepperton_Plant,,Seed Loaf,867,0,768,1635,production,Expired Waste,2025-07-12,,0
INV_509471,2025-01-25 00:30:14,,STORE_092,High Energy Brown,15,0,-132,-117,return_from_store,Shrinkage,2025-01-30,,0
INV_517693,2025-06-02 03:57:01,Shepperton_Plant,,Seed Loaf,0,446,38873,38427,dispatch,Manual Correction,2025-06-08,RT_004,446
INV_500897,2025-04-14 08:37:44,Willowvale_Plant,,Whole Wheat,0,1419,-3319,-4738,dispatch,Expired Waste,2025-04-20,RT_025,1419
INV_503306,2025-04-11 00:00:00,,STORE_070,Whole Wheat,82,0,63,145,return_from_store,Return from Store,2025-04-11,,0
INV_508026,2025-04-30 16:56:28,,STORE_043,Family Loaf,18,0,-133,-115,return_from_store,Damaged,2025-05-07,,0
INV_506239,2025-05-14 18:34:19,,STORE_182,Seed Loaf,0,167,21,-146,store_sale,Damaged,2025-05-20,,167
INV_510858,2025-02-05 20:26:59,Shepperton_Plant,,Seed Loaf,0,1334,26153,24819,dispatch,Expired Waste,2025-02-11,RT_076,1334
INV_511385,2025-04-14 06:29:31,Willowvale_Plant,,Soft White,0,1442,61744,60302,dispatch,Damaged,2025-04-19,RT_020,1442
INV_502890,2025-04-16 20:03:40,,STORE_029,Soft White,70,0,0,70,return_from_store,Return from Store,2025-04-21,,0
INV_506003,2025-05-19 00:48:26,Willowvale_Plant,,High Energy Brown,0,20,21068,21048,stock_adjustment,Dispatch to Store,2025-05-24,,20
INV_507739,2025-06-14 14:05:31,Shepperton_Plant,,Family Loaf,0,48,33902,33854,waste,Sale,2025-06-21,,48
INV_515292,2025-07-27 15:12:16,,STORE_127,Family Loaf,68,0,-345,-277,return_from_store,Expired Waste,2025-08-03,,0
INV_513684,2025-06-09 01:23:23,,STORE_022,High Energy Brown,86,0,-487,-401,return_from_store,Return from Store,2025-06-14,,0
INV_510813,2025-03-04 08:56:43,Shepperton_Plant,,Wholegrain Brown,35,0,38333,38368,stock_adjustment,Dispatch to Store,2025-03-09,,0
INV_514058,2025-02-25 02:49:12,,STORE_096,High Energy Brown,95,0,-436,-341,return_from_store,Shrinkage,2025-03-02,,0
INV_516944,2025-04-06 02:18:17,,STORE_136,Wholegrain Brown,0,211,-240,-451,store_sale,Dispatch to Store,2025-04-11,,211
INV_508397,2025-03-17 07:39:12,,STORE_056,Seed Loaf,0,204,108,-96,store_sale,Damaged,2025-03-23,,204
INV_500002,2025-01-26 20:41:29,,STORE_008,Soft White,21,0,0,21,return_from_store,Expired Waste,2025-01-31,,0
INV_510562,2025-04-16 23:09:19,,STORE_093,Seed Loaf,37,0,112,149,return_from_store,Manual Correction,2025-04-22,,0
INV_516118,2025-05-27 09:31:33,Willowvale_Plant,,Family Loaf,0,172,45411,45239,waste,Return from Store,2025-06-03,,172
INV_509961,2025-03-10 01:44:28,Willowvale_Plant,,Family Loaf,708,0,7790,8498,production,Manual Correction,2025-03-17,,0
INV_500634,2025-04-26 19:02:40,,STORE_059,Soft White,59,0,0,59,return_from_store,Dispatch to Store,2025-05-01,,0
INV_512508,2025-01-12 01:03:03,Shepperton_Plant,,High Energy White,0,1165,24325,23160,dispatch,Shrinkage,2025-01-17,RT_007,1165
INV_506079,2025-04-26 01:45:57,Shepperton_Plant,,Whole Wheat,1287,0,20431,21718,production,Return from Store,2025-05-02,,0
INV_500531,2025-01-05 21:39:30,Shepperton_Plant,,Family Loaf,0,145,-3253,-3398,waste,Sale,2025-01-12,,145
INV_516853,2025-03-07 17:48:39,Willowvale_Plant,,Family Loaf,0,59,46946,46887,waste,Damaged,2025-03-14,,59
INV_508181,2025-07-24 16:21:28,Willowvale_Plant,,Wholegrain Brown,0,1332,46382,45050,dispatch,Production,2025-07-29,RT_037,1332
INV_502604,2025-07-29 22:28:39,Willowvale_Plant,,Family Loaf,0,143,7533,7390,waste,Expired Waste,2025-08-05,,143
INV_506476,2025-05-12 02:48:33,Willowvale_Plant,,Wholegrain Brown,0,165,42328,42163,waste,Return from Store,2025-05-17,,165
INV_504177,2025-04-05 22:30:37,Shepperton_Plant,,High Energy White,0,1240,23567,22327,dispatch,Damaged,2025-04-10,RT_024,1240
INV_516717,2025-06-11 13:52:53,,STORE_146,High Energy White,110,0,-54,56,return_from_store,Damaged,2025-06-16,,0
INV_517840,2025-03-31 13:23:26,Shepperton_Plant,,Seed Loaf,0,773,41558,40785,dispatch,Expired Waste,2025-04-06,RT_036,773
INV_511064,2025-07-16 11:37:37,Willowvale_Plant,,Wholegrain Brown,0,12,68499,68487,stock_adjustment,Dispatch to Store,2025-07-21,,12
INV_508923,2025-07-27 19:44:18,,STORE_197,High Energy White,0,295,0,-295,store_sale,Return from Store,2025-08-01,,295
INV_503406,2025-07-14 16:47:12,Shepperton_Plant,,High Energy White,0,637,13879,13242,dispatch,Shrinkage,2025-07-19,RT_021,637
INV_510531,2025-06-29 21:39:22,Shepperton_Plant,,High Energy White,0,166,18553,18387,waste,Return from Store,2025-07-04,,166
INV_505991,2025-03-18 19:44:08,,STORE_189,Seed Loaf,0,74,-474,-548,store_sale,Dispatch to Store,2025-03-24,,74
INV_506328,2025-01-10 01:34:18,Willowvale_Plant,,Family Loaf,0,518,635,117,dispatch,Expired Waste,2025-01-17,RT_079,518
INV_514011,2025-05-05 15:53:49,Willowvale_Plant,,Whole Wheat,30,0,32048,32078,stock_adjustment,Shrinkage,2025-05-11,,0
INV_513872,2025-07-02 12:39:16,Shepperton_Plant,,High Energy Brown,1964,0,37543,39507,production,Return from Store,2025-07-07,,0
INV_502565,2025-03-14 16:54:06,,STORE_060,Family Loaf,0,274,0,-274,store_sale,Damaged,2025-03-21,,274
INV_502581,2025-06-09 12:14:06,,STORE_197,Family Loaf,0,191,0,-191,store_sale,Dispatch to Store,2025-06-16,,191
INV_516577,2025-07-02 21:06:11,,STORE_099,Soft White,0,199,-169,-368,store_sale,Production,2025-07-07,,199
INV_511999,2025-02-05 00:05:20,Willowvale_Plant,,Family Loaf,1500,0,19658,21158,production,Return from Store,2025-02-12,,0
INV_508385,2025-05-27 19:44:09,,STORE_155,Seed Loaf,114,0,0,114,return_from_store,Return from Store,2025-06-02,,0
INV_502607,2025-01-14 20:32:42,Willowvale_Plant,,High Energy White,3883,0,10184,10695,production,Damaged,2025-01-19,,0
INV_514022,2025-01-11 11:16:40,Willowvale_Plant,,Whole Wheat,0,151,32078,31927,waste,Return from Store,2025-01-17,,151
INV_510674,2025-02-04 19:06:14,Shepperton_Plant,,Soft White,30,0,16727,16757,stock_adjustment,Sale,2025-02-09,,0
INV_517635,2025-06-22 20:05:12,Willowvale_Plant,,Family Loaf,0,31,54914,54883,stock_adjustment,Sale,2025-06-29,,31
INV_509447,2025-06-09 10:40:30,Willowvale_Plant,,Wholegrain Brown,48,0,55755,55803,stock_adjustment,Return from Store,2025-06-14,,0
INV_502104,2025-07-20 03:47:05,,STORE_108,Whole Wheat,0,113,0,-113,store_sale,Shrinkage,2025-07-26,,113
INV_517487,2025-07-22 16:26:12,Willowvale_Plant,,High Energy White,0,452,64174,63722,dispatch,Return from Store,2025-07-27,RT_011,452
INV_514835,2025-01-17 13:11:51,Shepperton_Plant,,Wholegrain Brown,47,0,53099,53146,stock_adjustment,Return from Store,2025-01-22,,0
INV_514301,2025-01-08 00:05:09,Shepperton_Plant,,High Energy White,0,12,23664,23652,stock_adjustment,Sale,2025-01-13,,12
INV_504234,2025-06-02 18:51:14,Shepperton_Plant,,High Energy White,0,41,21930,21889,stock_adjustment,Manual Correction,2025-06-07,,41
INV_504994,2025-01-19 19:26:39,,STORE_071,High Energy White,114,0,0,114,return_from_store,Damaged,2025-01-24,,0
INV_512716,2025-03-18 15:40:11,Willowvale_Plant,,Soft White,0,1430,63142,61712,dispatch,Sale,2025-03-23,RT_060,1430
INV_508201,2025-01-03 04:04:46,Shepperton_Plant,,Wholegrain Brown,0,132,32960,32828,waste,Production,2025-01-08,,132
INV_505057,2025-03-31 10:06:16,Willowvale_Plant,,Seed Loaf,1603,0,12202,13805,production,Return from Store,2025-04-06,,0
INV_500658,2025-01-19 12:53:16,Shepperton_Plant,,Soft White,27,0,-3083,-3056,stock_adjustment,Damaged,2025-01-24,,0
INV_504434,2025-04-02 09:26:43,Shepperton_Plant,,Wholegrain Brown,1271,0,11937,13208,production,Shrinkage,2025-04-07,,0
INV_511676,2025-01-27 08:28:01,Willowvale_Plant,,Seed Loaf,24,0,9140,9164,stock_adjustment,Damaged,2025-02-02,,0
INV_500717,2025-01-26 09:03:34,Willowvale_Plant,,High Energy Brown,0,148,6034,5886,waste,Damaged,2025-01-31,,148
INV_503816,2025-06-12 17:11:42,Shepperton_Plant,,Seed Loaf,0,1346,8487,7141,dispatch,Return from Store,2025-06-18,RT_049,1346
INV_506773,2025-06-25 21:14:03,Shepperton_Plant,,Family Loaf,1351,0,20073,21424,production,Manual Correction,2025-07-02,,0
INV_511186,2025-05-01 13:14:03,Willowvale_Plant,,High Energy White,0,70,35329,35259,waste,Sale,2025-05-06,,70
INV_509579,2025-05-18 22:46:50,,STORE_014,Seed Loaf,91,0,-248,-157,return_from_store,Shrinkage,2025-05-24,,0
INV_516042,2025-06-01 11:46:23,Shepperton_Plant,,High Energy Brown,1413,0,35470,36883,production,Manual Correction,2025-06-06,,0
INV_510664,2025-02-19 18:47:44,Shepperton_Plant,,Wholegrain Brown,0,17,36216,36199,stock_adjustment,Sale,2025-02-24,,17
INV_509813,2025-02-14 04:52:08,Shepperton_Plant,,High Energy Brown,0,23,35513,35490,stock_adjustment,Manual Correction,2025-02-19,,23
INV_517601,2025-01-28 09:36:36,Willowvale_Plant,,Wholegrain Brown,526,0,78318,78844,production,Return from Store,2025-02-02,,0
INV_507260,2025-07-04 15:50:49,Shepperton_Plant,,Seed Loaf,1119,0,17411,18530,production,Manual Correction,2025-07-10,,0
INV_503904,2025-06-12 06:21:55,Shepperton_Plant,,Wholegrain Brown,0,122,14386,14264,waste,Damaged,2025-06-17,,122
INV_514322,2025-07-21 14:45:29,Shepperton_Plant,,Family Loaf,0,680,90582,89902,dispatch,Manual Correction,2025-07-28,RT_058,680
INV_502679,2025-06-06 10:16:29,,STORE_097,Seed Loaf,0,218,0,-218,store_sale,Sale,2025-06-12,,218
INV_509288,2025-06-26 10:21:20,Shepperton_Plant,,Whole Wheat,0,889,32350,31461,dispatch,Dispatch to Store,2025-07-02,RT_055,889
INV_506811,2025-04-14 20:05:41,Willowvale_Plant,,High Energy Brown,0,1368,27411,26043,dispatch,Manual Correction,2025-04-19,RT_008,1368
INV_515955,2025-07-19 09:44:12,Willowvale_Plant,,Whole Wheat,0,32,47441,47409,stock_adjustment,Production,2025-07-25,,32
INV_509359,2025-07-28 15:12:16,,STORE_192,High Energy Brown,103,0,-1,102,return_from_store,Sale,2025-08-02,,0
INV_510655,2025-03-04 04:08:24,Willowvale_Plant,,Family Loaf,0,526,7344,6818,dispatch,Production,2025-03-11,RT_024,526
INV_503700,2025-07-17 08:35:51,Willowvale_Plant,,Family Loaf,0,35,6270,6235,stock_adjustment,Manual Correction,2025-07-24,,35
INV_515316,2025-04-28 09:18:30,Shepperton_Plant,,Whole Wheat,0,1320,70089,68769,dispatch,Sale,2025-05-04,RT_058,1320
INV_501788,2025-06-20 17:51:44,Shepperton_Plant,,High Energy Brown,836,0,3330,4166,production,Shrinkage,2025-06-25,,0
INV_508442,2025-04-27 00:14:53,,STORE_186,Whole Wheat,62,0,120,182,return_from_store,Return from Store,2025-05-03,,0
