waste_id,timestamp,plant_id,stage,sku,qty_waste,waste_reason_code,batch_id,shift,route_id,retailer_id,temperature_at_check,handling_condition,notes,qty waste 
WST_311894,2025-03-23 23:06:20,Willowvale_Plant,post_dispatch,Soft White,146,Stale,,Morning,RT_068,STORE_003,44.4,Normal,,146
WST_301927,2025-05-24 09:40:20,Willowvale_Plant,production,Wholegrain Brown,19,Crushed,BATCH_18271,Morning,,,21.3,Heat Damage,Expired on shelf,19
WST_313143,2025-01-21 00:52:06,Shepperton_Plant,post_dispatch,Whole Wheat,58,Quality Failure,,Afternoon,RT_053,STORE_072,21.7,Normal,Damaged during loading,58
WST_303427,2025-03-07 07:02:59,Shepperton_Plant,post_dispatch,High Energy White,57,Quality Failure,,Night,RT_017,STORE_172,25.3,Normal,,57
WST_308941,2025-05-30 12:30:52,Willowvale_Plant,production,Wholegrain Brown,177,Underweight,BATCH_24370,Morning,,,44.7,Condensation,Damaged during loading,177
WST_303638,2025-02-13 00:12:09,Shepperton_Plant,post_dispatch,Seed Loaf,20,Mould Growth,,Night,RT_056,STORE_023,24.8,Condensation,Expired on shelf,20
WST_311974,2025-03-04 20:40:42,Willowvale_Plant,production,Family Loaf,77,Underweight,BATCH_19126,Afternoon,,,23.2,Condensation,Damaged during loading,77
WST_301266,2025-03-13 05:52:59,Willowvale_Plant,post_dispatch,Soft White,44,Expired,,Morning,RT_069,STORE_005,27.5,Rough Handling,Customer returned,44
WST_301560,2025-05-06 15:46:00,Shepperton_Plant,production,High Energy White,134,Damaged Packaging,BATCH_14842,Night,,,20.1,Rough Handling,Customer returned,134
WST_313200,2025-04-07 09:41:55,Willowvale_Plant,production,Soft White,87,Returned Unsold,BATCH_20729,Night,,,19.4,Normal,Expired on shelf,87
WST_311787,2025-06-18 15:39:11,Willowvale_Plant,production,Wholegrain Brown,91,Mould Growth,BATCH_29238,Morning,,,27.2,Condensation,Customer returned,91
WST_310326,2025-07-13 09:13:12,Willowvale_Plant,production,High Energy White,162,Crushed,BATCH_12199,Morning,,,21.0,Condensation,,162
WST_307179,2025-05-21 23:12:06,Willowvale_Plant,post_dispatch,Seed Loaf,60,Mould Growth,,Afternoon,RT_011,STORE_090,24.7,Sun Exposure,,60
WST_304109,2025-01-22 08:46:04,Willowvale_Plant,production,Seed Loaf,99,Contaminated,BATCH_10534,Morning,,,18.2,Normal,,99
WST_307867,2025-06-03 17:54:03,Willowvale_Plant,post_dispatch,Wholegrain Brown,6,Damaged Packaging,,Afternoon,RT_024,STORE_197,21.1,Rough Handling,Expired on shelf,6
WST_304904,2025-03-30 12:33:12,Willowvale_Plant,production,Soft White,140,Burnt/Overbaked,BATCH_22823,Morning,,,20.1,Condensation,,140
WST_307294,2025-03-13 00:04:38,Shepperton_Plant,production,Seed Loaf,68,Underweight,BATCH_17147,Night,,,44.6,Normal,,68
WST_300514,2025-03-09 04:54:26,Shepperton_Plant,post_dispatch,Wholegrain Brown,100,Crushed,,Morning,RT_062,STORE_120,43.2,Heat Damage,Customer returned,100
WST_300894,2025-02-23 02:32:14,Willowvale_Plant,production,High Energy Brown,71,Underweight,BATCH_26034,Night,,,18.4,Condensation,Customer returned,71
WST_308601,2025-02-07 08:57:45,Willowvale_Plant,post_dispatch,Wholegrain Brown,48,Quality Failure,,Night,RT_034,STORE_174,25.1,Rough Handling,Damaged during loading,48
WST_300021,2025-05-04 04:14:50,Willowvale_Plant,post_dispatch,Family Loaf,131,Damaged Packaging,,Night,RT_021,STORE_179,26.6,Condensation,Expired on shelf,131
WST_311577,2025-04-12 02:46:34,Shepperton_Plant,production,Seed Loaf,102,Quality Failure,BATCH_19221,Night,,,26.5,Normal,,102
WST_313988,2025-06-17 20:54:30,Shepperton_Plant,production,Wholegrain Brown,28,Returned Unsold,BATCH_12687,Night,,,24.8,Rough Handling,,28
WST_300899,2025-05-01 20:02:19,Willowvale_Plant,post_dispatch,High Energy White,81,Underweight,,Morning,RT_057,STORE_114,18.3,Rough Handling,Expired on shelf,81
WST_300207,2025-05-30 23:02:08,Shepperton_Plant,production,Wholegrain Brown,157,Stale,BATCH_20276,Morning,,,25.0,Rough Handling,,157
WST_300458,2025-01-03 06:56:15,Shepperton_Plant,post_dispatch,Soft White,68,Returned Unsold,,Afternoon,RT_042,STORE_055,27.8,Rough Handling,Damaged during loading,68
WST_310246,2025-01-02 18:07:13,Shepperton_Plant,production,Soft White,42,Mould Growth,BATCH_16835,Morning,,,19.3,Sun Exposure,Customer returned,42
WST_302430,2025-06-25 03:35:55,Willowvale_Plant,production,Wholegrain Brown,24,Crushed,BATCH_21800,Afternoon,,,18.6,Sun Exposure,Damaged during loading,24
WST_308442,2025-04-27 00:14:53,Shepperton_Plant,post_dispatch,Family Loaf,58,Damaged Packaging,,Afternoon,RT_038,STORE_183,19.7,Condensation,Damaged during loading,58
WST_309299,2025-06-05 11:09:00,Willowvale_Plant,post_dispatch,Seed Loaf,95,Quality Failure,,Morning,RT_038,STORE_025,26.0,Normal,Damaged during loading,95
WST_303389,2025-01-30 02:31:59,Willowvale_Plant,production,High Energy White,162,Expired,BATCH_22226,Night,,,37.9,Heat Damage,,162
WST_309905,2025-03-05 17:03:57,Willowvale_Plant,production,Soft White,35,Mould Growth,BATCH_17243,Afternoon,,,20.2,Heat Damage,,35
WST_303911,2025-05-15 03:10:58,Shepperton_Plant,production,Seed Loaf,63,Burnt/Overbaked,BATCH_22770,Night,,,26.5,Rough Handling,Expired on shelf,63
WST_305383,2025-01-09 16:32:54,Shepperton_Plant,post_dispatch,Soft White,162,Burnt/Overbaked,,Morning,RT_059,STORE_020,22.5,Heat Damage,,162
WST_308907,2025-06-07 08:38:00,Shepperton_Plant,production,Soft White,105,Underweight,BATCH_21477,Night,,,24.4,Condensation,Customer returned,105
WST_300552,2025-01-16 13:20:27,Shepperton_Plant,post_dispatch,Whole Wheat,90,Stale,,Afternoon,RT_046,STORE_180,25.0,Sun Exposure,Customer returned,90
WST_309631,2025-07-28 21:10:58,Shepperton_Plant,post_dispatch,Whole Wheat,23,Contaminated,,Afternoon,RT_041,STORE_152,23.1,Normal,Expired on shelf,23
WST_310462,2025-01-01 20:17:59,Shepperton_Plant,production,High Energy White,75,Mould Growth,BATCH_13280,Morning,,,19.7,Rough Handling,Damaged during loading,75
WST_303144,2025-03-03 22:37:06,Willowvale_Plant,production,Wholegrain Brown,109,Mould Growth,BATCH_19114,Afternoon,,,26.2,Normal,,109
WST_306917,2025-06-08 14:02:16,Shepperton_Plant,post_dispatch,Family Loaf,55,Mould Growth,,Afternoon,RT_028,STORE_028,23.9,Heat Damage,Customer returned,55
WST_302056,2025-04-02 04:58:37,Willowvale_Plant,post_dispatch,Seed Loaf,130,Crushed,,Afternoon,RT_023,STORE_102,27.6,Rough Handling,Customer returned,130
WST_301925,2025-01-04 08:14:19,Willowvale_Plant,post_dispatch,High Energy Brown,32,Burnt/Overbaked,,Night,RT_031,STORE_050,27.0,Rough Handling,Expired on shelf,32
WST_300634,2025-04-26 19:02:40,Willowvale_Plant,post_dispatch,High Energy White,154,Crushed,,Night,RT_026,STORE_109,21.7,Condensation,Expired on shelf,154
WST_306082,2025-04-04 02:49:51,Willowvale_Plant,production,Wholegrain Brown,74,Mould Growth,BATCH_12086,Night,,,23.7,Sun Exposure,,74
WST_308508,2025-03-10 10:14:44,Shepperton_Plant,post_dispatch,Soft White,158,Returned Unsold,,Night,RT_056,STORE_028,19.1,Condensation,Damaged during loading,158
WST_313054,2025-06-06 13:00:14,Shepperton_Plant,production,Family Loaf,153,Stale,BATCH_19013,Night,,,31.2,Rough Handling,Expired on shelf,153
WST_313628,2025-02-15 21:56:14,Shepperton_Plant,post_dispatch,Whole Wheat,15,Expired,,Night,RT_058,STORE_071,18.6,Normal,Damaged during loading,15
WST_308619,2025-04-19 17:50:48,Shepperton_Plant,production,Wholegrain Brown,164,Expired,BATCH_25280,Morning,,,23.6,Sun Exposure,,164
WST_312087,2025-05-30 10:21:37,Shepperton_Plant,production,High Energy Brown,56,Stale,BATCH_27168,Morning,,,24.2,Sun Exposure,Expired on shelf,56
WST_300105,2025-02-08 13:17:48,Shepperton_Plant,production,Seed Loaf,52,Returned Unsold,BATCH_13486,Afternoon,,,26.8,Rough Handling,,52
WST_303041,2025-06-12 20:11:13,Shepperton_Plant,production,Wholegrain Brown,80,Returned Unsold,BATCH_22460,Morning,,,20.5,Heat Damage,,80
WST_310361,2025-01-20 19:36:29,Shepperton_Plant,post_dispatch,Wholegrain Brown,151,Underweight,,Morning,RT_046,STORE_184,20.6,Sun Exposure,Customer returned,151
WST_301709,2025-07-03 08:57:13,Willowvale_Plant,production,Soft White,45,Quality Failure,BATCH_21854,Afternoon,,,20.9,Condensation,Damaged during loading,45
WST_300089,2025-06-22 05:48:48,Willowvale_Plant,production,High Energy White,136,Stale,BATCH_29526,Night,,,21.0,Normal,,136
WST_307014,2025-05-05 03:04:06,Shepperton_Plant,production,High Energy White,147,Stale,BATCH_23049,Morning,,,24.9,Heat Damage,,147
WST_310433,2025-04-02 14:34:31,Willowvale_Plant,production,Soft White,141,Burnt/Overbaked,BATCH_12004,Afternoon,,,26.6,Rough Handling,,141
WST_303174,2025-04-28 03:00:00,Willowvale_Plant,production,Family Loaf,130,Expired,BATCH_24828,Afternoon,,,27.4,Rough Handling,Customer returned,130
WST_300917,2025-03-19 05:08:38,Willowvale_Plant,post_dispatch,Soft White,76,Quality Failure,,Morning,RT_028,STORE_060,23.3,Sun Exposure,,76
WST_307833,2025-05-12 07:04:19,Shepperton_Plant,post_dispatch,High Energy White,150,Expired,,Morning,RT_046,STORE_020,24.0,Normal,,150
WST_306732,2025-07-28 00:12:33,Shepperton_Plant,post_dispatch,Wholegrain Brown,53,Damaged Packaging,,Night,RT_060,STORE_088,22.0,Condensation,Expired on shelf,53
WST_301949,2025-03-04 06:05:50,Shepperton_Plant,production,Seed Loaf,104,Expired,BATCH_20855,Morning,,,34.4,Heat Damage,,104
WST_311040,2025-06-08 20:51:19,Willowvale_Plant,production,High Energy Brown,61,Stale,BATCH_22153,Morning,,,23.0,Heat Damage,,61
WST_306368,2025-01-28 08:54:00,Willowvale_Plant,post_dispatch,High Energy Brown,56,Damaged Packaging,,Morning,RT_060,STORE_159,19.9,Sun Exposure,Customer returned,56
WST_300001,2025-06-04 02:38:12,Willowvale_Plant,production,Seed Loaf,21,Crushed,BATCH_10819,Afternoon,,,27.3,Heat Damage,Expired on shelf,21
WST_308032,2025-07-05 01:51:17,Shepperton_Plant,production,Whole Wheat,41,Contaminated,BATCH_25507,Morning,,,24.0,Rough Handling,,41
WST_306047,2025-07-21 00:19:24,Shepperton_Plant,production,High Energy Brown,70,Stale,BATCH_16298,Morning,,,21.7,Condensation,Expired on shelf,70
WST_309127,2025-03-30 18:56:28,Shepperton_Plant,production,Soft White,66,Quality Failure,BATCH_17548,Morning,,,21.2,Sun Exposure,Damaged during loading,66
WST_312970,2025-05-13 21:19:27,Willowvale_Plant,production,High Energy White,145,Damaged Packaging,BATCH_29027,Night,,,21.2,Heat Damage,,145
WST_302720,2025-05-19 06:39:07,Shepperton_Plant,post_dispatch,Soft White,91,Quality Failure,,Night,RT_031,STORE_025,18.1,Rough Handling,,91
WST_308783,2025-06-20 05:57:06,Shepperton_Plant,production,Seed Loaf,17,Expired,BATCH_19926,Night,,,20.7,Rough Handling,Customer returned,17
WST_313805,2025-06-30 21:11:48,Shepperton_Plant,production,Whole Wheat,130,Returned Unsold,BATCH_22206,Night,,,23.5,Rough Handling,Damaged during loading,130
WST_303117,2025-06-24 12:23:56,Willowvale_Plant,production,Wholegrain Brown,57,Damaged Packaging,BATCH_14281,Night,,,26.3,Condensation,,57
WST_311128,2025-01-16 10:49:56,Shepperton_Plant,production,Soft White,24,Crushed,BATCH_23297,Afternoon,,,19.7,Heat Damage,Customer returned,24
WST_313329,2025-05-14 04:55:17,Willowvale_Plant,production,Seed Loaf,179,Burnt/Overbaked,BATCH_14757,Night,,,34.4,Rough Handling,,179
WST_310640,2025-01-02 15:08:46,Willowvale_Plant,production,High Energy Brown,123,Quality Failure,BATCH_29629,Afternoon,,,22.4,Heat Damage,,123
WST_309768,2025-03-25 12:02:34,Willowvale_Plant,production,Family Loaf,132,Damaged Packaging,BATCH_29216,Morning,,,20.6,Normal,Customer returned,132
WST_303762,2025-01-11 00:20:56,Shepperton_Plant,production,Family Loaf,79,Underweight,BATCH_10275,Afternoon,,,26.1,Heat Damage,,79
WST_300213,2025-06-03 17:14:48,Willowvale_Plant,production,High Energy White,115,Mould Growth,BATCH_26640,Morning,,,24.1,Sun Exposure,Customer returned,115
WST_300778,2025-07-24 01:33:52,Willowvale_Plant,post_dispatch,High Energy Brown,82,Underweight,,Afternoon,RT_039,STORE_008,24.8,Rough Handling,Expired on shelf,82
WST_303496,2025-01-23 13:07:41,Willowvale_Plant,post_dispatch,Seed Loaf,90,Crushed,,Afternoon,RT_006,STORE_011,20.3,Condensation,,90
WST_312413,2025-05-19 09:06:02,Shepperton_Plant,post_dispatch,High Energy Brown,131,Stale,,Afternoon,RT_029,STORE_177,19.6,Rough Handling,Damaged during loading,131
WST_302043,2025-01-18 14:06:43,Willowvale_Plant,production,High Energy White,54,Underweight,BATCH_13505,Afternoon,,,21.0,Normal,,54
WST_308920,2025-01-25 02:12:32,Willowvale_Plant,production,Soft White,127,Quality Failure,BATCH_14103,Afternoon,,,20.1,Rough Handling,Expired on shelf,127
WST_305420,2025-03-20 13:28:22,Willowvale_Plant,post_dispatch,Seed Loaf,9,Crushed,,Afternoon,RT_026,STORE_048,25.7,Condensation,Customer returned,9
WST_306154,2025-03-09 11:44:12,Shepperton_Plant,post_dispatch,Family Loaf,150,Returned Unsold,,Morning,RT_038,STORE_108,18.6,Rough Handling,,150
WST_309759,2025-03-13 21:03:59,Willowvale_Plant,post_dispatch,High Energy White,69,Expired,,Afternoon,,STORE_198,28.0,Rough Handling,Customer returned,69
WST_308357,2025-05-22 21:41:55,Willowvale_Plant,production,Wholegrain Brown,31,Mould Growth,BATCH_19293,Morning,,,35.3,Normal,Expired on shelf,31
WST_311758,2025-06-04 10:21:39,Willowvale_Plant,production,Whole Wheat,20,Underweight,BATCH_16258,Morning,,,18.9,Rough Handling,Damaged during loading,20
WST_312261,2025-04-16 04:44:29,Shepperton_Plant,production,Seed Loaf,115,Damaged Packaging,BATCH_14782,Morning,,,25.6,Heat Damage,Expired on shelf,115
WST_310205,2025-02-28 22:05:49,Willowvale_Plant,post_dispatch,Wholegrain Brown,167,Stale,,Night,RT_030,STORE_055,27.8,Rough Handling,Damaged during loading,167
WST_308465,2025-03-10 09:42:02,Shepperton_Plant,post_dispatch,High Energy Brown,98,Stale,,Night,RT_017,STORE_057,20.3,Sun Exposure,Damaged during loading,98
WST_304167,2025-05-14 09:10:17,Willowvale_Plant,post_dispatch,Seed Loaf,131,Returned Unsold,,Afternoon,RT_044,STORE_022,24.2,Condensation,Customer returned,131
WST_310960,2025-05-28 06:20:00,Willowvale_Plant,production,Family Loaf,41,Mould Growth,BATCH_22612,Night,,,22.4,Sun Exposure,Expired on shelf,41
WST_303788,2025-02-27 14:04:27,Shepperton_Plant,production,Seed Loaf,61,Underweight,BATCH_24162,Morning,,,24.6,Sun Exposure,Expired on shelf,61
WST_308586,2025-05-08 15:54:04,Shepperton_Plant,production,High Energy White,164,Stale,BATCH_21704,Morning,,,36.9,Heat Damage,Customer returned,164
WST_300583,2025-04-29 20:49:16,Willowvale_Plant,post_dispatch,Whole Wheat,103,Crushed,,Morning,RT_014,STORE_004,20.8,Condensation,,103
WST_313947,2025-03-05 12:46:29,Willowvale_Plant,production,Soft White,126,Underweight,BATCH_29526,Afternoon,,,18.1,Condensation,Damaged during loading,126
WST_300709,2025-01-15 01:38:22,Shepperton_Plant,post_dispatch,Family Loaf,145,Mould Growth,,Afternoon,RT_053,STORE_024,26.2,Condensation,Damaged during loading,145
WST_300116,2025-01-30 09:24:08,Willowvale_Plant,production,Whole Wheat,44,Damaged Packaging,BATCH_20076,Afternoon,,,25.5,Condensation,,44
WST_306644,2025-07-21 14:31:18,Willowvale_Plant,production,Whole Wheat,89,Expired,BATCH_29139,Afternoon,,,24.3,Heat Damage,Expired on shelf,89
WST_312707,2025-03-07 13:09:29,Shepperton_Plant,post_dispatch,High Energy White,99,Returned Unsold,,Afternoon,RT_031,STORE_105,25.0,Condensation,Damaged during loading,99
WST_302458,2025-04-23 10:22:57,Shepperton_Plant,post_dispatch,High Energy Brown,164,Mould Growth,,Night,RT_067,STORE_012,20.7,Rough Handling,,164
WST_313749,2025-03-10 04:29:53,Willowvale_Plant,production,High Energy Brown,84,Contaminated,BATCH_17803,Morning,,,18.9,Heat Damage,,84
WST_312606,2025-07-24 05:39:05,Willowvale_Plant,post_dispatch,Family Loaf,81,Damaged Packaging,,Afternoon,RT_009,STORE_191,27.1,Normal,Customer returned,81
WST_308712,2025-05-23 08:32:08,Willowvale_Plant,production,Family Loaf,64,Contaminated,BATCH_14469,Afternoon,,,21.1,Condensation,Expired on shelf,64
WST_301763,2025-06-02 04:06:30,Willowvale_Plant,post_dispatch,High Energy Brown,94,Crushed,,Night,RT_003,STORE_077,21.6,Heat Damage,Customer returned,94
WST_301875,2025-04-22 13:39:24,Willowvale_Plant,production,Family Loaf,8,Stale,BATCH_23683,Morning,,,24.5,Normal,Expired on shelf,8
WST_311536,2025-02-11 11:57:15,Shepperton_Plant,post_dispatch,Seed Loaf,28,Quality Failure,,Afternoon,RT_064,STORE_103,32.5,Rough Handling,Damaged during loading,28
WST_310445,2025-02-28 00:54:37,Shepperton_Plant,production,Soft White,147,Crushed,BATCH_15320,Night,,,25.5,Normal,Damaged during loading,147
WST_303224,2025-02-23 14:10:32,Willowvale_Plant,post_dispatch,Family Loaf,170,Underweight,,Afternoon,RT_041,STORE_183,20.1,Sun Exposure,,170
WST_300526,2025-01-26 18:08:20,Shepperton_Plant,production,Wholegrain Brown,126,Contaminated,BATCH_25976,Afternoon,,,23.6,Heat Damage,Damaged during loading,126
WST_307725,2025-02-20 02:36:34,Shepperton_Plant,production,High Energy White,112,Stale,BATCH_15606,Afternoon,,,20.1,Rough Handling,Customer returned,112
WST_302946,2025-07-16 01:54:50,Willowvale_Plant,post_dispatch,High Energy White,175,Underweight,,Morning,RT_043,STORE_168,24.6,Condensation,,175
WST_304473,2025-03-07 21:23:34,Shepperton_Plant,production,High Energy White,158,Underweight,BATCH_23586,Morning,,,19.4,Condensation,Damaged during loading,158
WST_305655,2025-07-29 18:47:51,Shepperton_Plant,post_dispatch,High Energy Brown,165,Underweight,,Afternoon,RT_032,STORE_080,25.5,Normal,,165
WST_308884,2025-01-27 19:05:38,Willowvale_Plant,production,Whole Wheat,177,Stale,BATCH_11057,Afternoon,,,23.1,Condensation,Customer returned,177
WST_306059,2025-01-19 06:10:15,Willowvale_Plant,production,Seed Loaf,173,Quality Failure,BATCH_21804,Night,,,23.6,Rough Handling,Expired on shelf,173
WST_300959,2025-04-27 09:04:39,Willowvale_Plant,production,Soft White,43,Stale,BATCH_27385,Afternoon,,,25.5,Heat Damage,Customer returned,43
WST_306342,2025-04-27 14:15:32,Willowvale_Plant,production,Seed Loaf,144,Mould Growth,BATCH_22617,Night,,,21.6,Condensation,Customer returned,144
WST_303633,2025-01-21 19:18:39,Shepperton_Plant,post_dispatch,Whole Wheat,67,Returned Unsold,,Night,RT_007,STORE_042,19.5,Rough Handling,,67
WST_301050,2025-04-17 02:55:24,Willowvale_Plant,production,Wholegrain Brown,38,Quality Failure,BATCH_10251,Morning,,,26.5,Normal,,38
WST_308782,2025-07-20 15:00:47,Willowvale_Plant,production,Whole Wheat,167,Expired,BATCH_19120,Night,,,25.6,Heat Damage,,167
WST_308711,2025-07-30 21:57:15,Shepperton_Plant,production,Seed Loaf,49,Returned Unsold,BATCH_26230,Afternoon,,,27.7,Condensation,,49
WST_303380,2025-05-20 05:44:12,Willowvale_Plant,production,Soft White,117,Burnt/Overbaked,BATCH_25531,Morning,,,27.6,Normal,Damaged during loading,117
WST_303676,2025-05-02 06:42:22,Shepperton_Plant,production,High Energy White,89,Crushed,BATCH_28321,Morning,,,18.4,Sun Exposure,Customer returned,89
WST_305776,2025-06-16 07:12:22,Willowvale_Plant,production,High Energy White,143,Crushed,BATCH_29673,Night,,,23.9,Rough Handling,,143
WST_312724,2025-01-09 09:28:31,Willowvale_Plant,production,Family Loaf,56,Quality Failure,BATCH_19426,Morning,,,21.1,Condensation,,56
WST_306573,2025-01-25 04:50:28,Shepperton_Plant,production,High Energy Brown,54,Damaged Packaging,BATCH_28549,Morning,,,21.8,Sun Exposure,,54
WST_305179,2025-06-24 06:07:16,Willowvale_Plant,production,High Energy Brown,69,Stale,BATCH_12860,Morning,,,27.3,Sun Exposure,Damaged during loading,69
WST_301607,2025-01-08 11:48:16,Shepperton_Plant,production,High Energy Brown,409,Damaged Packaging,BATCH_24495,Morning,,,19.9,Sun Exposure,Customer returned,409
WST_303610,2025-06-11 04:41:37,Shepperton_Plant,post_dispatch,Seed Loaf,179,Crushed,,Night,RT_033,STORE_067,26.2,Rough Handling,Customer returned,179
WST_313734,2025-04-10 07:48:02,Shepperton_Plant,production,Family Loaf,162,Damaged Packaging,BATCH_12890,Afternoon,,,21.0,Sun Exposure,,162
WST_306635,2025-07-22 10:22:13,Willowvale_Plant,production,Family Loaf,160,Returned Unsold,BATCH_18013,Night,,,26.3,Normal,Damaged during loading,160
WST_301753,2025-02-12 18:42:56,Willowvale_Plant,production,Family Loaf,63,Returned Unsold,BATCH_22309,Morning,,,23.5,Heat Damage,Customer returned,63
WST_310001,2025-06-16 01:36:32,Shepperton_Plant,post_dispatch,Seed Loaf,86,Returned Unsold,,Night,RT_031,STORE_045,22.1,Condensation,Expired on shelf,86
WST_300791,2025-03-27 21:43:32,Willowvale_Plant,production,High Energy Brown,115,Crushed,BATCH_12587,Night,,,27.1,Condensation,Expired on shelf,115
WST_308984,2025-03-25 14:25:53,Shepperton_Plant,post_dispatch,Seed Loaf,28,Expired,,Night,RT_011,STORE_016,22.1,Rough Handling,Damaged during loading,28
WST_303056,2025-07-28 02:45:36,Shepperton_Plant,post_dispatch,High Energy Brown,31,Damaged Packaging,,Morning,RT_014,STORE_128,24.4,Heat Damage,Damaged during loading,31
WST_310047,2025-01-06 03:34:02,Willowvale_Plant,production,Seed Loaf,60,Mould Growth,BATCH_21135,Afternoon,,,27.3,Condensation,,60
WST_301980,2025-06-25 19:05:43,Willowvale_Plant,post_dispatch,High Energy White,7,Contaminated,,Night,RT_010,STORE_088,24.4,Sun Exposure,Expired on shelf,7
WST_311425,2025-01-23 15:14:43,Willowvale_Plant,post_dispatch,Wholegrain Brown,57,Crushed,,Afternoon,RT_003,STORE_115,21.8,Sun Exposure,Customer returned,57
WST_303598,2025-02-12 05:40:44,Willowvale_Plant,production,Family Loaf,24,Expired,BATCH_19282,Afternoon,,,22.6,Heat Damage,Expired on shelf,24
WST_300933,2025-02-26 05:00:47,Willowvale_Plant,post_dispatch,Soft White,95,Damaged Packaging,,Afternoon,RT_068,STORE_030,22.6,Rough Handling,Customer returned,95
WST_307424,2025-07-11 12:30:00,Willowvale_Plant,production,Whole Wheat,74,Underweight,BATCH_20792,Morning,,,21.3,Normal,,74
WST_305626,2025-06-24 12:35:09,Shepperton_Plant,production,Family Loaf,156,Stale,BATCH_16556,Afternoon,,,30.0,Heat Damage,,156
WST_301682,2025-06-08 09:23:59,Shepperton_Plant,post_dispatch,High Energy Brown,143,Crushed,,Afternoon,RT_047,STORE_178,24.6,Rough Handling,,143
WST_304179,2025-03-23 13:12:07,Willowvale_Plant,post_dispatch,High Energy Brown,34,Crushed,,Night,RT_068,STORE_064,42.2,Heat Damage,,34
WST_306446,2025-01-30 03:42:09,Shepperton_Plant,production,High Energy Brown,439,Crushed,BATCH_14202,Night,,,27.4,Condensation,Customer returned,439
WST_304116,2025-02-09 19:21:29,Willowvale_Plant,post_dispatch,Whole Wheat,34,Crushed,,Afternoon,RT_003,STORE_198,25.4,Rough Handling,,34
WST_300988,2025-01-01 21:10:18,Shepperton_Plant,post_dispatch,High Energy Brown,21,Returned Unsold,,Afternoon,RT_046,STORE_171,25.3,Heat Damage,Customer returned,21
WST_311703,2025-06-07 15:53:21,Willowvale_Plant,production,Whole Wheat,156,Quality Failure,BATCH_25318,Morning,,,27.4,Sun Exposure,,156
WST_311645,2025-05-26 19:36:27,Shepperton_Plant,post_dispatch,Seed Loaf,151,Burnt/Overbaked,,Night,RT_005,STORE_031,20.7,Rough Handling,,151
WST_302896,2025-07-30 08:14:12,Shepperton_Plant,post_dispatch,High Energy White,140,Burnt/Overbaked,,Morning,RT_039,STORE_174,23.0,Rough Handling,,140
WST_303778,2025-04-21 05:32:59,Shepperton_Plant,post_dispatch,High Energy Brown,132,Crushed,,Morning,RT_048,STORE_094,27.1,Condensation,,132
WST_305658,2025-02-22 19:44:30,Shepperton_Plant,production,High Energy White,116,Mould Growth,BATCH_24291,Morning,,,18.9,Condensation,,116
WST_311722,2025-02-08 14:26:00,Shepperton_Plant,post_dispatch,Soft White,85,Burnt/Overbaked,,Afternoon,RT_021,STORE_147,24.3,Normal,Damaged during loading,85
WST_303093,2025-03-19 02:38:34,Shepperton_Plant,production,Family Loaf,66,Burnt/Overbaked,BATCH_18791,Afternoon,,,26.4,Condensation,Expired on shelf,66
WST_303155,2025-03-08 09:46:20,Shepperton_Plant,post_dispatch,Wholegrain Brown,8,Mould Growth,,Morning,RT_016,STORE_128,20.2,Sun Exposure,Expired on shelf,8
WST_311393,2025-04-09 19:56:56,Willowvale_Plant,production,Seed Loaf,167,Mould Growth,BATCH_16480,Afternoon,,,23.6,Rough Handling,Expired on shelf,167
WST_301823,2025-01-15 17:08:20,Willowvale_Plant,production,High Energy White,69,Mould Growth,BATCH_27366,Night,,,23.9,Sun Exposure,Customer returned,69
WST_313550,2025-03-23 18:00:40,Willowvale_Plant,post_dispatch,Soft White,36,Quality Failure,,Afternoon,RT_041,STORE_105,22.3,Normal,,36
WST_301098,2025-03-08 00:16:34,Shepperton_Plant,production,High Energy White,33,Returned Unsold,BATCH_27386,Morning,,,32.8,Sun Exposure,Customer returned,33
WST_310396,2025-03-10 23:23:49,Shepperton_Plant,production,Soft White,76,Damaged Packaging,BATCH_28949,Afternoon,,,22.2,Rough Handling,Expired on shelf,76
WST_302844,2025-04-21 11:18:11,Shepperton_Plant,production,Soft White,46,Contaminated,BATCH_12150,Afternoon,,,25.2,Normal,Expired on shelf,46
WST_309078,2025-07-16 02:44:47,Shepperton_Plant,production,Family Loaf,122,Crushed,BATCH_23373,Night,,,19.4,Normal,,122
WST_303342,2025-04-24 06:45:57,Willowvale_Plant,production,Whole Wheat,62,Underweight,BATCH_10240,Morning,,,27.9,Condensation,Damaged during loading,62
WST_300038,2025-01-31 21:39:55,Willowvale_Plant,production,SoftWhite,17,Expired,BATCH_21850,Afternoon,,,27.2,Rough Handling,Damaged during loading,17
WST_306540,2025-02-10 00:13:20,Shepperton_Plant,production,High Energy White,115,Underweight,BATCH_14128,Night,,,19.3,Sun Exposure,Expired on shelf,115
WST_313166,2025-05-29 14:15:35,Shepperton_Plant,production,Milk1L,178,Crushed,BATCH_16846,Morning,,,25.5,Rough Handling,,178
WST_308707,2025-03-25 15:21:00,Shepperton_Plant,post_dispatch,Family Loaf,8,Expired,,Night,RT_007,STORE_180,22.4,Heat Damage,,8
WST_303356,2025-02-14 09:26:38,Willowvale_Plant,post_dispatch,High Energy Brown,52,Contaminated,,Night,RT_007,STORE_046,21.2,Heat Damage,Customer returned,52
WST_309645,2025-01-02 19:33:57,Willowvale_Plant,production,High Energy Brown,142,Expired,BATCH_28515,Night,,,18.9,Condensation,,142
