dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,expected_arrival,actual_arrival,retailer_id,qty dispatched 
DSP_111968,2025-03-14 15:57:42,Willowvale_Plant,RT_023,TRUCK_001,Seed Loaf,341,2025-03-14 19:39:42,2025-03-14 19:57:42,STORE_150,341
DSP_101386,2025-04-22 04:42:46,Shepperton_Plant,RT_028,TRUCK_069,Wholegrain Brown,502,2025-04-22 08:12:46,2025-04-22 08:29:46,STORE_104,502
DSP_105941,2025-04-07 23:11:40,Shepperton_Plant,RT_037,TRUCK_089,Whole Wheat,486,2025-04-08 01:04:40,2025-04-08 01:13:40,STORE_150,486
DSP_103067,2025-02-09 00:54:23,Shepperton_Plant,RT_006,TRUCK_027,Wholegrain Brown,515,2025-02-09 02:23:23,2025-02-09 02:46:23,STORE_138,515
DSP_115971,2025-02-01 21:29:08,Willowvale_Plant,RT_051,TRUCK_033,Whole Wheat,523,2025-02-02 00:12:08,2025-02-02 00:15:08,STORE_023,523
DSP_113887,2025-04-23 10:24:50,Shepperton_Plant,RT_044,TRUCK_034,Soft White,279,2025-04-23 13:54:50,2025-04-23 13:54:50,STORE_095,279
DSP_103629,2025-06-09 16:51:10,Shepperton_Plant,RT_003,TRUCK_031,Family Loaf,52,2025-06-09 19:14:10,2025-06-09 19:49:10,STORE_036,52
DSP_115240,2025-02-28 00:38:51,Shepperton_Plant,RT_018,TRUCK_087,High Energy White,431,2025-02-28 02:45:51,2025-02-28 03:14:51,STORE_033,431
DSP_112989,2025-02-04 13:29:49,Shepperton_Plant,RT_023,TRUCK_031,High Energy White,385,2025-02-04 17:02:49,2025-02-04 17:31:49,STORE_078,385
DSP_114431,2025-04-16 14:23:21,Shepperton_Plant,RT_024,TRUCK_075,Wholegrain Brown,457,2025-04-16 15:51:21,2025-04-16 15:59:21,STORE_169,457
DSP_103028,2025-04-14 12:48:46,Willowvale_Plant,RT_067,TRUCK_062,Wholegrain Brown,318,2025-04-14 16:32:46,2025-04-14 17:03:46,STORE_012,318
DSP_102969,2025-05-12 14:00:56,Shepperton_Plant,RT_005,TRUCK_007,Wholegrain Brown,287,2025-05-12 14:40:56,2025-05-12 15:22:56,STORE_064,287
DSP_111664,2025-07-05 22:49:40,Shepperton_Plant,RT_060,TRUCK_016,Soft White,388,2025-07-06 00:41:40,2025-07-06 00:57:40,STORE_006,388
DSP_109900,2025-03-26 22:38:16,Willowvale_Plant,RT_065,TRUCK_071,High Energy Brown,444,2025-03-27 01:40:16,2025-03-27 02:09:16,STORE_178,444
DSP_111145,2025-07-09 14:21:44,Shepperton_Plant,RT_012,TRUCK_058,Soft White,95,2025-07-09 15:34:44,2025-07-09 15:59:44,STORE_173,95
DSP_108646,2025-06-10 00:16:09,Shepperton_Plant,RT_042,TRUCK_019,High Energy White,226,2025-06-10 00:47:09,2025-06-10 01:20:09,STORE_103,226
DSP_106136,2025-07-19 14:25:14,Willowvale_Plant,RT_007,TRUCK_054,Whole Wheat,335,2025-07-19 16:59:14,2025-07-19 17:00:14,STORE_103,335
DSP_114682,2025-07-20 23:42:58,Willowvale_Plant,RT_055,TRUCK_011,Wholegrain Brown,385,2025-07-21 03:01:58,2025-07-21 02:59:58,STORE_030,385
DSP_108801,2025-04-26 10:01:00,Willowvale_Plant,RT_011,TRUCK_040,Whole Wheat,485,2025-04-26 12:34:00,2025-04-26 13:05:00,STORE_056,485
DSP_104263,2025-01-14 17:33:50,Willowvale_Plant,RT_018,TRUCK_003,Soft White,285,2025-01-14 18:09:50,2025-01-14 18:36:50,STORE_131,285
DSP_113018,2025-05-16 18:18:08,Shepperton_Plant,RT_069,TRUCK_069,Wholegrain Brown,372,2025-05-16 21:29:08,2025-05-16 21:27:08,STORE_193,372
DSP_100645,2025-03-17 19:19:06,Shepperton_Plant,RT_036,TRUCK_012,Whole Wheat,149,2025-03-17 19:52:06,2025-03-17 19:44:06,STORE_050,149
DSP_115545,2025-07-25 13:57:39,Willowvale_Plant,RT_049,TRUCK_030,Seed Loaf,84,2025-07-25 16:30:39,2025-07-25 16:35:39,STORE_144,84
DSP_102074,2025-03-03 10:56:32,Willowvale_Plant,RT_013,TRUCK_032,Wholegrain Brown,297,2025-03-03 14:11:32,2025-03-03 14:14:32,STORE_163,297
DSP_112244,2025-03-16 03:32:57,Willowvale_Plant,RT_055,TRUCK_026,Whole Wheat,64,2025-03-16 05:37:57,2025-03-16 05:56:57,STORE_004,64
DSP_100341,2025-01-07 03:05:25,Shepperton_Plant,RT_028,TRUCK_007,Whole Wheat,496,2025-01-07 05:53:25,2025-01-07 06:34:25,STORE_051,496
DSP_108041,2025-01-12 23:26:20,Shepperton_Plant,RT_065,TRUCK_080,Seed Loaf,159,2025-01-13 01:51:20,2025-01-13 01:45:20,STORE_171,159
DSP_101622,2025-07-05 15:48:42,Shepperton_Plant,RT_019,TRUCK_042,Wholegrain Brown,527,2025-07-05 16:53:42,2025-07-05 17:32:42,STORE_195,527
DSP_112875,2025-06-15 05:36:39,Shepperton_Plant,RT_034,TRUCK_072,High Energy Brown,421,2025-06-15 06:39:39,2025-06-15 06:49:39,STORE_106,421
DSP_113689,2025-05-29 00:29:40,Shepperton_Plant,RT_039,TRUCK_045,High Energy Brown,178,2025-05-29 02:05:40,2025-05-29 02:24:40,STORE_167,178
DSP_107141,2025-03-26 11:11:21,Shepperton_Plant,RT_066,TRUCK_078,High Energy White,245,2025-03-26 14:23:21,2025-03-26 14:31:21,STORE_196,245
DSP_105796,2025-03-04 17:54:11,Willowvale_Plant,RT_063,TRUCK_087,High Energy White,357,2025-03-04 20:02:11,2025-03-04 20:41:11,STORE_130,357
DSP_107184,2025-07-14 04:02:41,Shepperton_Plant,RT_029,TRUCK_042,High Energy Brown,281,2025-07-14 05:41:41,2025-07-14 05:41:41,STORE_095,281
DSP_115036,2025-05-08 21:06:57,Shepperton_Plant,RT_025,TRUCK_050,High Energy White,168,2025-05-08 22:51:57,2025-05-08 23:26:57,STORE_031,168
DSP_108232,2025-06-13 23:17:48,Shepperton_Plant,RT_051,TRUCK_058,Wholegrain Brown,208,2025-06-14 00:14:48,2025-06-14 00:18:48,STORE_090,208
DSP_105475,2025-07-28 07:30:01,Willowvale_Plant,RT_055,TRUCK_052,High Energy White,252,2025-07-28 09:22:01,2025-07-28 09:59:01,STORE_129,252
DSP_110281,2025-02-20 05:33:35,Shepperton_Plant,RT_044,TRUCK_051,Soft White,384,2025-02-20 06:31:35,2025-02-20 06:32:35,STORE_045,384
DSP_112116,2025-05-17 17:55:57,Shepperton_Plant,RT_006,TRUCK_022,Family Loaf,482,2025-05-17 18:35:57,2025-05-17 18:36:57,STORE_150,482
DSP_110367,2025-03-01 16:16:59,Shepperton_Plant,RT_019,TRUCK_045,Wholegrain Brown,289,2025-03-01 17:57:59,2025-03-01 18:20:59,STORE_116,289
DSP_114924,2025-06-30 18:27:41,Shepperton_Plant,RT_005,TRUCK_012,Seed Loaf,205,2025-06-30 19:47:41,2025-06-30 19:57:41,STORE_087,205
DSP_100074,2025-03-15 00:00:00,Shepperton_Plant,RT_054,TRUCK_066,Soft White,52,2025-01-21 03:24:35,2025-01-21 03:51:35,STORE_180,52
DSP_115910,2025-02-21 14:43:45,Shepperton_Plant,RT_015,TRUCK_023,Whole Wheat,524,2025-02-21 17:33:45,2025-02-21 17:58:45,STORE_086,524
DSP_115966,2025-03-05 01:12:30,Willowvale_Plant,RT_020,TRUCK_030,High Energy Brown,412,2025-03-05 02:09:30,2025-03-05 02:29:30,STORE_161,412
DSP_110849,2025-02-04 08:52:34,Willowvale_Plant,RT_017,TRUCK_060,High Energy Brown,249,2025-02-04 11:24:34,2025-02-04 11:36:34,STORE_020,249
DSP_111372,2025-07-14 09:18:39,Shepperton_Plant,RT_019,TRUCK_061,Wholegrain Brown,146,2025-07-14 12:57:39,2025-07-14 12:48:39,STORE_146,146
DSP_110268,2025-05-23 08:24:01,Willowvale_Plant,RT_018,TRUCK_075,Whole Wheat,452,2025-05-23 10:03:01,2025-05-23 10:40:01,STORE_001,452
DSP_108633,2025-02-18 17:13:49,Shepperton_Plant,RT_017,TRUCK_058,Seed Loaf,249,2025-02-18 19:48:49,2025-02-18 20:16:49,STORE_105,249
DSP_114881,2025-06-27 12:01:57,Shepperton_Plant,RT_052,TRUCK_001,High Energy Brown,461,2025-06-27 14:45:57,2025-06-27 14:43:57,STORE_059,461
DSP_102051,2025-05-18 09:59:12,Willowvale_Plant,RT_054,TRUCK_022,Whole Wheat,62,2025-05-18 12:09:12,2025-05-18 12:33:12,STORE_060,62
DSP_102541,2025-02-27 10:17:08,Willowvale_Plant,RT_059,TRUCK_026,Whole Wheat,433,2025-02-27 14:09:08,2025-02-27 14:46:08,STORE_191,433
DSP_101301,2025-05-02 20:31:34,Willowvale_Plant,RT_028,TRUCK_018,Wholegrain Brown,404,2025-05-02 22:54:34,2025-05-02 23:28:34,STORE_030,404
DSP_105877,2025-07-18 01:59:40,Willowvale_Plant,RT_058,TRUCK_055,Soft White,245,2025-07-18 03:05:40,2025-07-18 03:42:40,STORE_178,245
DSP_107368,2025-07-12 00:57:38,Willowvale_Plant,RT_056,TRUCK_013,High Energy Brown,320,2025-07-12 02:16:38,2025-07-12 02:20:38,STORE_068,320
DSP_111622,2025-07-12 14:09:18,Shepperton_Plant,RT_029,TRUCK_084,Whole Wheat,529,2025-07-12 17:44:18,2025-07-12 18:20:18,STORE_104,529
DSP_101304,2025-07-19 07:07:57,Willowvale_Plant,RT_042,TRUCK_049,Wholegrain Brown,538,2025-07-19 09:43:57,2025-07-19 09:33:57,STORE_117,538
DSP_108428,2025-04-12 15:33:09,Shepperton_Plant,RT_016,TRUCK_009,Family Loaf,153,2025-04-12 17:16:09,2025-04-12 17:29:09,STORE_106,153
DSP_114659,2025-02-02 11:59:39,Shepperton_Plant,RT_023,TRUCK_010,Soft White,221,2025-02-02 13:51:39,2025-02-02 14:04:39,STORE_124,221
DSP_102599,2025-02-16 07:01:34,Shepperton_Plant,RT_046,TRUCK_080,Seed Loaf,64,2025-02-16 10:12:34,2025-02-16 10:33:34,STORE_192,64
DSP_112808,2025-06-30 13:45:04,Willowvale_Plant,RT_018,TRUCK_062,High Energy White,110,2025-06-30 15:27:04,2025-06-30 15:41:04,STORE_167,110
DSP_102573,2025-07-10 18:18:58,Willowvale_Plant,RT_049,TRUCK_060,Whole Wheat,367,2025-07-10 21:06:58,2025-07-10 21:33:58,STORE_154,367
DSP_111472,2025-06-25 00:23:55,Willowvale_Plant,RT_033,TRUCK_044,Whole Wheat,232,2025-06-25 02:14:55,2025-06-25 02:07:55,STORE_158,232
DSP_103186,2025-01-23 12:53:58,Willowvale_Plant,RT_022,TRUCK_026,High Energy Brown,162,2025-01-23 14:53:58,2025-01-23 15:21:58,STORE_034,162
DSP_112145,2025-03-06 07:41:00,Willowvale_Plant,RT_008,TRUCK_008,High Energy Brown,486,2025-03-06 11:01:00,2025-03-06 11:10:00,STORE_046,486
DSP_102768,2025-01-12 00:54:52,Willowvale_Plant,RT_003,TRUCK_024,Seed Loaf,139,2025-01-12 02:36:52,2025-01-12 02:44:52,STORE_008,139
DSP_104831,2025-03-29 13:39:51,Shepperton_Plant,RT_056,TRUCK_023,Seed Loaf,258,2025-03-29 14:21:51,2025-03-29 14:58:51,STORE_072,258
DSP_104223,2025-03-18 16:27:35,Shepperton_Plant,RT_049,TRUCK_037,Whole Wheat,431,2025-03-18 17:11:35,2025-03-18 17:14:35,STORE_048,431
DSP_115538,2025-06-05 13:22:55,Shepperton_Plant,RT_062,TRUCK_063,Seed Loaf,246,2025-06-05 15:58:55,2025-06-05 16:07:55,STORE_056,246
DSP_102106,2025-06-26 06:53:04,Shepperton_Plant,RT_064,TRUCK_013,Wholegrain Brown,486,2025-06-26 10:10:04,2025-06-26 10:39:04,STORE_006,486
DSP_102679,2025-06-06 10:16:29,Shepperton_Plant,RT_066,TRUCK_030,High Energy Brown,306,2025-06-06 12:50:29,2025-06-06 13:26:29,STORE_152,306
DSP_110953,2025-03-08 04:42:27,Willowvale_Plant,RT_049,TRUCK_011,Soft White,236,2025-03-08 07:46:27,2025-03-08 08:17:27,STORE_138,236
DSP_112880,2025-07-24 03:57:30,Willowvale_Plant,RT_031,TRUCK_031,Family Loaf,249,2025-07-24 05:35:30,2025-07-24 06:16:30,STORE_158,249
DSP_113591,2025-07-13 04:54:49,Willowvale_Plant,RT_010,TRUCK_016,High Energy Brown,468,2025-07-13 05:51:49,2025-07-13 06:06:49,STORE_105,468
DSP_101387,2025-03-02 15:53:38,Willowvale_Plant,RT_012,TRUCK_070,Whole Wheat,549,2025-03-02 19:47:38,2025-03-02 19:51:38,STORE_029,549
DSP_115572,2025-06-14 14:21:40,Shepperton_Plant,RT_046,TRUCK_020,Wholegrain Brown,308,2025-06-14 18:00:40,2025-06-14 18:36:40,STORE_170,308
DSP_115287,2025-03-27 11:13:02,Shepperton_Plant,RT_049,TRUCK_002,Wholegrain Brown,510,2025-03-27 11:52:02,2025-03-27 11:54:02,STORE_121,510
DSP_114400,2025-07-01 12:56:48,Shepperton_Plant,RT_029,TRUCK_054,Soft White,494,2025-07-01 14:26:48,2025-07-01 14:37:48,STORE_196,494
DSP_115553,2025-01-19 03:28:12,Willowvale_Plant,RT_053,TRUCK_068,SoapBar,101,2025-01-19 07:19:12,2025-01-19 07:54:12,STORE_112,101
DSP_107083,2025-07-16 22:33:02,Willowvale_Plant,RT_056,TRUCK_056,Whole Wheat,328,2025-07-17 02:17:02,2025-07-17 02:59:02,STORE_037,328
DSP_113364,2025-05-29 03:45:27,Willowvale_Plant,RT_038,TRUCK_084,Whole Wheat,369,2025-05-29 07:22:27,2025-05-29 07:54:27,STORE_027,369
DSP_113192,2025-07-29 09:00:00,Willowvale_Plant,RT_067,TRUCK_044,Soft White,295,2025-07-29 12:47:00,2025-07-29 13:15:00,STORE_086,295
DSP_114045,2025-04-24 05:39:05,Willowvale_Plant,RT_025,TRUCK_022,High Energy Brown,145,2025-04-24 06:46:05,2025-04-24 07:05:05,STORE_069,145
DSP_101279,2025-06-30 10:44:21,Shepperton_Plant,RT_059,TRUCK_058,High Energy White,144,2025-06-30 14:12:21,2025-06-30 14:51:21,STORE_057,144
DSP_113221,2025-04-17 18:02:42,Shepperton_Plant,RT_058,TRUCK_069,Seed Loaf,492,2025-04-17 19:55:42,2025-04-17 20:38:42,STORE_144,492
DSP_100804,2025-04-23 18:10:57,Shepperton_Plant,RT_031,TRUCK_026,High Energy Brown,220,2025-04-23 21:36:57,2025-04-23 21:41:57,STORE_026,220
DSP_101555,2025-03-01 15:40:48,Willowvale_Plant,RT_016,TRUCK_049,Whole Wheat,221,2025-03-01 17:08:48,2025-03-01 17:51:48,STORE_012,221
DSP_115281,2025-04-10 04:51:30,Shepperton_Plant,RT_038,TRUCK_019,High Energy White,40,2025-04-10 06:02:30,2025-04-10 06:23:30,STORE_017,40
DSP_111382,2025-04-24 23:05:58,Shepperton_Plant,RT_054,TRUCK_084,Soft White,135,2025-04-25 00:30:58,2025-04-25 00:35:58,STORE_014,135
DSP_104566,2025-03-30 08:12:29,Willowvale_Plant,RT_034,TRUCK_031,High Energy White,452,2025-03-30 09:58:29,2025-03-30 09:49:29,STORE_066,452
DSP_112994,2025-07-07 13:07:04,Willowvale_Plant,RT_065,TRUCK_038,Seed Loaf,210,2025-07-07 16:22:04,2025-07-07 16:31:04,STORE_163,210
DSP_115566,2025-02-15 11:42:54,Willowvale_Plant,RT_009,TRUCK_020,High Energy Brown,393,2025-02-15 13:14:54,2025-02-15 13:14:54,STORE_015,393
DSP_104841,2025-07-09 00:46:04,Willowvale_Plant,RT_013,TRUCK_034,Whole Wheat,159,2025-07-09 03:18:04,2025-07-09 03:38:04,STORE_115,159
DSP_103594,2025-07-08 13:07:56,Willowvale_Plant,RT_069,TRUCK_087,Family Loaf,504,2025-07-08 14:54:56,2025-07-08 15:20:56,STORE_014,504
DSP_106035,2025-04-22 12:41:34,Willowvale_Plant,RT_017,TRUCK_066,High Energy Brown,469,2025-04-22 14:38:34,2025-04-22 15:00:34,STORE_191,469
DSP_106852,2025-07-01 19:01:54,Willowvale_Plant,RT_015,TRUCK_008,Whole Wheat,140,2025-07-01 21:04:54,2025-07-01 21:35:54,STORE_099,140
DSP_110112,2025-02-17 11:33:11,Willowvale_Plant,RT_026,TRUCK_060,High Energy White,532,2025-02-17 14:40:11,2025-02-17 15:23:11,STORE_082,532
DSP_108705,2025-05-07 18:38:06,Shepperton_Plant,RT_036,TRUCK_048,Family Loaf,509,2025-05-07 21:14:06,2025-05-07 21:47:06,STORE_091,509
DSP_104177,2025-04-05 22:30:37,Shepperton_Plant,RT_055,TRUCK_033,High Energy White,94,2025-04-06 00:27:37,2025-04-06 01:00:37,STORE_174,94
DSP_101308,2025-03-01 07:33:15,Willowvale_Plant,RT_032,TRUCK_075,Soft White,32,2025-03-01 11:31:15,2025-03-01 11:32:15,STORE_004,32
DSP_113859,2025-07-04 17:30:19,Shepperton_Plant,RT_052,TRUCK_070,Wholegrain Brown,126,2025-07-04 18:56:19,2025-07-04 19:33:19,STORE_151,126
DSP_109106,2025-05-05 20:51:05,Willowvale_Plant,RT_037,TRUCK_011,High Energy White,259,2025-05-05 22:45:05,2025-05-05 23:24:05,STORE_197,259
DSP_103452,2025-06-15 01:38:29,Willowvale_Plant,RT_003,TRUCK_060,Wholegrain Brown,244,2025-06-15 04:58:29,2025-06-15 05:19:29,STORE_137,244
DSP_103695,2025-05-19 10:30:09,Willowvale_Plant,RT_046,TRUCK_077,Whole Wheat,263,2025-05-19 13:15:09,2025-05-19 13:55:09,STORE_030,263
DSP_104242,2025-04-08 17:54:03,Willowvale_Plant,RT_064,TRUCK_071,Seed Loaf,325,2025-04-08 18:27:03,2025-04-08 18:18:03,STORE_170,325
DSP_111348,2025-06-04 20:33:12,Willowvale_Plant,RT_047,TRUCK_026,Seed Loaf,374,2025-06-04 23:43:12,2025-06-05 00:27:12,STORE_094,374
DSP_102198,2025-05-13 03:19:17,Willowvale_Plant,RT_069,TRUCK_062,High Energy White,314,2025-05-13 05:58:17,2025-05-13 06:08:17,STORE_107,314
DSP_108966,2025-07-05 09:39:57,Shepperton_Plant,RT_060,TRUCK_024,Family Loaf,73,2025-07-05 12:37:57,2025-07-05 13:08:57,STORE_032,73
DSP_104425,2025-07-19 17:37:05,Willowvale_Plant,RT_046,TRUCK_013,Family Loaf,117,2025-07-19 19:10:05,2025-07-19 19:28:05,STORE_008,117
DSP_106150,2025-06-29 18:48:46,Willowvale_Plant,RT_011,TRUCK_065,High Energy White,536,2025-06-29 20:27:46,2025-06-29 21:03:46,STORE_020,536
DSP_114289,2025-06-14 21:50:25,Willowvale_Plant,RT_013,TRUCK_015,High Energy White,367,2025-06-14 22:51:25,2025-06-14 22:42:25,STORE_151,367
DSP_100943,2025-03-28 15:49:05,Shepperton_Plant,RT_035,TRUCK_072,Whole Wheat,117,2025-03-28 18:33:05,2025-03-28 18:58:05,STORE_160,117
DSP_100822,2025-03-22 08:07:25,Shepperton_Plant,RT_009,TRUCK_021,High Energy White,49,2025-03-22 09:30:25,2025-03-22 10:14:25,STORE_171,49
DSP_105005,2025-01-30 01:30:19,Willowvale_Plant,RT_011,TRUCK_085,Family Loaf,786,2025-01-30 03:45:19,2025-01-30 04:13:19,STORE_190,786
DSP_106612,2025-03-09 09:57:28,Shepperton_Plant,RT_045,TRUCK_082,Family Loaf,59,2025-03-09 10:37:28,2025-03-09 10:33:28,STORE_199,59
DSP_112469,2025-03-08 07:38:28,Shepperton_Plant,RT_064,TRUCK_035,Seed Loaf,303,2025-03-08 08:25:28,2025-03-08 08:36:28,STORE_164,303
DSP_108356,2025-01-31 16:53:28,Willowvale_Plant,RT_044,TRUCK_087,High Energy White,85,2025-01-31 19:20:28,2025-01-31 19:40:28,STORE_060,85
DSP_105619,2025-05-23 22:37:23,Willowvale_Plant,RT_059,TRUCK_083,Seed Loaf,297,2025-05-24 02:32:23,2025-05-24 02:48:23,STORE_016,297
DSP_104547,2025-01-05 16:55:47,Shepperton_Plant,RT_017,TRUCK_042,Whole Wheat,202,2025-01-05 18:27:47,2025-01-05 19:07:47,STORE_121,202
DSP_112175,2025-06-04 20:17:04,Willowvale_Plant,RT_055,TRUCK_023,Whole Wheat,414,2025-06-04 21:07:04,2025-06-04 21:19:04,STORE_096,414
DSP_102538,2025-03-28 07:18:08,Willowvale_Plant,RT_002,TRUCK_055,High Energy Brown,427,2025-03-28 10:14:08,2025-03-28 10:28:08,STORE_111,427
DSP_115691,2025-07-11 00:09:24,Willowvale_Plant,RT_047,TRUCK_034,Wholegrain Brown,279,2025-07-11 01:49:24,2025-07-11 02:31:24,STORE_024,279
DSP_109503,2025-06-04 03:48:59,Shepperton_Plant,RT_003,TRUCK_089,High Energy Brown,314,2025-06-04 05:40:59,2025-06-04 06:17:59,STORE_042,314
DSP_105207,2025-07-22 02:58:26,Shepperton_Plant,RT_036,TRUCK_029,High Energy White,76,2025-07-22 03:53:26,2025-07-22 04:29:26,STORE_019,76
DSP_115324,2025-06-27 08:55:02,Shepperton_Plant,RT_054,TRUCK_009,Whole Wheat,49,2025-06-27 10:21:02,2025-06-27 10:57:02,STORE_142,49
DSP_115331,2025-05-06 03:49:00,Willowvale_Plant,RT_062,TRUCK_058,Wholegrain Brown,399,2025-05-06 04:35:00,2025-05-06 04:40:00,STORE_084,399
DSP_113575,2025-04-17 01:18:02,Shepperton_Plant,RT_061,TRUCK_035,Seed Loaf,403,2025-04-17 04:54:02,2025-04-17 05:19:02,STORE_084,403
DSP_103054,2025-06-04 07:14:50,Shepperton_Plant,RT_023,TRUCK_066,Family Loaf,235,2025-06-04 10:08:50,2025-06-04 09:58:50,STORE_033,235
DSP_103675,2025-06-16 16:15:48,Willowvale_Plant,RT_018,TRUCK_001,Wholegrain Brown,291,2025-06-16 17:32:48,2025-06-16 18:11:48,STORE_004,291
DSP_107776,2025-05-14 23:55:49,Willowvale_Plant,RT_019,TRUCK_029,Whole Wheat,52,2025-05-15 00:57:49,2025-05-15 00:49:49,STORE_156,52
DSP_107218,2025-03-10 15:56:12,Shepperton_Plant,RT_027,TRUCK_074,Seed Loaf,298,2025-03-10 17:01:12,2025-03-10 17:05:12,STORE_159,298
DSP_106722,2025-06-11 03:53:34,Shepperton_Plant,RT_057,TRUCK_086,Whole Wheat,221,2025-06-11 04:44:34,2025-06-11 05:05:34,STORE_178,221
DSP_103300,2025-02-12 09:19:00,Willowvale_Plant,RT_009,TRUCK_023,Seed Loaf,206,2025-02-12 10:53:00,2025-02-12 11:28:00,STORE_033,206
DSP_103310,2025-07-02 21:58:37,Shepperton_Plant,RT_046,TRUCK_063,Soft White,459,2025-07-03 01:34:37,2025-07-03 01:44:37,STORE_150,459
DSP_107221,2025-01-26 18:23:37,Willowvale_Plant,RT_058,TRUCK_084,High Energy Brown,530,2025-01-26 19:49:37,2025-01-26 20:33:37,STORE_068,530
DSP_108519,2025-03-23 10:18:03,Willowvale_Plant,RT_048,TRUCK_047,High Energy White,232,2025-03-23 12:11:03,2025-03-23 12:10:03,STORE_053,232
DSP_114078,2025-05-07 03:41:26,Shepperton_Plant,RT_022,TRUCK_087,Whole Wheat,423,2025-05-07 06:53:26,2025-05-07 07:26:26,STORE_145,423
DSP_110682,2025-05-21 21:51:36,Shepperton_Plant,RT_030,TRUCK_020,Whole Wheat,71,2025-05-22 00:03:36,2025-05-22 00:00:36,STORE_084,71
DSP_114294,2025-01-21 10:17:20,Shepperton_Plant,RT_064,TRUCK_061,Seed Loaf,296,2025-01-21 14:03:20,2025-01-21 14:46:20,STORE_091,296
DSP_114295,2025-01-28 13:10:32,Willowvale_Plant,RT_012,TRUCK_028,High Energy Brown,420,2025-01-28 16:01:32,2025-01-28 16:15:32,STORE_060,420
DSP_105954,2025-06-20 16:47:13,Willowvale_Plant,RT_063,TRUCK_072,Whole Wheat,234,2025-06-20 18:04:13,2025-06-20 18:01:13,STORE_122,234
DSP_110998,2025-06-05 11:40:10,Shepperton_Plant,RT_030,TRUCK_066,Family Loaf,476,2025-06-05 12:46:10,2025-06-05 13:16:10,STORE_064,476
DSP_112600,2025-05-06 17:57:28,Willowvale_Plant,RT_023,TRUCK_023,Soft White,199,2025-05-06 19:05:28,2025-05-06 19:10:28,STORE_059,199
DSP_100832,2025-03-03 03:23:11,Shepperton_Plant,RT_062,TRUCK_004,Seed Loaf,530,2025-03-03 04:42:11,2025-03-03 04:47:11,STORE_181,530
DSP_111271,2025-03-20 19:42:16,Willowvale_Plant,RT_034,TRUCK_051,Family Loaf,461,2025-03-20 21:00:16,2025-03-20 21:42:16,STORE_107,461
DSP_103462,2025-07-02 22:22:29,Shepperton_Plant,RT_045,TRUCK_057,Wholegrain Brown,412,2025-07-03 00:10:29,2025-07-03 00:37:29,STORE_038,412
DSP_113489,2025-03-22 18:48:56,Willowvale_Plant,RT_064,TRUCK_032,Seed Loaf,525,2025-03-22 20:42:56,2025-03-22 21:07:56,STORE_079,525
DSP_115037,2025-02-23 13:15:40,Willowvale_Plant,RT_041,TRUCK_025,Wholegrain Brown,80,2025-02-23 15:16:40,2025-02-23 15:47:40,STORE_149,80
DSP_107643,2025-02-05 15:36:42,Willowvale_Plant,RT_035,TRUCK_089,Whole Wheat,30,2025-02-05 16:06:42,2025-02-05 16:19:42,STORE_064,30
DSP_100054,2025-05-08 00:13:59,Willowvale_Plant,RT_031,TRUCK_047,HighEnergyBrown,45,2025-05-08 03:23:59,2025-05-08 03:52:59,STORE_093,45
DSP_114422,2025-05-31 06:10:20,Willowvale_Plant,RT_043,TRUCK_060,High Energy Brown,95,2025-05-31 07:46:20,2025-05-31 08:20:20,STORE_034,95
DSP_112256,2025-03-08 22:03:21,Shepperton_Plant,RT_036,TRUCK_001,Seed Loaf,499,2025-03-09 01:39:21,2025-03-09 01:40:21,STORE_134,499
DSP_103451,2025-01-04 23:35:26,Shepperton_Plant,RT_053,TRUCK_082,Whole Wheat,219,2025-01-05 00:42:26,2025-01-05 01:21:26,STORE_174,219
DSP_106305,2025-07-08 01:13:13,Willowvale_Plant,RT_032,TRUCK_032,Family Loaf,337,2025-07-08 03:29:13,2025-07-08 04:03:13,STORE_099,337
DSP_110093,2025-07-25 17:51:34,Willowvale_Plant,RT_046,TRUCK_024,Seed Loaf,451,2025-07-25 21:49:34,2025-07-25 22:13:34,STORE_029,451
DSP_101481,2025-01-23 10:59:29,Willowvale_Plant,,TRUCK_081,Whole Wheat,382,2025-01-23 11:39:29,2025-01-23 11:50:29,STORE_138,382
DSP_104873,2025-06-08 20:02:41,Willowvale_Plant,RT_036,TRUCK_001,Whole Wheat,476,2025-06-08 23:38:41,2025-06-09 00:11:41,STORE_085,476
DSP_113087,2025-07-05 12:21:17,Willowvale_Plant,RT_059,TRUCK_010,Soft White,323,2025-07-05 13:36:17,2025-07-05 14:10:17,STORE_015,323
DSP_108038,2025-04-22 18:39:30,Shepperton_Plant,RT_050,TRUCK_068,Whole Wheat,316,2025-04-22 19:57:30,2025-04-22 19:54:30,STORE_014,316
DSP_112342,2025-04-30 05:55:40,Willowvale_Plant,RT_011,TRUCK_054,Family Loaf,549,2025-04-30 07:30:40,2025-04-30 07:50:40,STORE_116,549
DSP_103335,2025-07-05 09:43:34,Shepperton_Plant,RT_029,TRUCK_076,High Energy Brown,265,2025-07-05 12:40:34,2025-07-05 12:46:34,STORE_053,265
DSP_106016,2025-06-12 11:07:45,Willowvale_Plant,RT_003,TRUCK_084,Family Loaf,536,2025-06-12 15:02:45,2025-06-12 15:46:45,STORE_009,536
