sensor_id,timestamp,plant_id,equipment_id,metric_name,metric_value
SEN_3702,2025-07-13 09:20:38,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.78
SEN_9243,2025-07-06 04:24:23,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.33
SEN_5687,2025-01-22 10:29:35,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.72
SEN_3966,2025-02-23 05:06:17,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.8
SEN_4728,2025-01-14 20:47:41,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.78
SEN_9166,2025-07-12 16:32:45,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.82
SEN_1239,2025-05-03 08:15:21,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_2952,2025-04-08 16:07:36,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_10535,2025-06-24 17:32:41,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.28
SEN_14641,2025-02-13 13:47:42,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,114.4
SEN_15495,2025-04-01 06:54:38,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,16.51
SEN_14239,2025-04-25 22:48:56,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.29
SEN_10351,2025-02-23 18:19:00,Willowvale_Plant,OVEN_01,Oven Temperature,215.19
SEN_14520,2025-07-30 15:53:28,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.83
SEN_15542,2025-02-07 10:58:26,Shepperton_Plant,PROOFER_01,Humidity Level,81.57
SEN_1498,2025-04-26 06:20:42,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.52
SEN_12738,2025-03-22 08:55:23,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.51
SEN_6466,2025-01-23 01:47:53,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_7356,2025-02-17 17:03:08,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.49
SEN_7824,2025-02-10 00:03:31,Willowvale_Plant,OVEN_02,Oven Temperature,208.96
SEN_7548,2025-01-12 15:52:47,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.66
SEN_7914,2025-06-20 03:36:52,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.59
SEN_12450,2025-07-20 20:33:08,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,104.12
SEN_10615,2025-02-17 20:10:56,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.83
SEN_16800,2025-07-30 09:47:18,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_5186,2025-04-26 05:51:21,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_5648,2025-05-07 12:48:12,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.23
SEN_8550,2025-01-18 01:56:25,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,29.41
SEN_5243,2025-07-04 12:43:36,Shepperton_Plant,OVEN_01,Oven Temperature,209.58
SEN_2131,2025-04-11 00:49:39,Willowvale_Plant,PROOFER_01,Humidity Level,73.95
SEN_11837,2025-03-20 05:20:41,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.97
SEN_2093,2025-05-06 06:44:46,Shepperton_Plant,PROOFER_01,Humidity Level,89.89
SEN_5410,2025-01-12 13:59:38,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.99
SEN_10208,2025-05-11 21:38:05,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_11949,2025-04-27 06:40:12,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,88.27
SEN_16755,2025-05-24 14:50:40,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.83
SEN_188,2025-05-14 16:58:11,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.06
SEN_15018,2025-01-18 00:05:23,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,26.48
SEN_7939,2025-01-24 05:37:08,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3656,2025-02-16 11:48:19,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.88
SEN_3427,2025-06-01 00:49:13,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15374,2025-04-21 05:45:08,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,20.13
SEN_1382,2025-04-09 16:50:35,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15663,2025-04-30 07:43:12,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8606,2025-03-30 22:49:20,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,109.59
SEN_7428,2025-07-10 06:00:42,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.31
SEN_5038,2025-04-27 17:22:43,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_4898,2025-05-08 22:56:01,Shepperton_Plant,PROOFER_01,Humidity Level,79.71
SEN_11529,2025-02-02 02:23:56,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.83
SEN_11799,2025-05-11 03:50:33,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3176,2025-04-18 05:05:14,Willowvale_Plant,PROOFER_01,Humidity Level,65.9
SEN_16753,2025-04-02 12:54:30,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,115.24
SEN_12835,2025-07-05 13:48:09,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.8
SEN_15999,2025-07-13 03:25:04,Shepperton_Plant,OVEN_01,Oven Temperature,201.72
SEN_8449,2025-05-07 20:41:35,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,37.07
SEN_11391,2025-05-03 12:47:41,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.44
SEN_17576,2025-04-14 09:40:31,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,28.71
SEN_15895,2025-03-05 05:45:19,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,25.52
SEN_2236,2025-06-19 22:12:59,Willowvale_Plant,PROOFER_01,Humidity Level,87.42
SEN_8069,2025-07-09 02:28:14,Willowvale_Plant,PROOFER_01,Humidity Level,70.12
SEN_12936,2025-01-07 00:41:50,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.79
SEN_9960,2025-01-06 14:29:48,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,4.0
SEN_4237,2025-01-27 16:53:56,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.45
SEN_14875,2025-04-27 16:08:35,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,27.22
SEN_11151,2025-01-10 22:21:35,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,25.26
SEN_15346,2025-01-05 08:24:04,Shepperton_Plant,PROOFER_01,Humidity Level,74.09
SEN_9765,2025-02-12 04:14:52,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.45
SEN_25,2025-02-05 06:27:42,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3364,2025-07-12 12:50:15,Shepperton_Plant,OVEN_01,Oven Temperature,220.05
SEN_1089,2025-01-14 11:33:15,Willowvale_Plant,OVEN_01,Oven Temperature,205.68
SEN_12867,2025-03-16 21:49:02,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.91
SEN_10887,2025-06-12 08:03:04,Shepperton_Plant,OVEN_02,Oven Temperature,195.93
SEN_8734,2025-02-07 19:39:28,Shepperton_Plant,OVEN_02,Oven Temperature,221.77
SEN_11591,2025-03-21 09:50:30,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.94
SEN_11752,2025-07-07 17:01:31,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,16.05
SEN_17351,2025-01-03 09:02:47,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.82
SEN_2842,2025-06-15 01:26:49,Shepperton_Plant,OVEN_01,Oven Temperature,219.57
SEN_10504,2025-07-17 21:59:19,Shepperton_Plant,OVEN_02,Oven Temperature,201.15
SEN_7538,2025-07-18 18:29:38,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,31.51
SEN_12307,2025-03-27 03:04:32,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.94
SEN_11427,2025-07-15 17:17:21,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.97
SEN_7471,2025-03-20 06:10:44,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.35
SEN_7902,2025-01-26 13:58:46,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.68
SEN_4153,2025-04-08 08:40:54,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.79
SEN_9502,2025-01-10 16:52:41,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_696,2025-07-28 03:54:28,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3736,2025-07-26 03:55:56,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.76
SEN_11945,2025-03-16 14:36:20,Willowvale_Plant,OVEN_01,Oven Temperature,206.87
SEN_6338,2025-01-31 02:56:02,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.96
SEN_1228,2025-07-15 15:10:54,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,19.44
SEN_2000,2025-06-30 17:23:34,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.5
SEN_277,2025-04-30 10:54:15,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.87
SEN_14921,2025-03-18 20:27:47,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.55
SEN_16789,2025-07-11 02:29:22,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_5930,2025-05-19 08:20:18,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.8
SEN_2954,2025-05-17 21:01:12,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,4.91
SEN_3638,2025-02-25 01:51:09,Shepperton_Plant,OVEN_01,Oven Temperature,216.56
SEN_3907,2025-06-10 00:16:09,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,99.37
SEN_4779,2025-03-27 03:28:25,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.05
SEN_5846,2025-06-29 12:37:33,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,111.22
SEN_17832,2025-04-21 02:15:15,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.94
SEN_4118,2025-02-04 22:15:21,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.3
SEN_15196,2025-02-08 18:13:18,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,88.46
SEN_1138,2025-02-26 17:47:24,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,1.9
SEN_2768,2025-06-29 16:53:18,Shepperton_Plant,OVEN_01,Oven Temperature,206.92
SEN_8183,2025-02-13 22:13:15,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.24
SEN_16398,2025-07-29 19:16:51,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.34
SEN_15909,2025-03-18 13:44:09,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.15
SEN_7662,2025-04-16 05:33:35,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.77
SEN_9135,2025-02-28 08:20:46,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.28
SEN_13325,2025-05-31 10:24:00,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.54
SEN_14903,2025-07-12 22:44:42,Shepperton_Plant,OVEN_01,Oven Temperature,198.89
SEN_2491,2025-06-16 13:09:32,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.55
SEN_17819,2025-01-05 04:32:43,Shepperton_Plant,CONVEYOR_02,Belt Speed,90.53771410822519
SEN_7743,2025-04-15 21:12:34,Shepperton_Plant,PROOFER_01,Humidity Level,68.37
SEN_14483,2025-03-19 04:03:47,Shepperton_Plant,OVEN_01,Oven Temperature,216.07
SEN_13128,2025-05-09 07:39:03,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,1.73
SEN_3936,2025-07-16 09:53:39,Willowvale_Plant,OVEN_01,Oven Temperature,220.49
SEN_17896,2025-03-03 14:37:55,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.8
SEN_2385,2025-06-20 23:08:13,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.81
SEN_8017,2025-07-10 14:02:06,Willowvale_Plant,OVEN_02,Oven Temperature,221.33
SEN_7085,2025-05-08 13:34:36,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,25.92
SEN_116,2025-02-09 22:42:36,Shepperton_Plant,OVEN_01,Oven Temperature,213.35
SEN_1864,2025-04-26 07:45:34,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,95.62
SEN_10751,2025-07-17 23:12:20,Shepperton_Plant,OVEN_02,Oven Temperature,208.27
SEN_3120,2025-05-23 21:05:00,Shepperton_Plant,PROOFER_01,Humidity Level,82.11
SEN_4259,2025-04-05 00:30:45,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.67
SEN_365,2025-07-08 21:30:56,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.85
SEN_9095,2025-04-10 23:31:47,Willowvale_Plant,PROOFER_01,Humidity Level,73.27
SEN_2820,2025-02-13 12:44:14,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,25.46
SEN_12015,2025-02-24 08:58:59,Willowvale_Plant,OVEN_02,Oven Temperature,228.05
SEN_15295,2025-04-08 23:09:26,Shepperton_Plant,PROOFER_01,Humidity Level,82.7
SEN_15052,2025-06-02 20:12:27,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,32.55
SEN_17290,2025-04-12 14:54:45,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_4700,2025-07-03 04:04:04,Willowvale_Plant,OVEN_02,Oven Temperature,221.39
SEN_12370,2025-07-30 10:39:22,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.53
SEN_3803,2025-06-16 19:42:47,Shepperton_Plant,PROOFER_01,Humidity Level,74.06
SEN_6069,2025-02-08 05:09:37,Shepperton_Plant,PROOFER_01,Humidity Level,70.49
SEN_14003,2025-07-27 11:04:31,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.06
SEN_3537,2025-05-07 09:56:21,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3826,2025-06-26 21:34:32,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,115.87
SEN_6643,2025-01-28 18:21:41,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.41
SEN_16882,2025-03-08 15:44:06,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.39
SEN_12992,2025-06-14 01:07:35,Shepperton_Plant,OVEN_01,Oven Temperature,206.25
SEN_13003,2025-01-10 03:09:17,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_1947,2025-06-20 03:26:27,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,27.55
SEN_16961,2025-07-02 08:29:38,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15310,2025-02-26 18:47:21,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.3
SEN_13528,2025-06-29 22:28:53,Willowvale_Plant,PROOFER_01,Humidity Level,72.45
SEN_16566,2025-04-20 07:10:11,Willowvale_Plant,OVEN_01,Oven Temperature,214.93
SEN_11681,2025-03-21 02:23:04,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.7
SEN_9803,2025-06-26 15:19:15,Willowvale_Plant,PROOFER_01,Humidity Level,67.07
SEN_7270,2025-04-12 14:18:16,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15655,2025-06-27 09:11:26,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,29.21
SEN_7930,2025-04-13 21:31:18,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,117.01
SEN_12983,2025-06-25 19:01:50,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,27.86
SEN_7167,2025-03-20 22:05:10,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_12870,2025-01-27 00:33:31,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.63
SEN_13152,2025-04-11 01:19:20,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.5
SEN_6964,2025-05-07 05:59:11,Willowvale_Plant,OVEN_02,Oven Temperature,222.34
SEN_5868,2025-07-26 01:19:02,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,28.42
SEN_10860,2025-06-25 11:42:54,Willowvale_Plant,OVEN_01,Oven Temperature,1841.9915696314536
SEN_4762,2025-06-13 20:49:31,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.57
SEN_10387,2025-06-13 12:36:02,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.45
SEN_883,2025-07-09 03:34:58,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.52
SEN_13894,2025-06-16 22:55:17,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.47
SEN_13306,2025-07-01 08:04:08,Shepperton_Plant,PROOFER_01,Humidity Level,74.69
SEN_558,2025-03-11 18:09:48,Willowvale_Plant,OVEN_02,Oven Temperature,216.89
SEN_16272,2025-04-12 18:17:17,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_13332,2025-07-11 00:00:44,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.93
SEN_1208,2025-06-22 15:25:45,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15199,2025-01-30 05:22:16,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_7685,2025-02-10 02:06:25,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15494,2025-07-04 23:23:20,Willowvale_Plant,OVEN_01,Oven Temperature,210.89
SEN_9703,2025-02-07 19:56:31,Willowvale_Plant,OVEN_02,Oven Temperature,193.75
SEN_6539,2025-01-02 19:37:24,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.58
SEN_12022,2025-05-31 22:16:49,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,42.65
SEN_11925,2025-06-17 22:00:03,Shepperton_Plant,PROOFER_01,Humidity Level,76.55
SEN_10486,2025-03-30 05:17:30,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,4.06
SEN_3212,2025-07-21 12:16:45,Willowvale_Plant,OVEN_02,Oven Temperature,230.14
SEN_3631,2025-04-09 17:47:05,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,1.68
SEN_1709,2025-07-04 12:21:36,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.43
SEN_10038,2025-05-17 07:15:56,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.9
SEN_8459,2025-02-19 13:16:25,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.72
SEN_14178,2025-04-02 20:10:00,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,88.07
SEN_1141,2025-06-22 21:16:28,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,110.15
SEN_3163,2025-04-04 02:22:12,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,31.98
SEN_6208,2025-06-14 00:13:16,Shepperton_Plant,CONVEYOR_01,Belt Speed,1150.143605403143
SEN_16652,2025-04-26 15:11:46,Willowvale_Plant,OVEN_01,Oven Temperature,213.09
SEN_3731,2025-01-22 08:19:08,Willowvale_Plant,OVEN_02,Oven Temperature,217.38
SEN_10102,2025-02-14 16:12:50,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.68
SEN_15492,2025-06-09 09:10:27,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_2661,2025-04-11 04:03:04,Shepperton_Plant,PROOFER_01,Humidity Level,84.44
SEN_8849,2025-01-11 15:23:39,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,100.37
SEN_1308,2025-07-15 13:16:37,Willowvale_Plant,OVEN_02,Oven Temperature,211.1
SEN_2568,2025-04-20 06:21:41,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,24.75
SEN_9191,2025-06-08 22:20:19,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.5
SEN_12453,2025-04-13 00:22:20,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.3
SEN_2835,2025-04-18 15:09:57,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.43
SEN_6906,2025-07-19 20:29:43,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,109.55
SEN_11928,2025-02-20 07:27:34,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.27
SEN_14073,2025-02-16 11:31:16,Shepperton_Plant,PROOFER_01,Humidity Level,72.68
SEN_9430,2025-02-11 13:07:23,Shepperton_Plant,OVEN_02,Oven Temperature,215.79
SEN_2152,2025-02-14 11:52:08,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,34.83
SEN_15651,2025-06-29 19:59:53,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3836,2025-07-30 15:33:07,Shepperton_Plant,OVEN_01,Oven Temperature,221.99
SEN_3171,2025-07-10 14:39:50,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.83
SEN_17633,2025-07-25 18:50:06,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.72
SEN_16440,2025-02-20 11:03:46,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.85
SEN_14771,2025-05-03 00:47:12,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_13284,2025-05-18 03:30:38,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,105.9
SEN_10379,2025-02-03 12:01:03,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.55
SEN_9327,2025-05-10 10:56:21,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.78
SEN_5005,2025-03-11 07:53:46,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.73
SEN_6627,2025-07-07 21:11:35,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,4.78
SEN_9496,2025-01-15 10:55:25,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,119.55
SEN_14271,2025-05-24 02:31:56,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,114.5
SEN_1628,2025-05-09 10:44:04,Shepperton_Plant,PROOFER_01,Humidity Level,80.81
SEN_16063,2025-03-27 13:12:19,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.61
SEN_9715,2025-01-23 03:54:11,,METAL_DETECTOR_01,Detection Event,0.0
SEN_17936,2025-07-10 13:31:45,Willowvale_Plant,OVEN_01,Oven Temperature,224.77
SEN_359,2025-03-22 08:07:25,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.7
SEN_139,2025-06-28 01:39:10,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,119.36
SEN_8492,2025-01-23 14:03:40,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,25.52
SEN_9749,2025-02-24 13:32:11,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.78
SEN_13292,2025-01-02 06:23:39,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,106.18
SEN_383,2025-04-24 18:06:06,Shepperton_Plant,PROOFER_01,Humidity Level,84.93
SEN_11182,2025-05-15 22:16:24,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,1.9
SEN_15109,2025-07-21 07:48:28,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,104.24
SEN_4858,2025-03-11 08:47:45,Willowvale_Plant,OVEN_01,Oven Temperature,212.18
SEN_7731,2025-02-08 05:57:03,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.71
SEN_17099,2025-05-22 22:10:41,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,100.6
SEN_1440,2025-06-23 07:45:28,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.69
SEN_9570,2025-05-27 21:51:11,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,92.78
SEN_13866,2025-06-28 22:06:56,Willowvale_Plant,OVEN_02,Oven Temperature,202.89
SEN_947,2025-01-15 23:42:09,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,106.08
SEN_10583,2025-05-14 08:32:35,Willowvale_Plant,OVEN_01,Oven Temperature,231.05
SEN_5499,2025-02-22 21:06:38,Willowvale_Plant,PROOFER_01,Humidity Level,72.43
SEN_4917,2025-06-09 22:59:17,Shepperton_Plant,PROOFER_01,Humidity Level,87.9
SEN_8557,2025-05-31 21:39:38,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.92
SEN_10914,2025-01-21 09:56:31,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,
SEN_1933,2025-05-29 19:27:41,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,91.81
SEN_2353,2025-05-21 17:47:48,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,89.94
SEN_3237,2025-05-07 19:23:20,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,1.88
SEN_11333,2025-02-19 18:32:01,Willowvale_Plant,OVEN_01,Oven Temperature,214.42
SEN_12356,2025-02-12 22:29:36,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.57
SEN_9494,2025-06-13 00:58:24,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.64
SEN_16498,2025-01-01 12:48:14,Shepperton_Plant,OVEN_02,Oven Temperature,214.28
SEN_3808,2025-02-20 13:06:49,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.34
SEN_10349,2025-07-24 04:42:52,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_1937,2025-03-17 09:35:24,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.44
SEN_5620,2025-03-08 01:16:53,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,115.28
SEN_14767,2025-04-02 19:41:36,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.18
SEN_4155,2025-06-18 17:13:20,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,1.63
SEN_12365,2025-01-07 02:40:57,Willowvale_Plant,OVEN_01,Oven Temperature,210.66
SEN_8989,2025-07-03 11:38:13,Shepperton_Plant,OVEN_01,Oven Temperature,231.36
SEN_2417,2025-07-26 11:48:28,Willowvale_Plant,OVEN_02,Oven Temperature,183.94
SEN_15349,2025-06-17 19:34:20,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.1
SEN_6140,2025-07-29 19:17:11,Shepperton_Plant,OVEN_01,Oven Temperature,229.77
SEN_786,2025-01-05 16:02:02,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.02
SEN_14020,2025-02-04 17:14:28,Shepperton_Plant,PROOFER_01,Humidity Level,66.98
SEN_6790,2025-06-26 08:22:41,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.81
SEN_11351,2025-06-14 13:23:51,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,30.53
SEN_8037,2025-03-15 19:34:00,Willowvale_Plant,OVEN_01,Oven Temperature,204.24
SEN_8316,2025-04-16 14:48:27,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.16
SEN_17624,2025-03-06 15:34:27,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.94
SEN_5669,2025-07-01 11:26:06,Willowvale_Plant,PROOFER_01,Humidity Level,88.78
