dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,expected_arrival,actual_arrival,retailer_id,dispatch_delay_minutes,hour,dayofweek
DSP_102950,2025-05-29 23:28:48,Shepperton_Plant,RT_061,TRUCK_034,High Energy White,384,2025-05-30 01:05:48,2025-05-30 01:11:48,STORE_159,6.0,23.0,Thursday
DSP_106721,2025-04-26 05:10:57,Willowvale_Plant,RT_009,TRUCK_089,Seed Loaf,165,2025-04-26 08:49:57,2025-04-26 09:21:57,STORE_035,32.0,5.0,Saturday
DSP_107002,2025-03-16 21:47:16,Willowvale_Plant,RT_015,TRUCK_076,Wholegrain Brown,218,2025-03-16 22:40:16,2025-03-16 22:48:16,STORE_109,8.0,21.0,Sunday
DSP_100832,2025-03-03 03:23:11,Shepperton_Plant,RT_062,TRUCK_004,Seed Loaf,530,2025-03-03 04:42:11,2025-03-03 04:47:11,STORE_181,5.0,3.0,Monday
DSP_112710,2025-07-11 04:37:08,Willowvale_Plant,RT_034,TRUCK_035,Wholegrain Brown,239,2025-07-11 07:54:08,2025-07-11 07:57:08,STORE_024,3.0,4.0,Friday
DSP_101694,2025-02-28 09:20:42,Willowvale_Plant,RT_044,TRUCK_078,Family Loaf,145,2025-02-28 12:42:42,2025-02-28 12:59:42,STORE_029,17.0,9.0,Friday
DSP_113517,2025-06-28 00:43:57,Shepperton_Plant,RT_038,TRUCK_002,Soft White,357,2025-06-28 02:32:57,2025-06-28 02:50:57,STORE_086,18.0,0.0,Saturday
DSP_101092,2025-07-14 02:24:34,Willowvale_Plant,RT_046,TRUCK_047,Soft White,200,2025-07-14 03:04:34,2025-07-14 03:19:34,STORE_146,15.0,2.0,Monday
DSP_111080,2025-03-10 16:24:59,Willowvale_Plant,RT_028,TRUCK_018,Seed Loaf,284,2025-03-10 19:40:59,2025-03-10 19:39:59,STORE_055,-1.0,16.0,Monday
DSP_112749,2025-01-13 17:48:31,Shepperton_Plant,RT_012,TRUCK_039,Family Loaf,309,2025-01-13 21:34:31,2025-01-13 21:42:31,STORE_171,8.0,17.0,Monday
DSP_101657,2025-01-08 16:34:28,Willowvale_Plant,RT_003,TRUCK_008,High Energy White,456,2025-01-08 18:29:28,2025-01-08 18:57:28,STORE_152,28.0,16.0,Wednesday
DSP_102466,2025-07-20 20:18:55,Willowvale_Plant,RT_048,TRUCK_040,High Energy White,202,2025-07-20 22:53:55,2025-07-20 23:03:55,STORE_135,10.0,20.0,Sunday
DSP_105341,2025-03-06 02:36:44,Shepperton_Plant,RT_049,TRUCK_085,Family Loaf,347,2025-03-06 06:06:44,2025-03-06 06:31:44,STORE_155,25.0,2.0,Thursday
DSP_115017,2025-04-10 02:01:11,Shepperton_Plant,RT_062,TRUCK_013,Soft White,175,2025-04-10 03:49:11,2025-04-10 04:03:11,STORE_073,14.0,2.0,Thursday
DSP_108283,2025-01-03 12:03:14,Willowvale_Plant,RT_044,TRUCK_073,Whole Wheat,150,2025-01-03 14:01:14,2025-01-03 14:34:14,STORE_044,33.0,12.0,Friday
DSP_103810,2025-03-30 00:38:23,Willowvale_Plant,RT_031,TRUCK_043,High Energy White,291,2025-03-30 03:08:23,2025-03-30 03:30:23,STORE_048,22.0,0.0,Sunday
DSP_112033,2025-07-06 18:01:17,Willowvale_Plant,RT_010,TRUCK_055,High Energy Brown,220,2025-07-06 19:25:17,2025-07-06 19:20:17,STORE_060,-5.0,18.0,Sunday
DSP_114636,2025-07-06 12:31:02,Willowvale_Plant,RT_010,TRUCK_009,Whole Wheat,373,2025-07-06 13:56:02,2025-07-06 14:02:02,STORE_120,6.0,12.0,Sunday
DSP_105922,2025-05-24 23:23:35,Shepperton_Plant,RT_041,TRUCK_079,High Energy White,524,2025-05-25 00:44:35,2025-05-25 00:44:35,STORE_013,0.0,23.0,Saturday
DSP_114544,2025-06-09 22:07:19,Willowvale_Plant,RT_051,TRUCK_043,High Energy White,521,2025-06-10 00:38:19,2025-06-10 01:14:19,STORE_107,36.0,22.0,Monday
DSP_112369,2025-07-14 00:55:21,Shepperton_Plant,RT_024,TRUCK_005,Wholegrain Brown,237,2025-07-14 02:48:21,2025-07-14 03:16:21,STORE_175,28.0,0.0,Monday
DSP_101934,2025-07-19 23:53:56,Shepperton_Plant,RT_024,TRUCK_048,High Energy White,548,2025-07-20 01:08:56,2025-07-20 01:46:56,STORE_093,38.0,23.0,Saturday
DSP_115996,2025-02-12 23:09:05,Shepperton_Plant,RT_039,TRUCK_059,Wholegrain Brown,268,2025-02-13 00:36:05,2025-02-13 01:18:05,STORE_155,42.0,23.0,Wednesday
DSP_109268,2025-06-19 02:04:29,Shepperton_Plant,RT_002,TRUCK_036,Wholegrain Brown,121,2025-06-19 04:21:29,2025-06-19 04:40:29,STORE_082,19.0,2.0,Thursday
DSP_108251,2025-02-02 13:44:28,Willowvale_Plant,RT_005,TRUCK_053,High Energy Brown,476,2025-02-02 14:36:28,2025-02-02 14:30:28,STORE_183,-6.0,13.0,Sunday
DSP_110848,2025-06-15 14:30:57,Shepperton_Plant,RT_052,TRUCK_074,Whole Wheat,430,2025-06-15 15:53:57,2025-06-15 16:09:57,STORE_170,16.0,14.0,Sunday
DSP_105154,2025-04-11 23:00:56,Willowvale_Plant,RT_023,TRUCK_042,High Energy White,239,2025-04-12 01:19:56,2025-04-12 01:15:56,STORE_023,-4.0,23.0,Friday
DSP_101486,2025-02-24 03:38:34,Willowvale_Plant,RT_061,TRUCK_003,High Energy White,448,2025-02-24 06:53:34,2025-02-24 06:43:34,STORE_080,-10.0,3.0,Monday
DSP_105789,2025-04-14 01:50:08,Shepperton_Plant,RT_062,TRUCK_015,High Energy White,479,2025-04-14 04:31:08,2025-04-14 04:47:08,STORE_198,16.0,1.0,Monday
DSP_115095,2025-07-22 23:33:33,Willowvale_Plant,RT_018,TRUCK_016,Soft White,110,2025-07-23 01:08:33,2025-07-23 01:47:33,STORE_192,39.0,23.0,Tuesday
DSP_105932,2025-04-14 04:52:56,Shepperton_Plant,RT_020,TRUCK_053,High Energy White,254,2025-04-14 05:54:56,2025-04-14 06:00:56,STORE_068,6.0,4.0,Monday
DSP_103023,2025-01-09 11:57:55,Shepperton_Plant,RT_043,TRUCK_031,High Energy Brown,319,2025-01-09 13:56:55,2025-01-09 14:32:55,STORE_111,36.0,11.0,Thursday
DSP_106627,2025-06-20 05:52:30,Willowvale_Plant,RT_023,TRUCK_033,Whole Wheat,40,2025-06-20 08:17:30,2025-06-20 08:09:30,STORE_179,-8.0,5.0,Friday
DSP_115581,2025-01-24 09:56:41,Shepperton_Plant,RT_046,TRUCK_027,High Energy Brown,549,2025-01-24 13:27:41,2025-01-24 13:52:41,STORE_084,25.0,9.0,Friday
DSP_102883,2025-04-26 00:18:13,Willowvale_Plant,RT_017,TRUCK_061,High Energy Brown,432,2025-04-26 02:27:13,2025-04-26 02:26:13,STORE_177,-1.0,0.0,Saturday
DSP_101956,2025-03-06 03:35:11,Willowvale_Plant,RT_040,TRUCK_066,Soft White,176,2025-03-06 07:34:11,2025-03-06 08:06:11,STORE_152,32.0,3.0,Thursday
DSP_115020,2025-02-22 04:54:25,Willowvale_Plant,RT_011,TRUCK_015,Whole Wheat,459,2025-02-22 07:35:25,2025-02-22 07:37:25,STORE_158,2.0,4.0,Saturday
DSP_105486,2025-01-08 14:48:59,Willowvale_Plant,RT_029,TRUCK_085,Soft White,549,2025-01-08 18:45:59,2025-01-08 19:25:59,STORE_047,40.0,14.0,Wednesday
DSP_111247,2025-05-16 04:40:10,Willowvale_Plant,RT_024,TRUCK_077,High Energy White,533,2025-05-16 06:07:10,2025-05-16 05:59:10,STORE_082,-8.0,4.0,Friday
DSP_109443,2025-04-24 04:25:10,Willowvale_Plant,RT_016,TRUCK_039,Wholegrain Brown,209,2025-04-24 06:21:10,2025-04-24 06:48:10,STORE_113,27.0,4.0,Thursday
DSP_100816,2025-05-13 08:03:07,Shepperton_Plant,RT_024,TRUCK_030,Whole Wheat,58,2025-05-13 09:20:07,2025-05-13 09:29:07,STORE_119,9.0,8.0,Tuesday
DSP_111457,2025-03-04 04:23:45,Shepperton_Plant,RT_061,TRUCK_062,High Energy Brown,472,2025-03-04 06:15:45,2025-03-04 06:23:45,STORE_163,8.0,4.0,Tuesday
DSP_112026,2025-07-14 15:39:27,Shepperton_Plant,RT_007,TRUCK_084,High Energy Brown,423,2025-07-14 19:27:27,2025-07-14 19:30:27,STORE_063,3.0,15.0,Monday
DSP_109477,2025-06-04 03:16:32,Willowvale_Plant,RT_038,TRUCK_012,Whole Wheat,42,2025-06-04 04:13:32,2025-06-04 04:30:32,STORE_133,17.0,3.0,Wednesday
DSP_108320,2025-03-17 08:28:49,Willowvale_Plant,RT_027,TRUCK_002,High Energy Brown,122,2025-03-17 11:19:49,2025-03-17 11:16:49,STORE_008,-3.0,8.0,Monday
DSP_107118,2025-06-22 04:31:12,Shepperton_Plant,RT_037,TRUCK_030,Wholegrain Brown,77,2025-06-22 06:16:12,2025-06-22 06:17:12,STORE_063,1.0,4.0,Sunday
DSP_113176,2025-05-22 09:13:22,Willowvale_Plant,RT_012,TRUCK_010,Whole Wheat,322,2025-05-22 11:33:22,2025-05-22 11:30:22,STORE_079,-3.0,9.0,Thursday
DSP_107615,2025-02-28 09:48:48,Shepperton_Plant,RT_042,TRUCK_081,High Energy White,282,2025-02-28 13:00:48,2025-02-28 12:53:48,STORE_017,-7.0,9.0,Friday
DSP_108999,2025-03-27 16:00:28,Willowvale_Plant,RT_030,TRUCK_009,Soft White,389,2025-03-27 19:11:28,2025-03-27 19:28:28,STORE_038,17.0,16.0,Thursday
DSP_103352,2025-03-30 08:04:45,Shepperton_Plant,RT_034,TRUCK_056,Wholegrain Brown,302,2025-03-30 10:27:45,2025-03-30 10:38:45,STORE_023,11.0,8.0,Sunday
DSP_105312,2025-06-26 14:37:07,Shepperton_Plant,RT_007,TRUCK_031,Whole Wheat,321,2025-06-26 17:25:07,2025-06-26 17:49:07,STORE_162,24.0,14.0,Thursday
DSP_103431,2025-06-16 21:15:34,Willowvale_Plant,RT_057,TRUCK_054,Whole Wheat,353,2025-06-17 00:24:34,2025-06-17 00:24:34,STORE_194,0.0,21.0,Monday
DSP_110009,2025-05-27 10:51:12,Shepperton_Plant,RT_044,TRUCK_036,High Energy White,470,2025-05-27 11:56:12,2025-05-27 12:32:12,STORE_056,36.0,10.0,Tuesday
DSP_108285,2025-03-16 22:27:47,Willowvale_Plant,RT_066,TRUCK_064,High Energy White,197,2025-03-17 00:58:47,2025-03-17 01:22:47,STORE_145,24.0,22.0,Sunday
DSP_115135,2025-05-28 02:42:28,Shepperton_Plant,RT_040,TRUCK_025,High Energy White,275,2025-05-28 05:30:28,2025-05-28 05:30:28,STORE_182,0.0,2.0,Wednesday
DSP_103393,2025-01-17 10:25:20,Willowvale_Plant,RT_020,TRUCK_026,Wholegrain Brown,261,2025-01-17 13:04:20,2025-01-17 13:05:20,STORE_166,1.0,10.0,Friday
DSP_102255,2025-07-22 03:39:01,Shepperton_Plant,RT_011,TRUCK_013,Soft White,537,2025-07-22 05:01:01,2025-07-22 05:36:01,STORE_072,35.0,3.0,Tuesday
DSP_102581,2025-06-09 12:14:06,Shepperton_Plant,RT_047,TRUCK_062,Soft White,117,2025-06-09 12:45:06,2025-06-09 12:37:06,STORE_184,-8.0,12.0,Monday
DSP_110193,2025-05-12 06:52:51,Willowvale_Plant,RT_005,TRUCK_076,High Energy Brown,347,2025-05-12 08:26:51,2025-05-12 08:38:51,STORE_082,12.0,6.0,Monday
DSP_106762,2025-03-09 16:08:19,Willowvale_Plant,RT_026,TRUCK_085,Whole Wheat,227,2025-03-09 19:28:19,2025-03-09 19:54:19,STORE_098,26.0,16.0,Sunday
DSP_111504,2025-05-12 02:35:27,Shepperton_Plant,RT_053,TRUCK_048,High Energy White,246,2025-05-12 04:41:27,2025-05-12 05:06:27,STORE_138,25.0,2.0,Monday
DSP_100612,2025-05-17 23:15:06,Willowvale_Plant,RT_030,TRUCK_067,Seed Loaf,173,2025-05-18 00:03:06,2025-05-18 00:14:06,STORE_062,11.0,23.0,Saturday
DSP_109275,2025-03-15 00:00:00,Willowvale_Plant,RT_058,TRUCK_041,SoftWhite,283,2025-03-26 06:31:02,2025-03-26 06:54:02,STORE_075,23.0,0.0,Saturday
DSP_107487,2025-02-26 07:55:40,Willowvale_Plant,RT_054,TRUCK_018,Whole Wheat,423,2025-02-26 11:10:40,2025-02-26 11:43:40,STORE_110,33.0,7.0,Wednesday
DSP_114505,2025-05-05 14:32:39,Willowvale_Plant,RT_020,TRUCK_038,High Energy Brown,84,2025-05-05 16:01:39,2025-05-05 16:28:39,STORE_003,27.0,14.0,Monday
DSP_106291,2025-01-20 02:15:34,Shepperton_Plant,RT_009,TRUCK_030,Seed Loaf,102,2025-01-20 04:25:34,2025-01-20 04:37:34,STORE_194,12.0,2.0,Monday
DSP_114702,2025-02-10 03:55:50,Shepperton_Plant,RT_045,TRUCK_088,Soft White,71,2025-02-10 06:37:50,2025-02-10 06:33:50,STORE_104,-4.0,3.0,Monday
DSP_114610,2025-06-02 17:05:50,Shepperton_Plant,RT_016,TRUCK_087,Family Loaf,377,2025-06-02 17:53:50,2025-06-02 17:52:50,STORE_038,-1.0,17.0,Monday
DSP_100419,2025-07-15 23:59:40,Shepperton_Plant,RT_011,TRUCK_036,High Energy White,513,2025-07-16 01:09:40,2025-07-16 00:59:40,STORE_178,-10.0,23.0,Tuesday
DSP_100699,2025-05-02 03:23:35,Willowvale_Plant,RT_014,TRUCK_002,High Energy White,71,2025-05-02 04:29:35,2025-05-02 04:37:35,STORE_137,8.0,3.0,Friday
DSP_112603,2025-01-21 02:59:06,Shepperton_Plant,RT_042,TRUCK_036,Whole Wheat,267,2025-01-21 04:23:06,2025-01-21 04:20:06,STORE_159,-3.0,2.0,Tuesday
DSP_107047,2025-05-27 14:01:00,Shepperton_Plant,RT_011,TRUCK_030,Whole Wheat,175,2025-05-27 17:31:00,2025-05-27 18:12:00,STORE_175,41.0,14.0,Tuesday
DSP_112771,2025-03-02 12:59:48,Willowvale_Plant,RT_038,TRUCK_081,High Energy Brown,485,2025-03-02 15:43:48,2025-03-02 16:01:48,STORE_166,18.0,12.0,Sunday
DSP_101215,2025-06-06 05:25:27,Willowvale_Plant,RT_020,TRUCK_037,Soft White,247,2025-06-06 05:59:27,2025-06-06 06:25:27,STORE_063,26.0,5.0,Friday
DSP_101235,2025-05-01 08:12:42,Shepperton_Plant,RT_069,TRUCK_019,Whole Wheat,152,2025-05-01 09:39:42,2025-05-01 09:50:42,STORE_117,11.0,8.0,Thursday
DSP_106262,2025-01-24 19:27:24,Shepperton_Plant,RT_030,TRUCK_088,Wholegrain Brown,199,2025-01-24 20:13:24,2025-01-24 20:34:24,STORE_022,21.0,19.0,Friday
DSP_113907,2025-05-15 06:30:22,Willowvale_Plant,RT_048,TRUCK_088,Soft White,420,2025-05-15 07:53:22,2025-05-15 08:08:22,STORE_042,15.0,6.0,Thursday
DSP_106599,2025-04-05 13:13:03,Willowvale_Plant,RT_035,TRUCK_024,Soft White,490,2025-04-05 15:01:03,2025-04-05 15:36:03,STORE_120,35.0,13.0,Saturday
DSP_115687,2025-07-20 20:22:11,Willowvale_Plant,RT_002,TRUCK_044,Whole Wheat,388,2025-07-20 21:17:11,2025-07-20 21:12:11,STORE_147,-5.0,20.0,Sunday
DSP_104281,2025-01-19 04:02:00,Willowvale_Plant,RT_059,TRUCK_015,High Energy White,89,2025-01-19 05:26:00,2025-01-19 05:42:00,STORE_105,16.0,4.0,Sunday
DSP_104648,2025-05-04 19:43:36,Willowvale_Plant,RT_060,TRUCK_063,High Energy White,137,2025-05-04 20:26:36,2025-05-04 21:07:36,STORE_093,41.0,19.0,Sunday
DSP_104762,2025-03-10 14:59:51,Shepperton_Plant,RT_049,TRUCK_007,Seed Loaf,460,2025-03-10 17:26:51,2025-03-10 17:31:51,STORE_145,5.0,14.0,Monday
DSP_113727,2025-01-24 13:38:07,Willowvale_Plant,RT_004,TRUCK_028,Whole grain Brown,369,2025-01-24 14:22:07,2025-01-24 14:16:07,STORE_166,-6.0,13.0,Friday
DSP_108593,2025-05-17 12:52:56,Shepperton_Plant,RT_046,TRUCK_050,Seed Loaf,154,2025-05-17 13:40:56,2025-05-17 14:17:56,STORE_137,37.0,12.0,Saturday
DSP_100999,2025-06-24 19:51:41,Willowvale_Plant,RT_006,TRUCK_078,Whole Wheat,779,2025-06-24 21:21:41,2025-06-24 21:23:41,STORE_005,2.0,19.0,Tuesday
DSP_108646,2025-06-10 00:16:09,Shepperton_Plant,RT_042,TRUCK_019,High Energy White,226,2025-06-10 00:47:09,2025-06-10 01:20:09,STORE_103,33.0,0.0,Tuesday
DSP_103317,2025-07-09 05:01:44,Shepperton_Plant,RT_052,TRUCK_087,High Energy White,100,2025-07-09 08:41:44,2025-07-09 09:10:44,STORE_188,29.0,5.0,Wednesday
DSP_100676,2025-05-07 00:51:04,Shepperton_Plant,RT_048,TRUCK_025,Family Loaf,308,2025-05-07 04:16:04,2025-05-07 04:55:04,STORE_088,39.0,0.0,Wednesday
DSP_115247,2025-02-10 17:24:12,Shepperton_Plant,RT_033,TRUCK_052,Wholegrain Brown,169,2025-02-10 20:35:12,2025-02-10 20:58:12,STORE_069,23.0,17.0,Monday
DSP_109282,2025-03-31 09:15:05,Shepperton_Plant,RT_048,TRUCK_027,Wholegrain Brown,264,2025-03-31 13:02:05,2025-03-31 12:54:05,STORE_119,-8.0,9.0,Monday
DSP_104938,2025-05-26 20:00:30,Shepperton_Plant,RT_044,TRUCK_011,Seed Loaf,65,2025-05-26 21:53:30,2025-05-26 22:34:30,STORE_021,41.0,20.0,Monday
DSP_109055,2025-01-17 04:19:15,Shepperton_Plant,RT_069,TRUCK_065,Whole Wheat,234,2025-01-17 07:22:15,2025-01-17 07:39:15,STORE_080,17.0,4.0,Friday
DSP_107499,2025-01-23 08:45:03,Willowvale_Plant,RT_060,TRUCK_044,Wholegrain Brown,41,2025-01-23 12:07:03,2025-01-23 12:38:03,STORE_020,31.0,8.0,Thursday
DSP_106781,2025-06-02 21:51:32,Willowvale_Plant,RT_053,TRUCK_002,High Energy Brown,344,2025-06-03 01:16:32,2025-06-03 01:21:32,STORE_177,5.0,21.0,Monday
DSP_109388,2025-01-27 16:53:56,Shepperton_Plant,RT_063,TRUCK_010,Wholegrain Brown,211,2025-01-27 18:48:56,2025-01-27 18:56:56,STORE_004,8.0,16.0,Monday
DSP_114377,2025-07-05 04:30:42,Willowvale_Plant,RT_063,TRUCK_001,Soft White,469,2025-07-05 06:37:42,2025-07-05 06:33:42,STORE_146,-4.0,4.0,Saturday
DSP_104732,2025-05-31 19:07:27,Willowvale_Plant,RT_067,TRUCK_052,Seed Loaf,445,2025-05-31 19:58:27,2025-05-31 19:51:27,STORE_179,-7.0,19.0,Saturday
DSP_110068,2025-02-02 05:19:53,Willowvale_Plant,RT_056,TRUCK_004,Seed Loaf,520,2025-02-02 07:33:53,2025-02-02 08:07:53,STORE_070,34.0,5.0,Sunday
DSP_104523,2025-06-15 07:54:10,Willowvale_Plant,RT_011,TRUCK_069,Family Loaf,461,2025-06-15 09:36:10,2025-06-15 09:35:10,STORE_070,-1.0,7.0,Sunday
DSP_114739,2025-04-23 09:23:03,Willowvale_Plant,RT_039,TRUCK_035,High Energy White,106,2025-04-23 11:36:03,2025-04-23 12:08:03,STORE_105,32.0,9.0,Wednesday
DSP_107096,2025-03-03 02:42:36,Willowvale_Plant,RT_055,TRUCK_001,Seed Loaf,426,2025-03-03 04:05:36,2025-03-03 04:30:36,STORE_075,25.0,2.0,Monday
DSP_109944,2025-02-18 23:31:14,Willowvale_Plant,RT_065,TRUCK_027,Whole Wheat,359,2025-02-19 01:24:14,2025-02-19 01:17:14,STORE_198,-7.0,23.0,Tuesday
DSP_115266,2025-07-26 14:40:29,Shepperton_Plant,RT_069,TRUCK_035,High Energy Brown,520,2025-07-26 15:32:29,2025-07-26 15:53:29,STORE_159,21.0,14.0,Saturday
DSP_104897,2025-04-12 03:08:43,Shepperton_Plant,RT_042,TRUCK_069,High Energy Brown,528,2025-04-12 05:31:43,2025-04-12 06:02:43,STORE_122,31.0,3.0,Saturday
DSP_106026,2025-03-31 01:20:20,Willowvale_Plant,RT_021,TRUCK_037,Seed Loaf,311,2025-03-31 04:19:20,2025-03-31 04:21:20,STORE_195,2.0,1.0,Monday
DSP_113350,2025-06-12 12:05:40,Willowvale_Plant,RT_030,TRUCK_001,Wholegrain Brown,286,2025-06-12 15:26:40,2025-06-12 16:06:40,STORE_175,40.0,12.0,Thursday
DSP_110293,2025-02-17 07:46:10,Shepperton_Plant,RT_020,TRUCK_072,High Energy Brown,478,2025-02-17 09:21:10,2025-02-17 09:40:10,STORE_136,19.0,7.0,Monday
DSP_101656,2025-02-16 16:10:54,Shepperton_Plant,RT_066,TRUCK_002,High Energy White,34,2025-02-16 19:56:54,2025-02-16 20:02:54,STORE_107,6.0,16.0,Sunday
DSP_109187,2025-07-05 18:32:09,Willowvale_Plant,RT_064,TRUCK_033,High Energy White,314,2025-07-05 20:26:09,2025-07-05 20:40:09,STORE_150,14.0,18.0,Saturday
DSP_104774,2025-06-09 20:27:04,Shepperton_Plant,RT_053,TRUCK_005,Family Loaf,164,2025-06-09 22:08:04,2025-06-09 22:13:04,STORE_159,5.0,20.0,Monday
DSP_113656,2025-04-06 18:38:24,Shepperton_Plant,RT_019,TRUCK_080,Wholegrain Brown,389,2025-04-06 20:10:24,2025-04-06 20:38:24,STORE_198,28.0,18.0,Sunday
DSP_110260,2025-06-17 00:57:25,Willowvale_Plant,RT_042,TRUCK_082,High Energy Brown,388,2025-06-17 02:20:25,2025-06-17 02:32:25,STORE_087,12.0,0.0,Tuesday
DSP_115358,2025-05-08 06:07:30,Willowvale_Plant,RT_067,TRUCK_015,Family Loaf,217,2025-05-08 09:57:30,2025-05-08 10:21:30,STORE_155,24.0,6.0,Thursday
DSP_114697,2025-03-07 17:33:46,Shepperton_Plant,RT_025,TRUCK_004,High Energy Brown,207,2025-03-07 20:18:46,2025-03-07 20:16:46,STORE_154,-2.0,17.0,Friday
DSP_113337,2025-05-24 18:33:43,Shepperton_Plant,RT_028,TRUCK_050,High Energy Brown,316,2025-05-24 21:22:43,2025-05-24 21:25:43,STORE_151,3.0,18.0,Saturday
DSP_106281,2025-03-17 14:17:03,Shepperton_Plant,RT_036,TRUCK_042,Seed Loaf,80,2025-03-17 15:44:03,2025-03-17 15:42:03,STORE_095,-2.0,14.0,Monday
DSP_107730,2025-07-19 18:54:03,Willowvale_Plant,RT_041,TRUCK_034,Whole Wheat,172,2025-07-19 22:07:03,2025-07-19 22:16:03,STORE_172,9.0,18.0,Saturday
DSP_115637,2025-02-01 13:31:13,Shepperton_Plant,RT_050,TRUCK_051,High Energy White,277,2025-02-01 16:39:13,2025-02-01 16:38:13,STORE_057,-1.0,13.0,Saturday
DSP_102756,2025-03-24 00:18:24,Shepperton_Plant,RT_049,TRUCK_055,High Energy White,455,2025-03-24 04:02:24,2025-03-24 04:20:24,STORE_046,18.0,0.0,Monday
DSP_101084,2025-06-07 03:57:13,Shepperton_Plant,RT_009,TRUCK_010,High Energy White,503,2025-06-07 05:35:13,2025-06-07 05:40:13,STORE_164,5.0,3.0,Saturday
DSP_115391,2025-06-17 02:44:40,Willowvale_Plant,RT_012,TRUCK_077,Soft White,232,2025-06-17 06:23:40,2025-06-17 06:39:40,STORE_104,16.0,2.0,Tuesday
DSP_101017,2025-04-25 08:41:00,Shepperton_Plant,RT_025,TRUCK_047,Soft White,432,2025-04-25 11:07:00,2025-04-25 10:58:00,STORE_076,-9.0,8.0,Friday
DSP_108818,2025-04-01 01:50:34,Shepperton_Plant,RT_012,TRUCK_040,High Energy Brown,147,2025-04-01 04:09:34,2025-04-01 04:50:34,STORE_047,41.0,1.0,Tuesday
DSP_113306,2025-04-12 11:26:24,Shepperton_Plant,RT_035,TRUCK_050,High Energy White,467,2025-04-12 13:02:24,2025-04-12 13:14:24,STORE_190,12.0,11.0,Saturday
DSP_100046,2025-06-13 02:14:21,Shepperton_Plant,RT_044,TRUCK_057,Family Loaf,517,2025-06-13 05:09:21,2025-06-13 05:33:21,STORE_037,24.0,2.0,Friday
DSP_106210,2025-07-30 06:52:34,Shepperton_Plant,RT_053,TRUCK_004,Wholegrain Brown,105,2025-07-30 10:42:34,2025-07-30 11:24:34,STORE_146,42.0,6.0,Wednesday
DSP_112494,2025-02-06 09:06:37,Willowvale_Plant,RT_008,TRUCK_048,Seed Loaf,331,2025-02-06 12:03:37,2025-02-06 12:47:37,STORE_042,44.0,9.0,Thursday
DSP_102483,2025-03-11 09:06:16,Shepperton_Plant,RT_005,TRUCK_005,Seed Loaf,98,2025-03-11 10:50:16,2025-03-11 11:24:16,STORE_127,34.0,9.0,Tuesday
DSP_114099,2025-02-23 22:21:50,Willowvale_Plant,RT_025,TRUCK_081,High Energy White,481,2025-02-24 01:04:50,2025-02-24 00:55:50,STORE_095,-9.0,22.0,Sunday
DSP_103128,2025-07-22 21:38:30,Willowvale_Plant,RT_007,TRUCK_074,Soft White,288,2025-07-22 23:45:30,2025-07-23 00:02:30,STORE_055,17.0,21.0,Tuesday
DSP_106175,2025-02-06 00:51:46,Willowvale_Plant,RT_049,TRUCK_089,Seed Loaf,512,2025-02-06 03:29:46,2025-02-06 03:23:46,STORE_096,-6.0,0.0,Thursday
DSP_101591,2025-03-29 05:32:45,Shepperton_Plant,RT_042,TRUCK_079,High Energy White,118,2025-03-29 08:06:45,2025-03-29 08:06:45,STORE_082,0.0,5.0,Saturday
DSP_112340,2025-04-14 08:52:18,Shepperton_Plant,RT_051,TRUCK_065,Whole Wheat,539,2025-04-14 12:47:18,2025-04-14 13:19:18,STORE_184,32.0,8.0,Monday
DSP_109315,2025-06-28 22:02:36,Shepperton_Plant,RT_001,TRUCK_017,Wholegrain Brown,487,2025-06-29 01:37:36,2025-06-29 01:58:36,STORE_123,21.0,22.0,Saturday
DSP_102063,2025-07-04 05:47:04,Willowvale_Plant,RT_056,TRUCK_087,High Energy White,123,2025-07-04 06:59:04,2025-07-04 07:38:04,STORE_019,39.0,5.0,Friday
DSP_110596,2025-03-15 17:18:14,Willowvale_Plant,RT_037,TRUCK_005,High Energy White,250,2025-03-15 18:47:14,2025-03-15 19:20:14,STORE_011,33.0,17.0,Saturday
DSP_111946,2025-07-16 17:46:19,Willowvale_Plant,RT_033,TRUCK_027,High Energy White,412,2025-07-16 20:27:19,2025-07-16 21:09:19,STORE_029,42.0,17.0,Wednesday
DSP_115761,2025-02-21 15:42:46,Willowvale_Plant,RT_001,TRUCK_045,Seed Loaf,487,2025-02-21 17:03:46,2025-02-21 17:12:46,STORE_052,9.0,15.0,Friday
DSP_102479,2025-06-08 14:43:00,Willowvale_Plant,RT_020,TRUCK_050,Family Loaf,511,2025-06-08 16:02:00,2025-06-08 16:30:00,STORE_022,28.0,14.0,Sunday
DSP_103414,2025-01-10 08:31:41,Willowvale_Plant,RT_042,TRUCK_083,High Energy White,384,2025-01-10 11:53:41,2025-01-10 12:28:41,STORE_062,35.0,8.0,Friday
DSP_111069,2025-04-16 12:54:14,Shepperton_Plant,RT_061,TRUCK_037,Family Loaf,135,2025-04-16 14:40:14,2025-04-16 15:23:14,STORE_104,43.0,12.0,Wednesday
DSP_112795,2025-01-16 17:50:47,Shepperton_Plant,RT_017,TRUCK_016,Whole Wheat,191,2025-01-16 18:39:47,2025-01-16 19:04:47,STORE_195,25.0,17.0,Thursday
DSP_100652,2025-01-19 21:05:07,Shepperton_Plant,RT_007,TRUCK_066,Coke500ml,167,2025-01-19 21:47:07,2025-01-19 22:10:07,STORE_140,23.0,21.0,Sunday
