dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,retailer_id,dispatch_delay_minutes,hour,dayofweek,is_weekend,abs_delay,is_delayed_15,route_id_mean_7D,route_id_median_7D,route_id_std_7D,route_id_count_7D,route_id_mean_30D,route_id_median_30D,route_id_std_30D,route_id_count_30D,plant_id_mean_7D,plant_id_median_7D,plant_id_std_7D,plant_id_count_7D,plant_id_mean_30D,plant_id_median_30D,plant_id_std_30D,plant_id_count_30D,route_id_mean,route_id_std,route_id_zscore
DSP_100962,2025-04-14 21:36:13,Willowvale_Plant,RT_067,TRUCK_032,Whole Wheat,181,STORE_023,17.0,21.0,Monday,False,17.0,True,7.142857142857143,0.0,14.076322571710877,7,14.818181818181818,12.0,14.678757069006528,33,17.883802816901408,19.0,15.97006536015507,284,17.16218487394958,17.0,15.767702303404526,1190,16.65546218487395,15.728142411280944,0.02190581736333535
DSP_105848,2025-03-13 13:53:18,Willowvale_Plant,RT_052,TRUCK_081,Soft White,427,STORE_012,3.0,13.0,Thursday,False,3.0,False,18.4,22.5,18.916189421292604,10,20.107142857142858,23.5,15.203165571230338,28,18.033962264150944,18.0,16.07306875382667,265,17.02826855123675,17.0,15.76589048378057,1132,16.9625,15.655905418626782,-0.8918359958529108
DSP_104645,2025-04-13 19:55:27,Willowvale_Plant,RT_018,TRUCK_031,Seed Loaf,249,STORE_036,16.0,19.0,Sunday,True,16.0,True,3.8,5.0,4.969909455915669,5,12.783783783783784,8.0,16.890390323651058,37,16.309352517985612,16.0,15.461772550699985,278,17.139251523063532,17.0,15.630748970429357,1149,19.402489626556015,15.908325716720379,-0.21388106373632032
DSP_106531,2025-04-25 00:23:45,Willowvale_Plant,RT_064,TRUCK_060,Wholegrain Brown,89,STORE_142,34.0,0.0,Friday,False,34.0,True,14.909090909090908,10.0,13.874109308020792,11,14.261904761904763,11.5,16.589828684937846,42,17.30181818181818,17.0,16.138762908444917,275,17.004222972972972,16.0,15.60216998598141,1184,17.474789915966387,16.11788700795635,1.0252714934579323
DSP_100382,2025-01-13 17:42:47,Willowvale_Plant,RT_012,TRUCK_010,Wholegrain Brown,353,STORE_065,25.0,17.0,Monday,False,25.0,True,18.625,19.0,14.37197173071849,8,19.59090909090909,20.0,14.598300915188371,22,16.041666666666668,16.0,15.983420790851998,264,16.41383647798742,16.0,15.906719893862192,795,18.31687242798354,15.241662240839199,0.4384776060782521
DSP_105336,2025-04-21 10:41:39,Willowvale_Plant,RT_011,TRUCK_003,High Energy White,32,STORE_023,-2.0,10.0,Monday,False,2.0,False,19.75,21.5,13.974815009346443,12,22.428571428571427,26.0,15.027985098956334,35,17.477124183006534,19.0,15.77467776494365,306,17.1,17.0,15.581527096390355,1200,15.640552995391705,16.33191081300322,-1.0801279285303569
DSP_103683,2025-06-30 18:18:12,Shepperton_Plant,RT_052,TRUCK_074,High Energy Brown,357,STORE_027,4.0,18.0,Monday,False,4.0,False,25.90909090909091,27.0,11.211195702997486,11,19.633333333333333,20.5,16.522676858630163,30,16.867857142857144,17.0,15.150394285450394,280,17.323374340949034,17.0,15.692992297499188,1138,16.9625,15.655905418626782,-0.8279623345563729
DSP_105274,2025-02-13 07:41:58,Willowvale_Plant,RT_041,TRUCK_002,Soft White,397,STORE_029,21.0,7.0,Thursday,False,21.0,True,22.545454545454547,23.0,11.75894243853278,11,16.55,16.0,15.67285747840711,40,18.501960784313727,19.0,15.59524319507129,255,17.309782608695652,17.5,16.094633286396945,1104,17.261061946902654,15.429207129500675,0.2423285928898115
DSP_112474,2025-04-27 04:30:45,Willowvale_Plant,RT_004,TRUCK_073,Seed Loaf,316,STORE_012,17.0,4.0,Sunday,True,17.0,True,37.0,38.0,1.9999999999999685,4,17.68421052631579,17.0,15.996710188101343,19,17.67753623188406,18.0,15.477878727647829,276,17.990326481257558,18.0,15.868173738232876,827,16.26530612244898,16.007907254869234,0.04589568554175272
DSP_102202,2025-03-10 08:32:30,Willowvale_Plant,RT_065,TRUCK_038,Soft White,280,STORE_154,8.0,8.0,Monday,False,8.0,False,14.25,10.0,15.809129369720885,8,15.935483870967742,15.0,14.899520090416708,31,17.11814345991561,18.0,16.286457406193026,237,16.450089126559714,17.0,15.80161649470561,1122,17.137777777777778,16.09579704580306,-0.5677120400918841
DSP_106643,2025-04-05 22:44:52,Willowvale_Plant,RT_062,TRUCK_011,High Energy White,36,STORE_022,29.0,22.0,Saturday,True,29.0,True,17.875,15.0,16.251922963145,8,20.41860465116279,19.0,15.07794440666413,43,14.918819188191883,13.0,16.162853390154527,271,16.41712204007286,16.0,16.197531748270585,1098,18.10091743119266,15.762900475880251,0.6914389001874797
DSP_115344,2025-07-05 01:50:29,Shepperton_Plant,RT_005,TRUCK_013,High Energy White,495,STORE_086,-2.0,1.0,Saturday,True,2.0,False,19.88888888888889,19.0,9.558300639293103,9,16.375,16.0,15.555836285882913,48,16.498069498069498,16.0,14.965172622043326,259,16.331016507384884,16.0,15.73334544459181,1151,15.914634146341463,17.12346609451762,-1.0462037327873208
DSP_110129,2025-05-24 04:36:38,Willowvale_Plant,RT_039,TRUCK_082,Family Loaf,376,STORE_003,28.0,4.0,Saturday,True,28.0,True,15.416666666666666,15.5,16.892485329461163,12,17.583333333333332,19.5,16.460124977827913,36,15.545454545454545,15.0,15.834705233990903,275,16.303634232121922,16.0,15.931571643744567,853,14.311688311688311,16.334753354036618,0.8379870446546446
DSP_112195,2025-03-08 22:12:17,Shepperton_Plant,RT_039,TRUCK_040,Seed Loaf,100,STORE_132,-4.0,22.0,Saturday,True,4.0,False,16.363636363636363,15.0,12.233337461810901,11,19.46153846153846,18.0,14.676953207855739,39,16.730923694779115,17.0,16.58372840870439,249,17.530109489051096,17.0,16.402778648304146,1096,14.311688311688311,16.334753354036618,-1.1210263121091544
DSP_109364,2025-05-01 10:13:39,Willowvale_Plant,RT_063,TRUCK_044,Soft White,233,STORE_022,14.0,10.0,Thursday,False,14.0,False,14.4,16.0,11.217050513491598,10,17.97222222222222,17.0,14.869885408552822,36,15.583025830258302,15.0,15.894080183656918,271,16.3207100591716,16.0,15.968277482281643,845,18.990909090909092,16.668399245769084,-0.29942341896903674
DSP_105167,2025-03-28 17:58:15,Willowvale_Plant,RT_053,TRUCK_030,Family Loaf,509,STORE_013,38.0,17.0,Friday,False,38.0,True,17.857142857142858,15.0,14.656381675213163,7,17.72,18.0,16.349108028676483,25,17.473029045643152,19.0,15.632774690906746,241,17.60106856634016,18.0,15.802628414627854,1123,16.986666666666668,15.440692989629705,1.3609061035956307
DSP_105831,2025-07-11 14:28:14,Willowvale_Plant,RT_030,TRUCK_029,High Energy Brown,178,STORE_089,7.0,14.0,Friday,False,7.0,False,22.166666666666668,27.0,19.22986944281937,12,16.037037037037038,19.0,18.04584222618667,27,15.540856031128405,14.0,15.58166753999227,257,17.109660574412533,17.0,15.73955554272739,1149,17.86234817813765,14.92682964477497,-0.7277063138413948
DSP_108849,2025-01-11 14:11:48,Willowvale_Plant,RT_062,TRUCK_073,Family Loaf,364,STORE_004,36.0,14.0,Saturday,True,36.0,True,22.545454545454547,23.0,13.396743159168487,11,18.923076923076923,19.0,16.266505165013175,39,18.409252669039144,20.0,15.777463124779825,281,18.084745762711865,19.0,15.968574031312075,1180,18.10091743119266,15.762900475880251,1.1355196079678223
DSP_111083,2025-05-15 04:27:48,Shepperton_Plant,RT_020,TRUCK_008,High Energy White,215,STORE_178,17.0,4.0,Thursday,False,17.0,True,25.285714285714285,19.0,13.300554947247967,7,16.125,16.0,16.546610607029017,32,18.59328358208955,19.0,15.3338219972346,268,18.220917822838846,18.0,15.811228497261016,937,18.50862068965517,15.374964577247153,-0.09812189693677235
DSP_111216,2025-06-14 19:38:49,Shepperton_Plant,RT_069,TRUCK_072,Whole Wheat,248,STORE_022,30.0,19.0,Saturday,True,30.0,True,18.571428571428573,15.0,17.9986772000717,7,16.147058823529413,15.0,15.158020884929208,34,17.26829268292683,17.0,16.26725457938129,287,17.017617449664428,16.0,15.675461472873398,1192,18.768558951965066,15.019684981695196,0.7477813989922509
DSP_104274,2025-05-18 05:34:50,Shepperton_Plant,RT_056,TRUCK_006,Soft White,125,STORE_084,25.0,5.0,Sunday,True,25.0,True,23.125,28.5,12.642756254641855,8,17.964285714285715,14.5,15.03202049664782,28,16.104693140794225,16.0,16.094148263558694,277,16.364945978391358,16.0,15.972522094095133,833,17.74897119341564,16.00383312075635,0.4530807558334296
DSP_102586,2025-06-13 05:25:37,Willowvale_Plant,RT_061,TRUCK_069,Family Loaf,288,STORE_168,5.0,5.0,Friday,False,5.0,False,19.142857142857142,20.0,16.68760589408171,7,12.4375,7.5,16.439404863256595,32,17.330708661417322,17.5,15.656669703841247,254,17.118432769367764,18.0,15.489898049055059,1123,17.91063829787234,16.24243721505033,-0.7948707528885672
DSP_114049,2025-07-17 17:42:07,Shepperton_Plant,RT_049,TRUCK_025,Wholegrain Brown,115,STORE_034,8.0,17.0,Thursday,False,8.0,False,13.4,9.0,18.03207019605779,10,16.5,12.0,15.092141242140807,34,16.88475836431227,16.0,15.931690411347967,269,17.31400165700083,17.0,15.73906194121442,1207,17.529661016949152,15.830322690341669,-0.6019877928807699
DSP_108508,2025-03-10 10:14:44,Willowvale_Plant,RT_021,TRUCK_024,High Energy White,355,STORE_021,-8.0,10.0,Monday,False,8.0,False,15.0,16.0,9.556847457887633,7,15.0,15.5,8.847921466972585,8,16.580645161290324,16.0,15.63775355583138,279,17.102127659574467,17.0,15.792436846842017,470,19.08712121212121,15.97467056517474,-1.6956294091705368
DSP_100463,2025-05-23 17:32:22,Willowvale_Plant,RT_067,TRUCK_002,Seed Loaf,64,STORE_138,19.0,17.0,Friday,False,19.0,True,22.5,26.5,15.286159317064113,4,15.10344827586207,8.0,17.167961913289464,29,17.564912280701755,17.0,15.951295713498077,285,17.185185185185187,17.0,15.647261139855141,1188,16.65546218487395,15.728142411280944,0.14906641571635562
DSP_108034,2025-05-19 21:28:08,Willowvale_Plant,RT_018,TRUCK_049,Soft White,253,STORE_089,33.0,21.0,Monday,False,33.0,True,24.0,27.0,15.187714333192691,7,19.8,18.5,14.615532597324265,30,16.84132841328413,16.0,15.81937128518114,271,17.269331016507383,17.0,15.589642809999768,1151,19.402489626556015,15.908325716720379,0.8547417632486854
DSP_102301,2025-02-28 16:51:55,Shepperton_Plant,RT_023,TRUCK_083,Soft White,303,STORE_145,42.0,16.0,Friday,False,42.0,True,16.0,14.0,17.224014243685083,10,19.677419354838708,19.0,16.06318170387215,31,15.977777777777778,14.0,16.120580333381465,270,16.72003659652333,16.0,16.274722844388616,1093,15.258373205741627,15.69021740897229,1.7043503029452256
DSP_111051,2025-02-23 14:36:53,Willowvale_Plant,RT_068,TRUCK_056,Whole Wheat,464,STORE_076,13.0,14.0,Sunday,True,13.0,False,15.0,12.5,20.763215336529914,10,15.133333333333333,17.0,16.374356177568785,30,17.193308550185872,19.0,15.466133917078569,269,17.758297872340425,19.0,15.826717017329637,1175,16.807881773399014,16.093093560356518,-0.2366158973175482
DSP_101622,2025-07-05 15:48:42,Shepperton_Plant,RT_019,TRUCK_042,Wholegrain Brown,527,STORE_195,39.0,15.0,Saturday,True,39.0,True,13.583333333333334,16.5,13.173377652974155,12,17.12121212121212,19.0,14.966123361941412,33,18.193675889328063,19.0,15.502369235391427,253,17.61946902654867,18.0,15.862238297044309,1130,16.90272373540856,15.978570621766707,1.382931977312762
DSP_113103,2025-01-02 13:52:02,Shepperton_Plant,RT_025,TRUCK_075,Family Loaf,385,STORE_002,10.0,13.0,Thursday,False,10.0,False,20.857142857142858,29.0,17.686422018303304,7,14.588235294117647,13.0,17.289193764715236,34,16.73745173745174,17.0,16.543359369173544,259,17.21511111111111,17.0,15.92698931163757,1125,18.518218623481783,16.133798792611262,-0.5279735252049158
DSP_109397,2025-07-22 03:06:19,Shepperton_Plant,RT_035,TRUCK_088,Wholegrain Brown,284,STORE_157,-7.0,3.0,Tuesday,False,7.0,False,18.75,22.0,11.615363389350618,4,18.75,22.0,11.615363389350618,4,18.493333333333332,19.0,15.97806662194746,150,18.493333333333332,19.0,15.97806662194746,150,17.93220338983051,16.37862063324681,-1.5222407275995427
DSP_111259,2025-05-21 05:48:26,Willowvale_Plant,RT_052,TRUCK_038,Wholegrain Brown,426,STORE_173,28.0,5.0,Wednesday,False,28.0,True,23.11764705882353,23.0,16.23223010302796,17,21.238095238095237,22.5,15.63736850766032,42,17.554347826086957,18.5,14.811811599053359,276,17.31082251082251,18.0,15.544630627667571,1155,16.9625,15.655905418626782,0.7050055365605375
DSP_112164,2025-07-18 14:57:25,Willowvale_Plant,RT_068,TRUCK_005,High Energy White,178,STORE_103,30.0,14.0,Friday,False,30.0,True,20.857142857142858,23.0,19.26506831399404,7,19.40740740740741,19.0,16.544251288959888,27,16.120141342756185,16.0,15.45617405090953,283,17.12695652173913,17.0,15.61624938527846,1150,16.807881773399014,16.093093560356518,0.8197378693614414
DSP_101185,2025-05-12 15:40:57,Shepperton_Plant,RT_030,TRUCK_056,High Energy White,382,STORE_066,43.0,15.0,Monday,False,43.0,True,23.666666666666668,23.0,10.380269746013347,9,23.3125,24.5,12.944593465999619,16,14.969811320754717,14.0,15.836493921856333,265,16.55956678700361,16.0,15.910039496305869,554,17.86234817813765,14.92682964477497,1.6840583312117856
DSP_101324,2025-01-20 04:11:11,Willowvale_Plant,RT_065,TRUCK_056,Seed Loaf,147,STORE_136,15.0,4.0,Monday,False,15.0,False,20.166666666666668,25.5,19.77287704575808,6,16.6046511627907,18.0,17.171598276672302,43,17.0859375,18.0,17.067353238526085,256,17.44609991235758,18.0,15.78390072373354,1141,17.137777777777778,16.09579704580306,-0.1328159004300566
DSP_100590,2025-06-03 21:59:32,Shepperton_Plant,RT_035,TRUCK_053,Seed Loaf,402,STORE_164,38.0,21.0,Tuesday,False,38.0,True,12.857142857142858,14.0,17.91115640626041,7,12.6,12.0,14.369493830374692,35,17.181159420289855,18.0,16.48988031589906,276,17.06611570247934,18.0,15.913577480427584,1089,17.93220338983051,16.37862063324681,1.2252433864567358
DSP_109544,2025-03-18 00:27:36,Shepperton_Plant,RT_045,TRUCK_068,High Energy White,496,STORE_103,8.0,0.0,Tuesday,False,8.0,False,20.4,22.0,19.212347220323856,15,21.512820512820515,22.0,16.490622207264533,39,16.826446280991735,17.5,15.562577566511933,242,17.18143459915612,17.0,15.91940192775736,1185,16.015444015444015,14.820101871196055,-0.5408494546871242
DSP_110935,2025-01-20 08:37:55,Shepperton_Plant,RT_032,TRUCK_052,Wholegrain Brown,545,STORE_166,6.0,8.0,Monday,False,6.0,False,13.333333333333334,19.0,16.403251710153874,6,17.444444444444443,20.0,18.418914470087813,27,16.629166666666666,16.5,16.234164583404365,240,16.2625,16.0,15.840266813587737,1120,18.619246861924687,15.456954523057858,-0.8164122397526608
DSP_100386,2025-06-28 12:20:47,Willowvale_Plant,RT_004,TRUCK_055,Soft White,356,STORE_047,5.0,12.0,Saturday,True,5.0,False,22.0,24.5,12.612570042498193,14,21.048780487804876,22.0,14.251230156572793,41,17.847517730496453,17.0,16.007387447398933,282,16.921397379912662,17.0,16.130014961586586,1145,16.26530612244898,16.007907254869234,-0.7037338449735417
DSP_110373,2025-04-18 19:55:14,Shepperton_Plant,RT_042,TRUCK_080,High Energy White,446,STORE_121,44.0,19.0,Friday,False,44.0,True,19.857142857142858,14.0,16.21140104400369,7,17.896551724137932,16.0,14.511928166625573,29,16.67883211678832,16.5,16.060752018744612,274,17.19604471195185,17.0,15.705423540175966,1163,17.547511312217196,16.799993388962676,1.5745535176913619
DSP_106572,2025-04-09 22:28:00,Willowvale_Plant,RT_044,TRUCK_010,Family Loaf,153,STORE_120,0.0,22.0,Wednesday,False,0.0,False,23.0,24.0,10.677078252031345,4,21.21875,22.0,15.42669319404603,32,16.967078189300413,16.0,16.120893560728568,243,17.17117117117117,17.0,16.094386765948453,1110,17.318181818181817,15.355334807614641,-1.1278283433842033
DSP_111000,2025-07-27 18:15:06,Willowvale_Plant,RT_050,TRUCK_048,Soft White,120,STORE_016,32.0,18.0,Sunday,True,32.0,True,21.307692307692307,24.0,15.402297530913021,13,13.452380952380953,11.0,17.05972633090819,42,18.176029962546817,19.0,14.874503415197587,267,17.208333333333332,18.0,15.611295528004877,1128,16.502392344497608,15.763310737374246,0.9831442083266251
DSP_113582,2025-04-15 21:05:55,Willowvale_Plant,RT_037,TRUCK_020,High Energy White,267,STORE_053,-4.0,21.0,Tuesday,False,4.0,False,18.666666666666668,20.5,18.51125783588641,6,19.256410256410255,17.0,13.823545795257315,39,16.068,14.5,15.73498442769359,250,17.087902523933856,17.0,15.7861945664383,1149,14.88,15.664700991173028,-1.2052576050215562
DSP_103853,2025-06-26 11:56:58,Willowvale_Plant,RT_062,TRUCK_062,Family Loaf,515,STORE_104,-7.0,11.0,Thursday,False,7.0,False,17.818181818181817,18.0,15.670470202378635,11,21.2,21.0,16.477257053284088,25,15.60392156862745,15.0,16.022252743792027,255,17.045574057843996,17.0,15.784781426807895,1141,18.10091743119266,15.762900475880251,-1.5924047398257104
DSP_104418,2025-04-08 17:22:33,Willowvale_Plant,RT_008,TRUCK_027,Wholegrain Brown,171,STORE_081,3.0,17.0,Tuesday,False,3.0,False,18.3,12.5,13.646733430873974,10,19.944444444444443,20.0,14.734801630322933,18,14.48207171314741,13.0,16.083366478782875,251,16.270114942528735,16.0,15.988809863466344,696,16.705882352941178,16.626632845711615,-0.8243330131919184
DSP_107028,2025-04-18 05:05:14,Willowvale_Plant,RT_060,TRUCK_001,Soft White,370,STORE_057,17.0,5.0,Friday,False,17.0,True,18.125,15.0,17.199979235867865,8,15.35135135135135,14.0,15.8538747738635,37,18.229323308270676,19.0,14.684481768975745,266,17.435398230088495,18.0,15.594444517102454,1130,16.533632286995516,15.210164003038011,0.030661583459016855
DSP_112673,2025-04-06 07:30:22,Shepperton_Plant,RT_006,TRUCK_057,High Energy White,427,STORE_116,7.0,7.0,Sunday,True,7.0,False,17.083333333333332,19.5,18.26799652314662,12,15.285714285714286,14.0,17.355405038016652,35,17.95397489539749,17.0,16.21215615651005,239,17.50999131190269,17.0,16.11657626549954,1151,17.47111111111111,15.575000318479454,-0.6723024652967312
DSP_109052,2025-04-05 23:31:34,Shepperton_Plant,RT_039,TRUCK_054,Whole Wheat,162,STORE_044,38.0,23.0,Saturday,True,38.0,True,18.444444444444443,23.0,18.83554559278222,9,15.461538461538462,12.0,18.099794587303034,13,17.764044943820224,17.0,15.802128774392505,267,18.226666666666667,18.0,16.014392190723548,450,14.311688311688311,16.334753354036618,1.450178718643332
DSP_113446,2025-05-22 12:31:26,Shepperton_Plant,RT_060,,Whole Wheat,42,STORE_047,9.0,12.0,Thursday,False,9.0,False,13.75,17.0,15.535673234756928,8,14.675675675675675,16.0,15.688024544668272,37,17.326984126984126,19.0,16.24075637484709,315,17.01815181518152,17.0,15.653388514108709,1212,16.533632286995516,15.210164003038011,-0.49530250203027276
DSP_114496,2025-02-27 01:10:09,Willowvale_Plant,RT_019,TRUCK_028,Seed Loaf,262,STORE_090,32.0,1.0,Thursday,False,32.0,True,15.857142857142858,18.0,15.485784571971926,7,18.842105263157894,18.0,16.30018117791175,19,17.922535211267604,18.0,16.117095347939898,284,18.050898203592816,18.0,16.010223001923833,668,16.90272373540856,15.978570621766707,0.9448452319023624
DSP_114582,2025-01-15 18:40:28,Willowvale_Plant,RT_059,TRUCK_007,Wholegrain Brown,45,STORE_155,38.0,18.0,Wednesday,False,38.0,True,7.833333333333333,11.0,14.878395970892377,6,14.735294117647058,15.5,16.571806696422712,34,17.302419354838708,17.0,15.984344383742657,248,17.00675105485232,17.0,15.964274568325175,1185,17.216450216450216,16.378827463630607,1.2689278173117042
DSP_101750,2025-04-13 21:23:02,Shepperton_Plant,RT_064,TRUCK_067,Soft White,152,STORE_001,28.0,21.0,Sunday,True,28.0,True,12.777777777777779,16.0,16.543713139571917,9,15.512820512820513,16.0,16.794221742629833,39,17.6013986013986,17.5,15.297810810077102,286,17.165065502183406,17.0,15.734071827607162,1145,17.474789915966387,16.11788700795635,0.6530142616608493
DSP_107231,2025-07-17 05:10:15,Willowvale_Plant,RT_006,TRUCK_007,High Energy White,419,STORE_066,-4.0,5.0,Thursday,False,4.0,False,13.2,5.0,16.483324907311633,5,19.25,12.5,16.99936060178633,24,18.54681647940075,19.0,15.33634986054834,267,18.192513368983956,18.0,15.814142275969543,935,17.47111111111111,15.575000318479454,-1.378562482957771
DSP_110689,2025-06-13 08:50:00,Shepperton_Plant,RT_064,TRUCK_066,High Energy White,113,STORE_104,35.0,8.0,Friday,False,35.0,True,19.428571428571427,18.0,16.910126580022425,7,13.545454545454545,12.0,14.83469520476177,33,16.783673469387754,17.0,16.289332561611534,245,16.956721915285453,17.0,15.682241150202504,1086,17.474789915966387,16.11788700795635,1.0873143654241129
DSP_110842,2025-07-24 03:01:55,Shepperton_Plant,RT_054,TRUCK_058,Seed Loaf,89,STORE_175,33.0,3.0,Thursday,False,33.0,True,14.538461538461538,17.0,14.677734751517256,13,17.28,19.5,17.29933347778203,50,16.89272030651341,17.0,16.432963608433063,261,17.16194690265487,17.0,15.902753735301513,1130,16.16810344827586,14.933683703012898,1.1271094852724297
DSP_104567,2025-03-09 20:54:35,Willowvale_Plant,RT_022,TRUCK_036,Whole Wheat,188,STORE_127,15.0,20.0,Sunday,True,15.0,False,12.555555555555555,11.5,13.075447229882341,18,17.317073170731707,18.0,14.213442623780924,41,18.742537313432837,19.0,15.88526689732826,268,17.155066079295153,17.0,15.945252132909374,1135,17.390041493775932,15.923428245249344,-0.1500959125739136
DSP_102462,2025-02-28 11:14:06,Willowvale_Plant,RT_047,TRUCK_043,High Energy Brown,148,STORE_142,42.0,11.0,Friday,False,42.0,True,12.222222222222221,9.0,18.129932279091516,9,18.09090909090909,19.5,17.66058050846868,22,14.024096385542169,13.0,15.980817056618976,249,16.29420731707317,16.0,15.960840341562927,656,16.235294117647058,15.948918749328264,1.6154515730690582
DSP_114230,2025-05-02 10:17:44,Willowvale_Plant,RT_020,TRUCK_014,Coke500ml,392,STORE_067,41.0,10.0,Friday,False,41.0,True,19.5,14.5,17.50918126502289,8,16.444444444444443,13.0,18.76906438205639,9,18.010452961672474,20.0,15.937703092479742,287,17.872679045092838,19.0,15.859580683377638,377,18.50862068965517,15.374964577247153,1.4628573091887962
DSP_111564,2025-04-21 08:27:53,Willowvale_Plant,RT_015,TRUCK_024,Soft White,198,STORE_067,-9.0,8.0,Monday,False,9.0,False,32.25,37.5,15.195942440884236,4,21.833333333333332,18.5,16.442340913405356,30,17.464285714285715,18.0,16.719227971109063,252,16.80243690165361,16.0,16.025191220020446,1149,17.0,16.401879313714176,-1.5851842037552675
DSP_114926,2025-04-09 00:32:58,Shepperton_Plant,RT_033,TRUCK_043,Seed Loaf,482,STORE_016,18.0,0.0,Wednesday,False,18.0,True,13.272727272727273,7.0,19.667693861207564,11,14.321428571428571,15.5,16.503767406999486,28,18.422794117647058,19.5,16.396874271977488,272,17.06531332744925,17.0,15.842565968888879,1133,17.192622950819672,15.623390020272861,0.05167745592554997
DSP_105251,2025-03-10 09:15:53,Willowvale_Plant,RT_012,TRUCK_034,Whole Wheat,435,STORE_074,-9.0,9.0,Monday,False,9.0,False,22.571428571428573,32.0,18.35845764308557,14,12.936170212765957,7.0,17.720541084239613,47,17.154716981132076,17.0,16.590278346681036,265,17.003649635036496,17.0,16.392725455372442,1096,18.31687242798354,15.241662240839199,-1.7922502149922648
DSP_109475,2025-07-24 17:09:51,Shepperton_Plant,RT_005,TRUCK_022,Seed Loaf,532,STORE_130,40.0,17.0,Thursday,False,40.0,True,10.75,12.5,14.723644735109387,8,14.405405405405405,13.0,13.261178637619613,37,17.8203125,18.0,16.56877933130298,256,16.87673611111111,16.0,16.027303390689877,1152,15.914634146341463,17.12346609451762,1.4065707094996316
DSP_108096,2025-02-07 20:01:36,Willowvale_Plant,RT_021,TRUCK_057,Whole Wheat,260,STORE_103,32.0,20.0,Friday,False,32.0,True,13.0,18.0,14.083086782851753,7,18.813953488372093,19.0,15.103225473787736,43,15.871886120996441,16.0,15.241084970326108,281,17.08695652173913,17.0,15.544800477545813,1150,19.08712121212121,15.97467056517474,0.8083345903876885
DSP_102686,2025-02-20 02:01:48,Willowvale_Plant,RT_037,TRUCK_076,Whole Wheat,175,STORE_016,10.0,2.0,Thursday,False,10.0,False,22.25,24.0,16.487598645373104,12,22.25,24.0,16.487598645373104,12,17.915254237288135,18.5,15.959830570841971,236,17.915254237288135,18.5,15.959830570841971,236,14.88,15.664700991173028,-0.3115284487555718
DSP_113864,2025-04-18 06:26:25,Shepperton_Plant,RT_044,TRUCK_031,High Energy White,455,STORE_196,33.0,6.0,Friday,False,33.0,True,8.461538461538462,11.0,11.630530115572153,13,11.724137931034482,11.0,13.653614256526003,29,17.096385542168676,17.0,16.250767568346944,249,17.44483058210252,17.0,16.181638728804103,1151,17.318181818181817,15.355334807614641,1.0212618857416018
DSP_105348,2025-04-11 06:09:09,Shepperton_Plant,RT_046,TRUCK_089,Soft White,408,STORE_178,8.0,6.0,Friday,False,8.0,False,10.555555555555555,5.0,15.629388272666882,9,14.384615384615385,14.0,16.519266141271345,26,15.09811320754717,13.0,16.260130764761225,265,16.57103825136612,16.0,16.215587193148192,1098,16.94298245614035,15.594003531224732,-0.5734885488664487
DSP_104561,2025-07-01 21:36:53,Willowvale_Plant,RT_068,TRUCK_025,Whole Wheat,148,STORE_156,20.0,21.0,Tuesday,False,20.0,True,13.857142857142858,10.0,17.969449042780894,14,10.944444444444445,6.5,17.379699889640452,36,17.657587548638134,18.0,15.690844726140332,257,17.05388692579505,17.0,15.910773335454461,1132,16.807881773399014,16.093093560356518,0.19835330072674165
DSP_103732,2025-02-05 13:14:00,Shepperton_Plant,RT_064,TRUCK_025,Whole Wheat,547,STORE_132,-6.0,13.0,Wednesday,False,6.0,False,14.875,9.0,16.694203442255894,8,14.875,9.0,16.694203442255894,8,18.251572327044027,19.0,16.543754243646337,159,18.251572327044027,19.0,16.543754243646337,159,17.474789915966387,16.11788700795635,-1.4564433851892875
DSP_109765,2025-02-03 18:16:11,Shepperton_Plant,RT_063,TRUCK_076,Seed Loaf,490,STORE_027,0.0,18.0,Monday,False,0.0,False,22.5,28.0,16.6904592079256,8,17.025641025641026,15.0,17.044040754356555,39,16.6900826446281,17.0,15.393288966993312,242,17.00853242320819,17.0,15.85308065479558,1172,18.990909090909092,16.668399245769084,-1.1393361060588663
DSP_110844,2025-04-25 21:34:36,Shepperton_Plant,RT_044,TRUCK_028,High Energy Brown,226,STORE_130,10.0,21.0,Friday,False,10.0,False,17.857142857142858,20.0,21.813058561548026,7,22.666666666666668,25.0,16.012676138030432,24,17.03076923076923,17.0,16.009861083583825,260,17.276870163370592,17.0,15.707000089564959,1163,17.318181818181817,15.355334807614641,-0.4765888800127473
DSP_103976,2025-07-02 00:24:19,Shepperton_Plant,RT_064,TRUCK_064,High Energy Brown,202,STORE_014,19.0,0.0,Wednesday,False,19.0,True,20.2,29.0,18.322117781522966,5,17.625,20.5,16.953191861290144,8,17.71031746031746,16.0,16.10348174158639,252,18.13274336283186,17.0,16.29290208735158,339,17.474789915966387,16.11788700795635,0.09462841396522487
DSP_114935,2025-03-29 08:45:52,Shepperton_Plant,RT_003,TRUCK_062,Soft White,349,STORE_026,5.0,8.0,Saturday,True,5.0,False,23.666666666666668,29.0,17.356554957709772,9,20.53846153846154,26.5,17.330275864465097,26,16.791338582677167,18.0,16.55174434580422,254,16.685873605947954,17.0,15.743047938658322,1076,16.86864406779661,16.44474021402636,-0.7217288879804485
