Route_ID,Store_ID,Total_Units,Primary_Depot
RT_029,STORE_139,205,Harare_Willowvale
RT_017,STORE_035,205,Mutare_Branch
RT_041,STORE_001,205,Bindura_Depot
RT_029,STORE_091,205,Masvingo_Branch
RT_023,STORE_085,205,Bindura_Depot
RT_046,STORE_116,204,Chitungwiza_Depot
RT_001,STORE_129,204,DIRECT
RT_004,STORE_005,204,Chitungwiza_Depot
RT_039,STORE_119,204,Harare_Southerton
RT_026,STORE_048,204,Harare_Southerton
RT_013,STORE_013,204,Masvingo_Branch
RT_013,STORE_137,204,Masvingo_Branch
RT_046,STORE_129,204,Bindura_Depot
RT_034,STORE_065,204,Gweru_Branch
RT_016,STORE_139,204,Kwekwe_Depot
RT_014,STORE_077,204,Bulawayo_Branch
RT_038,STORE_017,204,Chitungwiza_Depot
RT_044,STORE_030,203,Gweru_Branch
RT_005,STORE_064,203,Mutare_Branch
RT_006,STORE_128,203,Harare_Willowvale
RT_026,STORE_060,203,Harare_Willowvale
RT_021,STORE_103,203,Kwekwe_Depot
RT_024,STORE_064,203,Harare_Willowvale
RT_043,STORE_105,203,Kwekwe_Depot
RT_043,STORE_093,203,Masvingo_Branch
RT_019,STORE_092,202,Harare_Willowvale
RT_043,STORE_104,202,Harare_Willowvale
RT_014,STORE_045,202,Harare_Willowvale
RT_018,STORE_112,202,Kwekwe_Depot
UNKNOWN,STORE_117,202,Kwekwe_Depot
RT_002,STORE_123,201,Kwekwe_Depot
RT_006,STORE_024,201,Gweru_Branch
RT_006,STORE_131,201,Bindura_Depot
RT_010,STORE_054,201,Harare_Willowvale
RT_045,STORE_017,201,Marondera_Depot
RT_045,STORE_034,201,Kwekwe_Depot
RT_036,STORE_031,201,Mutare_Branch
RT_036,STORE_029,201,Chitungwiza_Depot
RT_049,STORE_006,201,Masvingo_Branch
RT_030,STORE_090,201,Masvingo_Branch
RT_042,STORE_052,201,Marondera_Depot
RT_020,STORE_124,200,Bulawayo_Branch
RT_018,STORE_009,200,Harare_Willowvale
RT_002,STORE_059,200,Mutare_Branch
RT_035,STORE_017,200,Mutare_Branch
RT_048,STORE_007,200,Harare_Willowvale
RT_030,STORE_080,200,Harare_Willowvale
RT_029,STORE_019,200,Bindura_Depot
RT_027,STORE_018,200,Mutare_Branch
RT_027,STORE_070,200,Marondera_Depot
RT_004,STORE_021,200,Marondera_Depot
RT_023,STORE_003,200,Kwekwe_Depot
RT_018,STORE_014,199,Marondera_Depot
RT_014,STORE_095,199,Bulawayo_Branch
RT_013,STORE_091,199,Chitungwiza_Depot
RT_045,STORE_113,199,Marondera_Depot
RT_028,STORE_095,199,Bindura_Depot
RT_008,STORE_065,199,Mutare_Branch
RT_026,STORE_056,199,Marondera_Depot
RT_044,STORE_096,199,Gweru_Branch
RT_012,STORE_101,199,Mutare_Branch
RT_032,STORE_125,199,Bindura_Depot
RT_004,STORE_109,199,Harare_Southerton
RT_001,STORE_046,199,Gweru_Branch
RT_020,STORE_006,199,Chitungwiza_Depot
RT_020,STORE_040,198,Bindura_Depot
RT_029,STORE_017,198,Bulawayo_Branch
RT_045,STORE_071,198,Marondera_Depot
RT_005,STORE_082,198,Harare_Willowvale
RT_010,STORE_101,198,Harare_Southerton
RT_022,STORE_027,197,Kwekwe_Depot
RT_025,STORE_029,197,Bindura_Depot
RT_044,STORE_121,197,Chitungwiza_Depot
RT_049,STORE_031,197,Marondera_Depot
RT_027,STORE_072,197,Marondera_Depot
RT_037,STORE_117,197,Bulawayo_Branch
RT_026,STORE_011,197,Masvingo_Branch
RT_044,STORE_129,197,Marondera_Depot
RT_029,STORE_055,197,Masvingo_Branch
RT_048,STORE_039,197,Gweru_Branch
RT_002,STORE_088,197,Masvingo_Branch
RT_023,STORE_064,197,Kwekwe_Depot
RT_015,STORE_139,196,Marondera_Depot
RT_013,STORE_097,196,Chitungwiza_Depot
RT_003,STORE_059,196,Marondera_Depot
RT_047,STORE_061,196,Harare_Willowvale
RT_004,STORE_039,196,Bulawayo_Branch
RT_001,STORE_039,196,Harare_Willowvale
RT_044,STORE_034,196,Harare_Southerton
RT_049,STORE_137,196,Gweru_Branch
RT_020,STORE_020,196,Mutare_Branch
RT_041,STORE_116,196,Chitungwiza_Depot
RT_028,STORE_104,196,Chitungwiza_Depot
RT_012,STORE_052,195,Marondera_Depot
RT_007,STORE_093,195,Harare_Willowvale
RT_047,STORE_113,195,Bulawayo_Branch
RT_037,STORE_102,195,Chitungwiza_Depot
RT_001,STORE_085,195,Harare_Willowvale
RT_032,STORE_070,195,Bindura_Depot
RT_001,STORE_068,195,Chitungwiza_Depot
RT_042,STORE_010,195,Mutare_Branch
RT_035,STORE_134,195,Mutare_Branch
RT_003,STORE_005,195,Gweru_Branch
RT_030,STORE_084,195,Mutare_Branch
RT_028,STORE_101,194,Masvingo_Branch
RT_005,STORE_105,194,Marondera_Depot
RT_004,STORE_003,194,Marondera_Depot
RT_007,STORE_059,194,Bindura_Depot
RT_047,STORE_041,194,Chitungwiza_Depot
RT_006,STORE_007,194,Bulawayo_Branch
RT_040,STORE_016,194,Kwekwe_Depot
RT_018,STORE_022,194,Masvingo_Branch
RT_033,STORE_011,194,Masvingo_Branch
RT_011,STORE_137,194,Masvingo_Branch
RT_013,STORE_125,194,Chitungwiza_Depot
RT_043,STORE_097,194,Harare_Southerton
RT_046,STORE_006,194,Marondera_Depot
RT_049,STORE_047,193,Bindura_Depot
RT_027,STORE_096,193,Masvingo_Branch
RT_005,STORE_078,193,Bulawayo_Branch
RT_007,STORE_054,193,Gweru_Branch
RT_039,STORE_075,193,Gweru_Branch
RT_040,STORE_079,193,Gweru_Branch
RT_005,STORE_070,193,Bulawayo_Branch
RT_021,STORE_128,193,Harare_Willowvale
RT_019,STORE_100,193,Kwekwe_Depot
RT_016,STORE_118,193,Gweru_Branch
RT_040,STORE_069,193,Mutare_Branch
RT_011,STORE_129,193,Kwekwe_Depot
RT_019,STORE_049,193,Mutare_Branch
RT_001,STORE_098,192,Masvingo_Branch
RT_023,STORE_070,192,Marondera_Depot
RT_018,STORE_027,192,Marondera_Depot
RT_031,STORE_057,192,Kwekwe_Depot
RT_031,STORE_030,192,Gweru_Branch
RT_031,STORE_089,192,Kwekwe_Depot
RT_030,STORE_044,192,Marondera_Depot
RT_024,STORE_063,192,Chitungwiza_Depot
RT_046,STORE_118,191,Harare_Southerton
RT_011,STORE_092,191,Mutare_Branch
RT_014,STORE_074,191,Gweru_Branch
RT_043,STORE_101,191,Kwekwe_Depot
RT_042,STORE_005,191,Marondera_Depot
RT_018,STORE_119,191,Chitungwiza_Depot
UNKNOWN,STORE_119,191,Harare_Southerton
RT_039,STORE_093,190,Chitungwiza_Depot
RT_012,STORE_011,190,Bindura_Depot
RT_043,STORE_020,190,Chitungwiza_Depot
RT_027,STORE_075,190,Kwekwe_Depot
RT_049,STORE_011,190,Bulawayo_Branch
RT_042,STORE_123,190,Bulawayo_Branch
RT_038,STORE_122,190,Bindura_Depot
RT_038,STORE_092,190,Mutare_Branch
RT_019,STORE_033,190,Harare_Willowvale
RT_040,STORE_120,190,Marondera_Depot
RT_042,STORE_091,190,Chitungwiza_Depot
RT_037,STORE_018,190,Chitungwiza_Depot
RT_025,STORE_030,189,Masvingo_Branch
RT_031,STORE_095,189,Bindura_Depot
RT_009,STORE_074,189,Harare_Willowvale
RT_040,STORE_110,189,Harare_Willowvale
RT_045,STORE_112,189,Mutare_Branch
RT_047,STORE_099,189,Harare_Willowvale
RT_005,STORE_063,189,Harare_Willowvale
UNKNOWN,STORE_102,189,Mutare_Branch
RT_041,STORE_043,189,Marondera_Depot
RT_015,STORE_032,189,Mutare_Branch
RT_033,STORE_090,189,Harare_Willowvale
RT_039,STORE_120,189,Harare_Southerton
RT_002,STORE_065,188,Chitungwiza_Depot
RT_012,STORE_069,188,Bulawayo_Branch
RT_039,STORE_011,188,Kwekwe_Depot
RT_047,STORE_131,188,Bindura_Depot
RT_019,STORE_004,188,Harare_Willowvale
RT_010,STORE_094,188,Chitungwiza_Depot
RT_024,STORE_028,188,Mutare_Branch
RT_042,STORE_120,188,Bindura_Depot
RT_010,STORE_093,188,Harare_Southerton
RT_028,STORE_054,188,Mutare_Branch
RT_031,STORE_012,188,Gweru_Branch
RT_012,STORE_139,188,Chitungwiza_Depot
RT_012,STORE_090,188,Marondera_Depot
RT_028,STORE_014,188,Kwekwe_Depot
UNKNOWN,STORE_017,187,Harare_Southerton
RT_039,STORE_004,187,Masvingo_Branch
RT_020,STORE_133,187,Masvingo_Branch
RT_029,STORE_007,187,Harare_Southerton
RT_026,STORE_012,187,Chitungwiza_Depot
RT_031,STORE_067,187,Harare_Southerton
RT_030,STORE_032,187,Chitungwiza_Depot
RT_035,STORE_070,187,Harare_Southerton
RT_033,STORE_045,187,Marondera_Depot
RT_031,STORE_127,187,Bulawayo_Branch
RT_016,STORE_070,186,Bulawayo_Branch
RT_005,STORE_006,186,Masvingo_Branch
RT_020,STORE_002,186,Harare_Willowvale
RT_003,STORE_019,186,Chitungwiza_Depot
RT_010,STORE_064,186,Masvingo_Branch
RT_013,STORE_019,186,Bulawayo_Branch
RT_013,STORE_098,186,Masvingo_Branch
RT_031,STORE_070,186,Gweru_Branch
RT_014,STORE_117,186,Kwekwe_Depot
RT_010,STORE_072,185,Chitungwiza_Depot
RT_009,STORE_042,185,Mutare_Branch
RT_037,STORE_024,185,Chitungwiza_Depot
RT_025,STORE_005,185,Gweru_Branch
RT_039,STORE_084,185,Harare_Willowvale
RT_022,STORE_081,185,Bindura_Depot
RT_023,STORE_109,185,Harare_Southerton
RT_041,STORE_061,185,Bulawayo_Branch
UNKNOWN,STORE_073,185,Gweru_Branch
RT_017,STORE_054,184,Masvingo_Branch
RT_016,STORE_136,184,Kwekwe_Depot
RT_044,STORE_049,184,Gweru_Branch
RT_006,STORE_088,184,Kwekwe_Depot
RT_010,STORE_033,184,Kwekwe_Depot
RT_041,STORE_096,184,Masvingo_Branch
RT_007,STORE_043,184,Mutare_Branch
RT_038,STORE_111,184,Marondera_Depot
RT_038,STORE_026,183,Harare_Southerton
RT_026,STORE_032,183,Harare_Willowvale
RT_018,STORE_067,183,Gweru_Branch
RT_026,STORE_035,183,Bindura_Depot
RT_044,STORE_089,183,Marondera_Depot
RT_039,STORE_067,183,Harare_Willowvale
RT_003,STORE_008,183,Bulawayo_Branch
RT_021,STORE_011,182,Chitungwiza_Depot
RT_024,STORE_058,182,Harare_Southerton
RT_001,STORE_077,182,Harare_Southerton
RT_032,STORE_061,182,Bulawayo_Branch
RT_033,STORE_106,182,Gweru_Branch
RT_021,STORE_137,182,Kwekwe_Depot
RT_033,STORE_099,182,Chitungwiza_Depot
RT_049,STORE_099,182,Kwekwe_Depot
RT_049,STORE_093,182,Harare_Southerton
UNKNOWN,STORE_127,182,Masvingo_Branch
RT_030,STORE_022,182,Bulawayo_Branch
RT_017,STORE_055,182,Chitungwiza_Depot
RT_022,STORE_040,181,Bindura_Depot
RT_036,STORE_133,181,Marondera_Depot
RT_039,STORE_094,181,Bindura_Depot
RT_007,STORE_086,181,Kwekwe_Depot
RT_040,STORE_139,181,Kwekwe_Depot
RT_012,STORE_050,181,Bindura_Depot
RT_021,STORE_135,180,Mutare_Branch
RT_023,STORE_020,180,Mutare_Branch
RT_009,STORE_013,180,Harare_Southerton
RT_027,STORE_006,180,Kwekwe_Depot
RT_047,STORE_045,180,Harare_Southerton
RT_016,STORE_008,180,Harare_Willowvale
RT_043,STORE_042,180,Harare_Willowvale
RT_045,STORE_068,180,Masvingo_Branch
RT_033,STORE_076,180,Bindura_Depot
RT_036,STORE_062,179,Bulawayo_Branch
RT_034,STORE_027,179,Bindura_Depot
RT_029,STORE_013,179,Kwekwe_Depot
RT_021,STORE_065,179,Kwekwe_Depot
RT_042,STORE_029,179,Mutare_Branch
RT_001,STORE_053,179,Kwekwe_Depot
RT_040,STORE_011,179,Harare_Southerton
RT_043,STORE_001,179,Harare_Southerton
RT_034,STORE_026,179,Bindura_Depot
RT_035,STORE_052,179,Bulawayo_Branch
RT_047,STORE_055,179,Bindura_Depot
RT_006,STORE_004,178,Harare_Southerton
RT_002,STORE_096,178,Bulawayo_Branch
RT_001,STORE_078,178,Mutare_Branch
RT_012,STORE_004,178,Kwekwe_Depot
RT_003,STORE_020,178,Bindura_Depot
RT_049,STORE_039,178,Masvingo_Branch
RT_036,STORE_061,178,Harare_Willowvale
RT_037,STORE_013,178,Harare_Southerton
RT_008,STORE_006,177,Bulawayo_Branch
RT_004,STORE_020,177,Harare_Willowvale
RT_019,STORE_126,177,Chitungwiza_Depot
RT_024,STORE_077,177,Marondera_Depot
RT_014,STORE_034,177,Chitungwiza_Depot
RT_022,STORE_035,177,Mutare_Branch
RT_016,STORE_031,177,Bulawayo_Branch
RT_036,STORE_027,177,Chitungwiza_Depot
RT_030,STORE_133,177,Masvingo_Branch
RT_034,STORE_004,177,Mutare_Branch
RT_043,STORE_109,177,Bulawayo_Branch
RT_017,STORE_131,176,Harare_Willowvale
RT_019,STORE_082,176,Marondera_Depot
RT_038,STORE_093,176,Bulawayo_Branch
RT_040,STORE_023,176,Bulawayo_Branch
RT_004,STORE_137,176,Kwekwe_Depot
RT_035,STORE_098,176,Kwekwe_Depot
RT_002,STORE_030,176,Kwekwe_Depot
RT_045,STORE_046,175,Mutare_Branch
RT_002,STORE_128,175,Bindura_Depot
RT_011,STORE_085,175,Chitungwiza_Depot
RT_014,STORE_002,175,Harare_Southerton
RT_020,STORE_066,175,Bindura_Depot
RT_003,STORE_065,175,Gweru_Branch
RT_028,STORE_137,175,Chitungwiza_Depot
RT_038,STORE_138,175,Harare_Willowvale
RT_018,STORE_117,175,Masvingo_Branch
RT_048,STORE_061,175,Harare_Willowvale
RT_013,STORE_022,174,Bulawayo_Branch
RT_029,STORE_107,174,Masvingo_Branch
RT_027,STORE_044,174,Marondera_Depot
RT_020,STORE_025,174,DIRECT
RT_047,STORE_056,174,Chitungwiza_Depot
RT_001,STORE_061,174,Masvingo_Branch
RT_039,STORE_113,174,Marondera_Depot
RT_002,STORE_029,174,Harare_Willowvale
RT_043,STORE_080,174,Harare_Willowvale
RT_025,STORE_040,174,Mutare_Branch
RT_044,STORE_136,173,Chitungwiza_Depot
RT_030,STORE_065,173,Gweru_Branch
RT_036,STORE_079,173,Gweru_Branch
RT_036,STORE_057,173,Kwekwe_Depot
RT_033,STORE_039,173,Masvingo_Branch
RT_022,STORE_028,173,Harare_Willowvale
RT_008,STORE_066,173,Gweru_Branch
RT_020,STORE_109,173,Marondera_Depot
RT_029,STORE_062,173,Harare_Southerton
RT_028,STORE_117,173,Harare_Willowvale
RT_024,STORE_061,173,Gweru_Branch
RT_034,STORE_097,172,Marondera_Depot
RT_036,STORE_009,172,Masvingo_Branch
RT_023,STORE_099,172,Harare_Southerton
RT_016,STORE_084,172,Masvingo_Branch
RT_034,STORE_008,172,Marondera_Depot
RT_036,STORE_101,172,Bulawayo_Branch
RT_021,STORE_010,172,Kwekwe_Depot
RT_014,STORE_068,172,Mutare_Branch
RT_006,STORE_114,172,Harare_Southerton
RT_045,STORE_106,172,Bindura_Depot
RT_042,STORE_033,172,Bulawayo_Branch
RT_005,STORE_011,172,Bulawayo_Branch
RT_019,STORE_093,171,Marondera_Depot
RT_016,STORE_094,171,Gweru_Branch
RT_022,STORE_047,171,Chitungwiza_Depot
RT_029,STORE_088,171,Gweru_Branch
RT_044,STORE_095,171,Bindura_Depot
RT_006,STORE_134,170,Masvingo_Branch
RT_006,STORE_005,170,Bulawayo_Branch
RT_039,STORE_103,170,Bulawayo_Branch
RT_030,STORE_002,170,Harare_Southerton
RT_023,STORE_022,170,Bindura_Depot
RT_001,STORE_032,169,Harare_Southerton
RT_022,STORE_090,169,Mutare_Branch
RT_033,STORE_105,169,Bindura_Depot
RT_048,STORE_104,169,Bindura_Depot
RT_038,STORE_091,169,Marondera_Depot
RT_031,STORE_137,169,Masvingo_Branch
RT_005,STORE_100,169,Chitungwiza_Depot
RT_010,STORE_034,169,Marondera_Depot
RT_037,STORE_126,169,Marondera_Depot
RT_008,STORE_135,169,Harare_Southerton
RT_042,STORE_020,169,Kwekwe_Depot
RT_049,STORE_115,168,Harare_Southerton
RT_005,STORE_129,168,Kwekwe_Depot
RT_008,STORE_077,168,Marondera_Depot
RT_027,STORE_052,168,Bindura_Depot
RT_036,STORE_089,168,Masvingo_Branch
RT_049,STORE_017,168,Marondera_Depot
RT_036,STORE_102,168,Marondera_Depot
RT_021,STORE_046,168,Gweru_Branch
RT_038,STORE_059,167,Kwekwe_Depot
RT_004,STORE_069,167,Mutare_Branch
RT_014,STORE_109,167,Harare_Southerton
RT_031,STORE_007,166,Harare_Willowvale
RT_010,STORE_076,166,Bulawayo_Branch
RT_048,STORE_106,166,Bulawayo_Branch
RT_010,STORE_119,166,Gweru_Branch
RT_048,STORE_139,166,Harare_Willowvale
RT_025,STORE_047,166,Kwekwe_Depot
RT_042,STORE_049,166,Bulawayo_Branch
RT_017,STORE_103,166,Mutare_Branch
RT_003,STORE_063,166,Marondera_Depot
RT_020,STORE_004,166,Gweru_Branch
RT_041,STORE_072,166,Bindura_Depot
RT_009,STORE_091,166,Kwekwe_Depot
RT_036,STORE_081,165,Kwekwe_Depot
RT_004,STORE_127,165,Chitungwiza_Depot
RT_004,STORE_089,165,Mutare_Branch
RT_048,STORE_049,165,Marondera_Depot
RT_019,STORE_008,165,Chitungwiza_Depot
RT_023,STORE_096,164,Harare_Willowvale
RT_028,STORE_077,164,Bulawayo_Branch
RT_016,STORE_109,164,Mutare_Branch
RT_029,STORE_068,164,Bulawayo_Branch
RT_022,STORE_004,164,Mutare_Branch
RT_025,STORE_111,164,Bulawayo_Branch
RT_020,STORE_074,164,Masvingo_Branch
RT_018,STORE_064,164,Kwekwe_Depot
RT_046,STORE_079,164,Kwekwe_Depot
RT_028,STORE_113,164,Harare_Willowvale
RT_034,STORE_047,164,Mutare_Branch
RT_021,STORE_031,164,Bindura_Depot
RT_026,STORE_002,163,Harare_Southerton
RT_010,STORE_026,163,Chitungwiza_Depot
RT_012,STORE_007,163,Mutare_Branch
RT_012,STORE_033,163,Marondera_Depot
RT_002,STORE_040,163,Mutare_Branch
RT_049,STORE_023,163,Harare_Southerton
RT_048,STORE_083,163,Gweru_Branch
RT_043,STORE_131,163,Chitungwiza_Depot
RT_030,STORE_052,162,Harare_Southerton
RT_045,STORE_014,162,Mutare_Branch
RT_014,STORE_100,162,Bindura_Depot
RT_004,STORE_122,162,Harare_Southerton
RT_008,STORE_039,162,Mutare_Branch
RT_048,STORE_014,161,Mutare_Branch
RT_048,STORE_101,161,Bulawayo_Branch
RT_002,STORE_048,161,Mutare_Branch
RT_027,STORE_078,161,Harare_Willowvale
RT_012,STORE_098,161,Gweru_Branch
RT_032,STORE_104,161,Masvingo_Branch
RT_020,STORE_068,161,Bulawayo_Branch
RT_003,STORE_100,161,Bulawayo_Branch
RT_014,STORE_039,161,Bulawayo_Branch
RT_048,STORE_074,161,Bulawayo_Branch
RT_046,STORE_096,161,Kwekwe_Depot
RT_034,STORE_046,160,Mutare_Branch
RT_026,STORE_067,160,Kwekwe_Depot
RT_039,STORE_044,160,Chitungwiza_Depot
RT_014,STORE_128,160,Harare_Southerton
RT_015,STORE_019,160,Harare_Willowvale
RT_012,STORE_012,160,Bulawayo_Branch
RT_022,STORE_069,160,Masvingo_Branch
RT_015,STORE_086,160,Bindura_Depot
RT_019,STORE_130,160,Chitungwiza_Depot
RT_010,STORE_116,160,Harare_Southerton
UNKNOWN,STORE_039,160,Marondera_Depot
RT_039,STORE_055,159,Marondera_Depot
RT_034,STORE_054,159,Bindura_Depot
RT_015,STORE_120,159,Marondera_Depot
RT_001,STORE_101,159,Bindura_Depot
RT_038,STORE_019,159,Bulawayo_Branch
RT_024,STORE_053,159,Masvingo_Branch
RT_007,STORE_004,159,Harare_Willowvale
RT_023,STORE_078,158,Bindura_Depot
UNKNOWN,STORE_048,158,Marondera_Depot
RT_004,STORE_022,158,Gweru_Branch
RT_049,STORE_040,158,Kwekwe_Depot
RT_013,STORE_058,158,Bulawayo_Branch
RT_046,STORE_133,158,Harare_Southerton
RT_040,STORE_128,157,Chitungwiza_Depot
RT_018,STORE_001,157,Bulawayo_Branch
RT_032,STORE_113,157,Chitungwiza_Depot
RT_004,STORE_034,157,Bulawayo_Branch
RT_009,STORE_036,156,Harare_Southerton
RT_031,STORE_109,156,Marondera_Depot
RT_046,STORE_047,156,Kwekwe_Depot
RT_020,STORE_122,156,Bulawayo_Branch
RT_030,STORE_100,156,Harare_Willowvale
RT_027,STORE_039,156,Gweru_Branch
RT_013,STORE_080,156,Mutare_Branch
RT_015,STORE_022,156,Bulawayo_Branch
RT_025,STORE_045,156,Marondera_Depot
RT_032,STORE_121,156,Mutare_Branch
RT_031,STORE_104,156,Chitungwiza_Depot
RT_015,STORE_134,156,Harare_Willowvale
RT_049,STORE_033,156,Marondera_Depot
RT_044,STORE_005,156,Mutare_Branch
RT_005,STORE_048,156,Harare_Willowvale
RT_011,STORE_069,156,Bindura_Depot
RT_005,STORE_021,156,Masvingo_Branch
RT_041,STORE_027,155,Chitungwiza_Depot
RT_038,STORE_101,155,Masvingo_Branch
RT_049,STORE_022,155,Harare_Southerton
RT_035,STORE_038,155,Mutare_Branch
RT_001,STORE_019,155,Harare_Southerton
RT_029,STORE_129,155,Bulawayo_Branch
RT_003,STORE_112,155,Bindura_Depot
RT_042,STORE_011,155,Marondera_Depot
RT_035,STORE_088,154,Mutare_Branch
RT_023,STORE_076,154,Harare_Willowvale
RT_009,STORE_003,154,Harare_Willowvale
RT_048,STORE_109,154,Mutare_Branch
RT_047,STORE_138,154,Masvingo_Branch
RT_002,STORE_135,154,DIRECT
RT_026,STORE_111,154,Gweru_Branch
RT_011,STORE_113,154,Marondera_Depot
RT_031,STORE_075,154,Mutare_Branch
RT_005,STORE_093,154,Bindura_Depot
RT_045,STORE_042,154,Harare_Willowvale
RT_039,STORE_045,153,Harare_Southerton
RT_023,STORE_094,153,Gweru_Branch
RT_008,STORE_115,153,Bindura_Depot
RT_019,STORE_019,153,Gweru_Branch
RT_038,STORE_114,153,Mutare_Branch
RT_003,STORE_080,152,Bindura_Depot
RT_044,STORE_029,152,Bindura_Depot
RT_033,STORE_064,152,Masvingo_Branch
RT_027,STORE_121,152,Marondera_Depot
RT_037,STORE_045,152,Chitungwiza_Depot
RT_046,STORE_103,152,Marondera_Depot
RT_009,STORE_047,152,Marondera_Depot
RT_029,STORE_057,152,Masvingo_Branch
RT_016,STORE_127,151,Bindura_Depot
RT_016,STORE_082,151,Bulawayo_Branch
RT_018,STORE_089,151,Gweru_Branch
RT_028,STORE_079,151,Kwekwe_Depot
RT_030,STORE_114,151,Bindura_Depot
RT_008,STORE_055,150,Kwekwe_Depot
RT_041,STORE_121,150,Chitungwiza_Depot
RT_010,STORE_025,150,Chitungwiza_Depot
RT_021,STORE_034,150,Marondera_Depot
RT_004,STORE_002,150,Harare_Southerton
RT_021,STORE_084,150,Chitungwiza_Depot
RT_042,STORE_027,150,Masvingo_Branch
RT_026,STORE_107,150,Mutare_Branch
RT_031,STORE_106,150,Gweru_Branch
RT_006,STORE_021,150,Masvingo_Branch
RT_036,STORE_135,150,Harare_Southerton
RT_035,STORE_131,149,Kwekwe_Depot
RT_024,STORE_006,149,Harare_Southerton
RT_048,STORE_009,149,Harare_Willowvale
RT_022,STORE_103,149,Harare_Willowvale
RT_010,STORE_137,149,Masvingo_Branch
RT_008,STORE_001,149,DIRECT
RT_025,STORE_023,149,Bulawayo_Branch
RT_047,STORE_074,149,Harare_Willowvale
RT_045,STORE_134,148,Marondera_Depot
RT_035,STORE_029,148,Harare_Willowvale
RT_016,STORE_018,148,Marondera_Depot
RT_025,STORE_056,148,Kwekwe_Depot
RT_012,STORE_067,148,Bulawayo_Branch
RT_006,STORE_092,148,Marondera_Depot
RT_003,STORE_104,148,Mutare_Branch
RT_046,STORE_121,148,Gweru_Branch
RT_037,STORE_040,147,Harare_Southerton
RT_006,STORE_089,147,Gweru_Branch
RT_038,STORE_075,147,Marondera_Depot
RT_006,STORE_011,147,Harare_Southerton
RT_043,STORE_059,147,Masvingo_Branch
RT_022,STORE_132,147,Bindura_Depot
RT_018,STORE_006,147,Harare_Southerton
RT_021,STORE_136,147,Mutare_Branch
RT_007,STORE_058,147,Harare_Southerton
RT_009,STORE_012,146,Marondera_Depot
RT_047,STORE_132,146,Harare_Willowvale
RT_035,STORE_118,146,Harare_Willowvale
RT_040,STORE_129,146,Kwekwe_Depot
RT_037,STORE_103,146,Kwekwe_Depot
RT_027,STORE_092,146,Chitungwiza_Depot
RT_023,STORE_127,146,Masvingo_Branch
RT_029,STORE_009,146,Harare_Southerton
RT_006,STORE_017,146,Gweru_Branch
RT_044,STORE_062,146,Bulawayo_Branch
RT_031,STORE_020,146,Bulawayo_Branch
RT_030,STORE_006,145,Harare_Southerton
RT_024,STORE_073,145,Harare_Willowvale
RT_005,STORE_023,145,Marondera_Depot
RT_035,STORE_082,145,Harare_Southerton
RT_046,STORE_004,145,Gweru_Branch
RT_041,STORE_093,145,Harare_Willowvale
RT_007,STORE_073,145,Bulawayo_Branch
RT_009,STORE_010,145,Kwekwe_Depot
RT_047,STORE_023,145,Masvingo_Branch
RT_026,STORE_039,145,Masvingo_Branch
RT_008,STORE_116,144,Bindura_Depot
RT_016,STORE_077,144,Masvingo_Branch
RT_034,STORE_062,144,Bulawayo_Branch
RT_031,STORE_019,144,Harare_Willowvale
RT_043,STORE_029,144,Bulawayo_Branch
RT_043,STORE_007,144,Chitungwiza_Depot
RT_003,STORE_078,144,Marondera_Depot
UNKNOWN,STORE_005,144,Bulawayo_Branch
RT_042,STORE_098,143,Marondera_Depot
RT_018,STORE_032,143,Bulawayo_Branch
RT_026,STORE_136,143,Masvingo_Branch
RT_009,STORE_081,143,Harare_Willowvale
RT_045,STORE_075,143,Chitungwiza_Depot
RT_032,STORE_060,143,Harare_Southerton
UNKNOWN,STORE_025,143,Gweru_Branch
RT_039,STORE_053,143,Mutare_Branch
RT_043,STORE_100,143,Chitungwiza_Depot
RT_044,STORE_035,143,Marondera_Depot
RT_027,STORE_095,143,Marondera_Depot
RT_011,STORE_007,143,Harare_Southerton
RT_025,STORE_093,142,Harare_Willowvale
RT_044,STORE_131,142,Masvingo_Branch
RT_028,STORE_023,142,Masvingo_Branch
RT_041,STORE_023,142,Bindura_Depot
RT_009,STORE_113,142,Marondera_Depot
RT_006,STORE_135,142,Chitungwiza_Depot
RT_018,STORE_048,142,Marondera_Depot
RT_010,STORE_083,142,Bindura_Depot
RT_003,STORE_045,142,Masvingo_Branch
RT_042,STORE_047,142,Harare_Southerton
RT_043,STORE_047,141,Harare_Willowvale
RT_037,STORE_044,141,Bulawayo_Branch
RT_033,STORE_075,141,Kwekwe_Depot
RT_022,STORE_091,141,Kwekwe_Depot
RT_014,STORE_131,141,Harare_Willowvale
RT_029,STORE_122,141,Marondera_Depot
RT_007,STORE_089,141,Bindura_Depot
RT_040,STORE_059,141,Kwekwe_Depot
RT_040,STORE_108,141,Harare_Southerton
RT_028,STORE_100,141,Harare_Willowvale
RT_030,STORE_135,140,Bindura_Depot
RT_038,STORE_108,140,Gweru_Branch
RT_017,STORE_069,140,Kwekwe_Depot
RT_003,STORE_069,140,Harare_Willowvale
RT_047,STORE_078,140,Marondera_Depot
RT_014,STORE_125,140,Harare_Southerton
RT_036,STORE_121,140,Kwekwe_Depot
RT_029,STORE_026,139,Bulawayo_Branch
RT_005,STORE_103,139,Kwekwe_Depot
RT_025,STORE_038,139,Harare_Southerton
RT_006,STORE_052,139,Marondera_Depot
RT_012,STORE_074,139,Bindura_Depot
